pop,education,houses,income,xcoord,ycoord,ln_votes_pop
11.040018,10.301134,9.981452,13.372143,-99636120.0,36939496.0,less than -0.6999407366495485
10.312048,9.54461,9.146875,12.572305,-97094584.0,38692644.0,greater than -0.441693965696886
9.928459,9.47535,8.873593,11.966092,-95273176.0,42011456.0,less than -0.6999407366495485
10.087872,9.214115,9.014284,12.242364,-101500160.0,37361704.0,less than -0.6999407366495485
9.021921,7.99141,8.016836,11.0026655,-71882110.0,41307564.0,between -0.565824729711181 and -0.441693965696886
8.205655,7.483022,7.383381,10.371241,-71509330.0,40264760.0,between -0.6999407366495485 and -0.565824729711181
10.9883585,10.493824,9.798789,13.14611,-96440950.0,41789216.0,greater than -0.441693965696886
8.8725815,7.9075384,7.8514056,10.891392,-84045430.0,34262670.0,between -0.6999407366495485 and -0.565824729711181
9.280042,8.628226,8.364262,11.529403,-92085340.0,49223390.0,greater than -0.441693965696886
10.389119,9.664044,9.284727,12.534661,-93087610.0,36395700.0,less than -0.6999407366495485
10.112894,9.882681,9.118603,12.675073,-98102504.0,44906516.0,greater than -0.441693965696886
9.595785,8.944057,8.686896,11.8667555,-89440090.0,41769350.0,between -0.6999407366495485 and -0.565824729711181
9.445432,8.772293,8.339989,11.485648,-93454664.0,42857170.0,greater than -0.441693965696886
8.27301,7.2661705,7.4178786,10.654048,-91873680.0,36327770.0,between -0.6999407366495485 and -0.565824729711181
9.445847,8.7950115,8.517334,11.604441,-86552650.0,39896068.0,less than -0.6999407366495485
9.315086,8.323802,8.239638,11.04508,-102013080.0,33651628.0,between -0.6999407366495485 and -0.565824729711181
9.947363,9.291431,8.817428,12.100047,-91457460.0,40396160.0,between -0.6999407366495485 and -0.565824729711181
10.632309,10.00255,9.530123,12.918354,-99368470.0,33566050.0,less than -0.6999407366495485
8.593472,7.2771173,7.6394353,10.636358,-92841830.0,28954334.0,less than -0.6999407366495485
11.490986,10.60289,10.342786,13.902632,-83108880.0,38285372.0,less than -0.6999407366495485
8.715692,7.696881,7.646294,10.70172,-80876060.0,32522668.0,less than -0.6999407366495485
9.248976,8.136893,8.131826,11.094294,-79446024.0,36838610.0,less than -0.6999407366495485
9.5972595,8.502456,8.618535,11.43926,-84665144.0,29764956.0,less than -0.6999407366495485
12.854313,12.094463,11.890786,14.77339,-68389890.0,47666376.0,less than -0.6999407366495485
8.502305,7.5996814,7.557912,10.53781,-100466904.0,33438918.0,between -0.6999407366495485 and -0.565824729711181
9.790963,9.275719,8.829139,12.119228,-94759770.0,44297816.0,between -0.565824729711181 and -0.441693965696886
9.742363,9.154833,8.801121,12.016764,-87088270.0,41210380.0,less than -0.6999407366495485
9.192638,8.39513,8.149142,11.237098,-100396320.0,38624150.0,greater than -0.441693965696886
8.979707,8.046799,7.9235787,10.85407,-85834460.0,36456948.0,between -0.6999407366495485 and -0.565824729711181
8.923425,8.009647,7.9154067,10.899925,-81622670.0,38604788.0,between -0.6999407366495485 and -0.565824729711181
9.7617445,8.887453,8.7811775,11.938469,-82299300.0,36657560.0,less than -0.6999407366495485
8.779254,7.644442,7.550788,10.651817,-93895290.0,33626900.0,between -0.6999407366495485 and -0.565824729711181
