pop,education,houses,income,xcoord,ycoord,ln_votes_pop
11.7757635,11.784741,10.645734,14.350271,-97862760.0,49491380.0,greater than -0.441693965696886
12.239264,12.005148,11.217098,14.782169,-93622960.0,44434310.0,greater than -0.441693965696886
8.9286785,8.193735,7.955247,10.966294,-97251304.0,33166970.0,between -0.565824729711181 and -0.441693965696886
9.581106,8.331062,8.4050665,11.157736,-76815390.0,27187574.0,between -0.6999407366495485 and -0.565824729711181
10.893592,10.285663,9.8315115,12.867692,-91012856.0,40584120.0,less than -0.6999407366495485
9.212734,8.64908,8.209492,11.467132,-101862830.0,37369620.0,between -0.565824729711181 and -0.441693965696886
10.98726,10.433548,9.880754,13.043964,-87950420.0,44198936.0,greater than -0.441693965696886
8.23078,7.38504,7.140746,10.272799,-90353210.0,39247028.0,greater than -0.441693965696886
10.045045,9.057451,9.014004,12.052273,-97174870.0,40359396.0,between -0.565824729711181 and -0.441693965696886
8.675971,7.92105,7.706554,10.469593,-90608130.0,30411362.0,between -0.565824729711181 and -0.441693965696886
10.083591,9.435341,9.207007,12.574616,-97995944.0,46051508.0,greater than -0.441693965696886
10.008896,9.116216,9.014148,12.135198,-82842780.0,35435260.0,less than -0.6999407366495485
12.451258,12.34978,11.172147,15.032865,-78726430.0,44679804.0,greater than -0.441693965696886
9.684424,8.866754,8.818352,11.762064,-85662020.0,38467550.0,greater than -0.441693965696886
13.560053,11.786378,4.8540287,11.818168,-41467076.0,31462598.0,less than -0.6999407366495485
10.65813,9.936724,9.472534,12.892247,-96007220.0,40401410.0,greater than -0.441693965696886
9.27626,8.529198,8.168729,11.180685,-86079630.0,35963010.0,between -0.565824729711181 and -0.441693965696886
10.044572,9.004564,8.919407,11.990793,-79219190.0,40948920.0,between -0.6999407366495485 and -0.565824729711181
10.538995,9.621023,9.783147,12.809191,-83112100.0,38879630.0,between -0.565824729711181 and -0.441693965696886
10.805121,10.625972,9.799198,13.183019,-84573100.0,40508204.0,greater than -0.441693965696886
8.983971,7.889551,8.010985,10.774571,-83462070.0,36919772.0,between -0.6999407366495485 and -0.565824729711181
9.143726,8.027329,8.224833,10.93255,-88665490.0,35543040.0,less than -0.6999407366495485
9.200223,8.839176,8.209206,11.576223,-104245690.0,37616060.0,between -0.6999407366495485 and -0.565824729711181
8.555988,7.5035157,7.5754313,10.450938,-110122290.0,31839482.0,greater than -0.441693965696886
10.823093,9.719235,9.712243,13.0566435,-103878050.0,41669470.0,between -0.6999407366495485 and -0.565824729711181
9.14501,8.501738,8.136676,11.104355,-102111980.0,39958050.0,greater than -0.441693965696886
9.647322,8.576554,8.714755,11.372517,-80772500.0,36121164.0,between -0.6999407366495485 and -0.565824729711181
9.054141,8.441352,7.9585342,10.985979,-110670830.0,38633944.0,greater than -0.441693965696886
9.573455,8.1915655,8.615524,11.213113,-92287260.0,27083564.0,between -0.6999407366495485 and -0.565824729711181
9.704626,8.985853,8.868836,11.857984,-75683944.0,35524060.0,between -0.6999407366495485 and -0.565824729711181
8.769051,8.135284,7.804944,10.586562,-93062860.0,42805776.0,greater than -0.441693965696886
10.339053,9.053965,9.447501,12.1180525,-78894050.0,35031936.0,between -0.6999407366495485 and -0.565824729711181
