frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
1666.184939015936,8.45924380690533,0.1836890472463937,50.00404339415778,0.0030981621687906145,greater than 129.9955
2421.594440140703,2.4949237810458946,0.10099896630869111,37.85676272207676,0.013891163835158078,greater than 129.9955
341.7971301354618,2.4444362962223263,0.11146182755094161,56.436512624493744,0.008109264419509307,greater than 129.9955
1925.279745189042,9.57250125461608,0.2502992274124125,38.634333362487745,0.029106019223494248,between 120.191 and 125.721
346.65885319552643,11.769906580793151,0.10399318850714785,60.52429147479619,0.0022242514632972396,greater than 129.9955
2657.3851358586116,7.671568659373443,0.2001087966642706,39.38144280721779,0.019360566702940923,between 120.191 and 125.721
5060.479702888382,7.69401561554637,0.07549128509137369,70.19363491753862,0.0025589795411346647,greater than 129.9955
2121.996273834633,7.765005968164445,0.19648192238698436,31.98028605560303,0.007655934421682047,between 120.191 and 125.721
875.3565978066321,5.314002993901429,0.0922707112137021,42.87061665276272,0.010030466465370083,greater than 129.9955
295.00962382565524,6.362501135321476,0.1769419942680796,37.468071863080375,0.0012234026728977618,greater than 129.9955
1540.7679807611207,7.576968333665162,0.10010530425263145,34.75317480467474,0.011771126223699656,greater than 129.9955
970.9559258170476,6.542721860547266,0.0441543070853494,47.793998837686324,0.002699684371951537,greater than 129.9955
4862.375907125075,7.722254016021233,0.1709182499959496,47.94216162969413,0.005353301860646764,less than 120.191
257.90023824173454,3.163592908700754,0.2815962919177603,37.66320765397248,0.002644251885832811,between 120.191 and 125.721
3289.6960160683047,1.8944507563525643,0.20299080400878639,48.01734216159242,0.008460258580054574,between 120.191 and 125.721
897.0650225832281,2.8301289719983878,0.29955840689168317,34.21852893759066,0.001240177401782373,between 120.191 and 125.721
