frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
591.4340793660764,1.862821758951429,0.04131453156240733,59.597579020075464,0.010128107224996394,between 125.721 and 129.9955
5293.290939512807,13.168695190020394,0.23101264425883114,69.24051217104021,0.01121810223955907,less than 120.191
6636.10033662407,6.66488057227132,0.21300377206535887,67.10675030375049,0.0007325948867419051,less than 120.191
1889.4287353013608,5.7250093266658935,0.18503052883461463,49.3386406987002,0.0031924461795634082,between 120.191 and 125.721
307.75285864638295,0.3863680981433682,0.21524573293260763,32.73751455088719,0.003746690296933065,greater than 129.9955
8084.381939074334,5.791993932014063,0.18602296505423901,41.49682946886467,0.000751269665023508,less than 120.191
1437.6356222043253,5.382071651390664,0.0748166517236042,38.80974017284151,0.005588796831968065,between 125.721 and 129.9955
2576.0538125290986,6.411709538350506,0.13691580787906873,60.414303823039496,0.009228147262835273,between 120.191 and 125.721
311.9437624413999,5.6259927501908615,0.27440968715069336,34.70887706860362,0.0043275330408860625,greater than 129.9955
5406.2170303565135,8.347528298556186,0.11081228344869516,38.77547764226371,0.003266993153203627,less than 120.191
374.6209720272803,6.6910699669742755,0.032353144396888585,32.80963006534792,0.014162551525378726,between 125.721 and 129.9955
789.7619330282491,6.263868269410516,0.04681065665727034,65.30309294558603,0.03768507428519638,between 125.721 and 129.9955
6881.305582508566,1.0268660851867653,0.29597604627294594,39.217691641649765,0.009293191423915494,less than 120.191
2527.27785702956,1.1317208500348561,0.1262447139041664,54.63872279118585,0.0005608570948459181,greater than 129.9955
987.889436761232,3.8021878397721443,0.19073060132757066,62.1766874532232,0.003850754589161442,greater than 129.9955
280.4733197600152,6.3159314675257985,0.22560231278187304,34.54145234004608,0.013777628423291945,greater than 129.9955
4287.117361192868,1.7803981287954653,0.15770536976432353,36.65161038492262,0.00605101115833286,less than 120.191
1068.3775906731696,1.6388267192450947,0.07370000381502104,48.207013354502294,0.004630354713584495,between 125.721 and 129.9955
301.93539038047425,7.605676195638539,0.06675049311517899,43.34026066676336,0.004067038425994518,greater than 129.9955
894.9522833954334,12.4619852973461,0.04085796962403331,65.85196689053836,0.005942664767475075,greater than 129.9955
258.31874295289794,3.819471245877912,0.07084916465660805,44.658133705443625,0.005304124737618102,greater than 129.9955
1574.707752332155,3.832906041199984,0.21730831918940877,33.54401885641993,0.005054658183038373,less than 120.191
1011.8201078010271,8.560693098070876,0.1839969172354975,40.70830611828395,0.007734032705811748,between 125.721 and 129.9955
1024.316651846681,8.235315811478744,0.03175186619356821,36.70349225446595,0.005157325459945562,between 125.721 and 129.9955
8087.486556051207,3.2920359400601242,0.177179104026964,50.03049655694342,0.03148121168531393,less than 120.191
1444.8232105436844,1.0826206399392884,0.05601790025373167,31.946613520740662,0.0044329914152830005,between 125.721 and 129.9955
270.82386000943364,1.5874969253817641,0.17437648589950389,67.02666420343544,0.011717772029795877,greater than 129.9955
2714.692408987995,7.562300913928696,0.045481190197911775,33.149393969682194,0.04198807500107955,less than 120.191
4667.70754386291,6.302681464358504,0.09801675305590293,38.05158154262808,0.004956525461817367,less than 120.191
5265.355556854264,3.380999055067845,0.11938196681622817,37.34520766279471,0.014776916048359226,less than 120.191
8581.694406748333,5.389532687455681,0.13334164837977883,39.41081842864066,0.005090513378639992,less than 120.191
532.4663053789773,0.6949560400026275,0.17526454494080745,44.41004184738591,0.004793233273386253,between 125.721 and 129.9955
