frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
800.9817483735176,14.09353963039524,0.288548169208703,35.92459225019973,0.056979916899393294,less than 120.191
954.5386799473746,14.429261475669879,0.06368160993811013,37.42281831132186,0.01034407895560138,greater than 129.9955
4878.858139691103,6.779245736862497,0.14932352015007352,32.35066561535634,0.015782945058123582,less than 120.191
3021.9368312785414,4.471064467117343,0.12530810216795374,41.546827817571,0.03634398372083233,less than 120.191
762.7582622951015,14.785222460712518,0.11421895692458761,36.633030664178314,0.000787809949007401,less than 120.191
11804.194019946986,10.208900886689081,0.07993808502357584,40.42683860154449,0.004624729201675522,less than 120.191
813.2071341078313,8.768220590942496,0.18479362062442903,63.4173732608636,0.001176947730235541,between 125.721 and 129.9955
775.6867749804106,1.574043764603376,0.035569372313304225,41.4716863439326,0.006138435236083915,less than 120.191
5367.963489258861,0.1713731599894689,0.04433499527785262,63.69853187415132,0.02225631928535301,between 120.191 and 125.721
403.32270448858964,12.10845986815345,0.045731521959925005,54.0356098751912,0.013114832395591892,between 120.191 and 125.721
5217.269853586112,3.9895079197482257,0.041630252352200574,53.928942950880824,0.004347080312111792,greater than 129.9955
418.5336194264886,6.684471118162109,0.13765187231390372,63.245536517059705,0.05757165603413577,greater than 129.9955
620.2991696915705,0.7085055659416959,0.15924326799550864,37.44168369086027,0.0020409141830068657,less than 120.191
988.6111201203332,19.169702212717837,0.16058210355915314,34.54967834851525,0.0034753968044316176,greater than 129.9955
671.3680634104776,8.82163512553412,0.19934417669564516,55.79440814965347,0.0021202516315902875,between 125.721 and 129.9955
378.6194544817787,9.370461871666778,0.1622511124314786,52.614969308154855,0.003930703224542542,between 125.721 and 129.9955
210.34567682541925,3.27861530946914,0.19379499631975186,31.73664674596117,0.018073867061982208,greater than 129.9955
2404.5282119149147,3.50233910513145,0.1863219528579367,57.66615545612616,0.055884776987340345,less than 120.191
4895.2124863414565,12.215776671861821,0.141809734471242,43.672850691838605,0.002965670871413166,between 120.191 and 125.721
421.81075296689244,17.198451480416082,0.041819434330406254,50.82552294046105,0.02623877131647633,between 120.191 and 125.721
699.7915141655983,8.632602780453217,0.029587705360305375,52.30268802902759,0.003986749881815279,less than 120.191
835.9499511222932,16.149677211823256,0.12434690343316834,36.472306942378495,0.0006932765243151415,less than 120.191
756.1217463429746,12.252835912857105,0.25109529622871096,65.23212861501347,0.007011051697644459,greater than 129.9955
6024.45072393317,8.119184260780246,0.08060569127347285,37.21175441690742,0.016558443724353968,less than 120.191
1508.4863420833076,3.7553117926570057,0.03812042410943718,53.297637199513495,0.040282947791434445,greater than 129.9955
19448.161256664313,11.858921084752689,0.11512782383387735,64.19077323877205,0.0019441325307829852,between 120.191 and 125.721
3823.216250367306,10.373794560801041,0.043240999456503046,54.31879478193385,0.024530479417990445,between 120.191 and 125.721
2619.9056836841846,16.872942926494865,0.05556813638786795,33.08651821210482,0.002959004934505699,greater than 129.9955
