Column,Metric,Score
sex,TVComplement,0.9188112745098039
length,TVComplement,0.38357876239894095
diameter,TVComplement,0.46170366781999916
height,TVComplement,0.6458333856209109
whole_weight,KSComplement,0.8419117647058824
shucked_weight,KSComplement,0.8020833333333334
cisvera_weight,KSComplement,0.8219975490196079
shell_weight,KSComplement,0.8189338235294118
rings,TVComplement,0.9044117647058824
All,Average Shape,0.7332517028493081
sex and length,ContingencySimilarity,0.2582720588235293
sex and diameter,ContingencySimilarity,0.28584558823529416
sex and height,ContingencySimilarity,0.4852941176470589
sex and whole_weight,ContingencySimilarity,0.5557598039215687
sex and shucked_weight,ContingencySimilarity,0.5637254901960784
sex and cisvera_weight,ContingencySimilarity,0.6338848039215687
sex and shell_weight,ContingencySimilarity,0.4227941176470589
sex and rings,ContingencySimilarity,0.7594975490196079
length and diameter,ContingencySimilarity,0.10171568627450989
length and height,ContingencySimilarity,0.04687500000000011
length and whole_weight,ContingencySimilarity,0.17218137254901977
length and shucked_weight,ContingencySimilarity,0.10569852941176472
length and cisvera_weight,ContingencySimilarity,0.18780637254901955
length and shell_weight,ContingencySimilarity,0.05484068627450989
length and rings,ContingencySimilarity,0.29718137254901955
diameter and height,ContingencySimilarity,0.12132352941176483
diameter and whole_weight,ContingencySimilarity,0.28952205882352944
diameter and shucked_weight,ContingencySimilarity,0.17218137254901955
diameter and cisvera_weight,ContingencySimilarity,0.21507352941176472
diameter and shell_weight,ContingencySimilarity,0.09773284313725505
diameter and rings,ContingencySimilarity,0.33272058823529405
height and whole_weight,ContingencySimilarity,0.32506127450980404
height and shucked_weight,ContingencySimilarity,0.3799019607843137
height and cisvera_weight,ContingencySimilarity,0.25827205882352944
height and shell_weight,ContingencySimilarity,0.2386642156862745
height and rings,ContingencySimilarity,0.4696691176470589
whole_weight and shucked_weight,CorrelationSimilarity,0.983576963579786
whole_weight and cisvera_weight,CorrelationSimilarity,0.9807980804299881
whole_weight and shell_weight,CorrelationSimilarity,0.9745341184827632
whole_weight and rings,ContingencySimilarity,0.6222426470588236
shucked_weight and cisvera_weight,CorrelationSimilarity,0.9590087606184163
shucked_weight and shell_weight,CorrelationSimilarity,0.9325473508413702
shucked_weight and rings,ContingencySimilarity,0.5836397058823529
cisvera_weight and shell_weight,CorrelationSimilarity,0.950745258983754
cisvera_weight and rings,ContingencySimilarity,0.6737132352941176
shell_weight and rings,ContingencySimilarity,0.44638480392156854
All Pairs,Average Corr Similarity,0.44274127842033767
