frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
13942.078436015527,19.889451439605995,0.03661005075391038,33.34270695601384,0.04381389455329049,less than 120.191
17338.777903187456,13.907201835576851,0.032565876809454664,67.89230048234373,0.007222255385555316,less than 120.191
1104.8315926498835,16.78896658654568,0.06332580206116464,65.07416047962487,0.03257714231187905,between 120.191 and 125.721
5666.169854642274,17.465506692032235,0.060293421247226864,52.14364218697946,0.0500762528414193,less than 120.191
18010.133204586873,0.26169591836399725,0.03628626409640941,39.381402091285345,0.044602966790719345,less than 120.191
19947.342056105936,20.423333508121633,0.14800102841322477,42.093794401941146,0.021040711008118565,less than 120.191
7941.545592528412,9.209090270769137,0.21041323578441068,60.95163673810376,0.04068077023572945,less than 120.191
10374.409645327058,8.911052120989662,0.030294041175085502,46.55861405686344,0.015110171146841945,less than 120.191
15489.91725876322,19.077401665669278,0.03492888679819995,46.14168445195191,0.022211548181777552,less than 120.191
18226.43953942928,20.910035278857116,0.1919337570030832,44.81381635988561,0.041141494702889324,less than 120.191
3017.787235758019,5.382855423841177,0.18065097000303562,57.324414416606544,0.02330697328060017,less than 120.191
12283.639873711541,2.108392193222935,0.16169771089413387,34.31999534212086,0.013378656006108033,less than 120.191
4417.216006435929,2.3804270942371373,0.22005630399825396,59.056145682211515,0.052594965073098916,less than 120.191
3461.4676708756433,9.024747944262705,0.2389279558261217,71.07691334676187,0.027043023560350078,less than 120.191
5992.647451855677,11.46899265046901,0.1920455991453771,50.303263188056,0.02985849333997215,less than 120.191
1423.7764219357312,5.272695948779414,0.09154829907780924,58.65926111206865,0.002731485214432096,greater than 129.9955
11117.079199326554,7.408837939438114,0.20196415184210115,46.392763618736815,0.03268387217502712,less than 120.191
19408.713368605066,2.9902448444887,0.16873178610632728,63.30887575172225,0.04024853173830262,less than 120.191
11170.48343959307,1.5039615576380239,0.13609784157652502,51.52311117810177,0.039841137443376744,less than 120.191
10518.690707624828,5.268653535411571,0.24556634956772577,40.93349537319708,0.030478473564591484,less than 120.191
1095.20797479538,5.6798674019724364,0.18241077185597157,63.164189374358415,0.008568864834879432,between 125.721 and 129.9955
4851.7201084898215,1.677512772359849,0.22332122980452793,62.633128304597015,0.042890024465356925,less than 120.191
6621.942179401943,1.0758077621108666,0.14102383524544118,68.80307333744015,0.02403106816676312,less than 120.191
3679.650029366953,6.606044493791033,0.21097587370719717,62.37006528199695,0.02103888909932147,less than 120.191
16764.177757692254,15.72693731004853,0.22757563410537307,53.0583299619922,0.010482867114489374,less than 120.191
18924.59527629785,13.704594668620798,0.2794377339842637,63.20406156159901,0.04617438001542815,less than 120.191
18298.886478319986,15.557575066587964,0.05315353655808784,58.50521599697714,0.03675823332021994,less than 120.191
15899.466696927027,9.80842818132038,0.06682475969541556,39.76494742808874,0.03175748643256481,less than 120.191
6184.28421718624,16.17301345928332,0.07380775684776213,34.815436747084746,0.014574293484882178,less than 120.191
16210.723352027893,15.671558826083873,0.03294675921577527,66.58476539684112,0.024831605842968348,less than 120.191
17335.00997240116,5.814536016521661,0.18980372866189416,39.020623035039,0.03214417093114743,less than 120.191
11879.07035416099,19.084964987036813,0.17266686776232654,32.987198140528996,0.05440807671982889,less than 120.191
9072.300889903918,0.9918992461633026,0.11911163778327287,55.59442505326154,0.02743701836608233,less than 120.191
4197.110482187017,8.910772099582191,0.14556564985164558,50.89196234805878,0.05242212741219242,less than 120.191
19664.50451031628,18.616217575621288,0.15701310292480983,34.56006648581011,0.05325217265817151,less than 120.191
2609.397315274546,19.536334665583176,0.12853064042194232,43.75217783655255,0.05532923198882183,less than 120.191
9996.76803184054,18.45643472219262,0.1562209186211569,63.31506362680238,0.025448666213117026,less than 120.191
2122.6790355497014,18.65182478329333,0.18263575595818612,53.09881666950866,0.018598612163733166,less than 120.191
12067.194688166706,4.775244518926085,0.23390618658038584,67.95608118559412,0.008850437147729064,less than 120.191
1834.2710918266737,18.670942643785782,0.10735755365763876,52.73258087635391,0.05194756254270702,less than 120.191
9785.51064760773,9.238682629437855,0.13476612471630647,39.23288918357205,0.007228937281974769,less than 120.191
18664.187499216274,9.986661201659166,0.21252011786694186,51.493928389905925,0.029684337125084184,less than 120.191
19309.887904970787,15.296027828366784,0.06470698289831697,45.576572082782896,0.017624210151287137,less than 120.191
17310.330237449867,15.717553375707288,0.047162633238932404,52.70035699322456,0.04682334806842214,less than 120.191
6137.71118374398,10.797574223030969,0.05448275656313237,66.75841408168252,0.05749937461810977,less than 120.191
225.84370078115754,10.101052925750878,0.04606759470983705,70.50301737051696,0.014453126206251133,between 120.191 and 125.721
16181.81216063028,8.858602769324522,0.15272530138709056,58.39288896318488,0.015820562247220567,less than 120.191
3728.1382471032293,9.140970943083746,0.050213261298034384,41.03606029082693,0.009773176725692046,between 120.191 and 125.721
6742.349885369017,11.6304479057076,0.14666807580856475,51.60224867789068,0.018125240300266226,less than 120.191
577.9630000189501,19.569551644031,0.026380362113415143,41.73504896903047,0.019297491834700795,between 120.191 and 125.721
17811.115075472673,6.0064834921655175,0.2556778989909532,52.2460024381704,0.0076161648155107465,less than 120.191
13014.313278665206,10.982325186300798,0.15420972032664604,44.36511666007705,0.021916063667149013,less than 120.191
