frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
946.2456,19.044247,0.026308466,31.529243,0.021284876,between 120.191 and 125.721
2516.0999,12.662299,0.026316801,31.787579,0.0134341065,between 125.721 and 129.9955
553.6851,8.911148,0.101748355,71.48397,0.011016892,between 125.721 and 129.9955
447.38632,10.420009,0.15300603,32.092022,0.030359741,between 120.191 and 125.721
3996.3936,12.466535,0.15349115,71.51041,0.049165193,less than 120.191
1633.6838,12.548573,0.026357647,39.56841,0.016046533,between 120.191 and 125.721
992.24713,0.04149008,0.30646053,71.455086,0.0026693062,greater than 129.9955
8439.101,-0.037992075,0.15172668,71.397804,0.0015960478,between 120.191 and 125.721
3219.7642,7.098882,0.15205452,39.683533,0.008849757,less than 120.191
1190.739,0.09974661,0.30471098,71.3482,0.0026598102,greater than 129.9955
699.5668,18.13052,0.025735298,40.072983,0.018574338,greater than 129.9955
270.67136,15.575655,0.10121384,39.728107,0.053058792,greater than 129.9955
7801.3633,9.676501,0.15312079,71.34184,0.01858761,less than 120.191
1242.2424,9.036036,0.10208043,39.588154,0.014522132,between 120.191 and 125.721
481.74442,15.212049,0.049370788,71.11677,0.023187824,greater than 129.9955
939.6751,0.03167482,0.20244503,71.49158,0.002195244,between 125.721 and 129.9955
1609.2314,0.0026922063,0.303483,31.92379,0.003160927,between 125.721 and 129.9955
3213.469,5.260327,0.22866414,39.833862,0.006128561,between 120.191 and 125.721
1461.9028,18.487625,0.024985263,31.630192,0.018420044,between 120.191 and 125.721
10624.882,3.7277577,0.051349986,71.2828,0.0011510289,between 125.721 and 129.9955
1725.2361,5.223378,0.22869362,31.71029,0.006220342,between 120.191 and 125.721
1361.559,-0.045516625,0.10210479,71.33035,0.0013537853,between 125.721 and 129.9955
6031.029,1.7480646,0.22769144,71.15085,0.0027497595,less than 120.191
494.4673,17.67507,0.02517675,39.435497,0.017701006,between 125.721 and 129.9955
7799.5566,0.08315574,0.15082495,31.485125,0.0020828955,between 120.191 and 125.721
271.60324,11.961717,0.101458795,71.313965,0.02754606,between 120.191 and 125.721
498.3256,-0.03515035,0.30450052,71.30555,0.002627427,greater than 129.9955
6326.3003,7.2942553,0.22847873,71.577255,0.0103991525,less than 120.191
502.9273,5.498697,0.22951077,39.8178,0.0064939214,between 125.721 and 129.9955
7750.005,0.14073485,0.3075571,31.59832,0.0034643533,less than 120.191
1395.21,3.7880015,0.22841194,71.41455,0.0038724071,greater than 129.9955
939.7232,18.465433,0.15537675,31.513351,-0.013815481,between 125.721 and 129.9955
1708.447,-0.06057444,0.10187237,39.761868,0.0014493476,greater than 129.9955
5092.957,1.7646219,0.22772743,71.30434,0.0027509239,between 120.191 and 125.721
6828.7666,0.0034968592,0.04992013,71.19602,0.00067332847,between 125.721 and 129.9955
1305.137,0.018551692,0.22716588,71.204926,-0.00030623155,greater than 129.9955
6388.4854,-0.11348782,0.025015693,40.217323,0.00042089078,greater than 129.9955
3937.6,7.8843665,0.10132974,39.62262,0.007084586,between 120.191 and 125.721
275.93378,15.447315,0.050723035,39.439068,0.028396534,between 125.721 and 129.9955
6218.2485,5.8433447,0.025740845,39.487793,0.0009491398,between 120.191 and 125.721
3970.3435,-0.03028081,0.052209567,39.69446,0.0009796331,greater than 129.9955
418.76004,21.783329,0.024937415,39.681084,0.022201987,greater than 129.9955
1058.894,6.6172113,0.101409845,39.81427,0.0054445774,greater than 129.9955
1413.6302,0.06980441,0.025699614,39.784214,0.00035696296,greater than 129.9955
480.29144,11.180441,0.051242873,71.56926,0.014265144,between 125.721 and 129.9955
527.9867,0.10648167,0.05055828,39.88484,0.00071991823,greater than 129.9955
1741.4998,6.814823,0.15266228,71.40932,0.0064746826,between 120.191 and 125.721
606.89886,12.239963,0.101553164,71.47042,0.02904683,greater than 129.9955
2439.9727,-0.038999982,0.15128978,71.21693,0.0015217098,greater than 129.9955
590.5377,0.107633635,0.30479896,71.34709,0.0025578917,between 125.721 and 129.9955
4953.2217,4.096891,0.05076034,39.77773,0.0015367728,greater than 129.9955
1984.9293,0.003071621,0.046513494,31.58505,0.00074094976,greater than 129.9955
3073.262,3.4662101,0.10130404,39.890823,0.0025076617,greater than 129.9955
2021.4246,-0.093271405,0.15094854,71.48368,0.0015402217,greater than 129.9955
2484.8274,15.30748,0.051178295,39.757538,0.030934986,less than 120.191
609.62524,22.01884,0.025658803,39.66495,0.03151829,between 120.191 and 125.721
1259.7858,0.010026161,0.104625665,71.37717,0.0012409014,between 125.721 and 129.9955
413.74,16.114426,0.102348596,71.36333,0.045600414,between 125.721 and 129.9955
152.50497,6.824502,0.100747846,39.799065,0.005904065,between 125.721 and 129.9955
823.6885,4.9951916,0.026248688,39.64236,0.0012162944,between 120.191 and 125.721
2288.0398,17.870672,0.02492224,71.3258,0.016530052,between 120.191 and 125.721
9089.971,0.20120236,0.024670321,71.14784,0.0004825485,greater than 129.9955
947.73334,-0.09156251,0.051757336,71.27937,0.00071442575,greater than 129.9955
4103.7905,7.400856,0.2280433,71.1653,0.010361011,less than 120.191
1438.9419,11.247905,0.05045054,71.2764,0.013537069,between 125.721 and 129.9955
4791.6597,5.8130274,0.1015467,31.74219,0.0038905074,between 120.191 and 125.721
1603.1176,0.13141175,0.050917547,71.45121,0.000711673,between 125.721 and 129.9955
559.17236,17.750963,0.026358003,71.185394,0.023256196,between 125.721 and 129.9955
7169.7646,0.047546085,0.02468983,39.663555,0.00041670966,greater than 129.9955
1054.519,-0.038801055,0.2277886,55.333282,0.0022584316,greater than 129.9955
4819.6987,3.4561813,0.1009066,71.19576,0.0018644051,greater than 129.9955
6452.532,14.057667,0.025369208,39.619198,0.015110836,less than 120.191
7992.579,7.3118696,0.22875093,71.452995,0.01090814,less than 120.191
1526.0237,0.117274955,0.3081346,71.63831,0.002605365,greater than 129.9955
1341.5338,0.044774327,0.22704618,71.51902,0.0020488438,between 125.721 and 129.9955
3138.9768,-0.05432856,0.025788408,39.85135,0.000441308,between 125.721 and 129.9955
1986.0891,10.111487,0.15187098,71.36169,0.020045238,between 120.191 and 125.721
1830.5875,-0.0018719272,0.30283415,39.90771,0.0028946218,between 125.721 and 129.9955
3953.83,8.040564,0.050917625,71.47438,0.005055889,between 125.721 and 129.9955
937.3026,17.173813,0.025201133,71.21386,0.016036917,greater than 129.9955
4010.6943,12.571372,0.025590083,55.629482,0.01267028,between 120.191 and 125.721
458.7442,3.0004547,0.15304138,39.860546,0.0030876785,between 120.191 and 125.721
6424.103,5.381247,0.1519121,71.5454,0.003954808,less than 120.191
2479.1313,0.053964123,0.044168,71.36178,0.00048595754,between 125.721 and 129.9955
3986.7456,10.537195,0.15274945,71.49421,0.02485713,less than 120.191
6210.6777,3.6201162,0.10076737,71.437645,0.0017150559,greater than 129.9955
4419.89,2.1887674,0.22797953,71.369774,0.0030136653,between 125.721 and 129.9955
748.90686,17.465178,0.02516761,31.593891,0.017758727,between 120.191 and 125.721
10024.649,1.7639314,0.22869785,71.113884,0.0029507088,less than 120.191
1214.7902,19.113792,0.051029313,71.12937,0.03250921,between 125.721 and 129.9955
413.58368,4.3223634,0.051804442,55.329647,0.0014514875,less than 120.191
1016.3207,3.7168756,0.22979505,31.681822,0.005192776,between 125.721 and 129.9955
4035.6707,0.036752883,0.026184665,39.64026,0.00047539995,greater than 129.9955
3993.4692,7.3836513,0.22806858,39.6273,0.010495833,less than 120.191
2305.5913,8.080556,0.050788082,71.30061,0.0045283725,between 120.191 and 125.721
1552.2208,0.07476845,0.1532062,70.97646,0.0015743369,between 120.191 and 125.721
4876.376,8.636077,0.10160014,71.198494,0.009593367,between 120.191 and 125.721
8001.041,0.11187309,0.1531938,31.753393,0.0022921187,less than 120.191
1169.9283,9.926527,0.15349922,71.42569,0.018584862,between 125.721 and 129.9955
3932.0242,17.738108,0.025410302,40.117893,0.024182484,less than 120.191
317.9704,7.1030917,0.10290533,31.80508,0.006818945,between 125.721 and 129.9955
1550.8577,0.0250698,0.051429693,55.33207,0.00079490413,between 125.721 and 129.9955
1538.0206,17.699108,0.025331603,39.46616,0.017828476,between 120.191 and 125.721
7716.2095,-0.114561945,0.022322612,31.803886,0.00044084643,greater than 129.9955
4988.8223,-0.008103314,0.02504787,71.46591,0.00036091285,greater than 129.9955
1406.6233,17.885891,0.025034133,71.185616,0.01681379,between 125.721 and 129.9955
4060.8936,0.047828406,0.10482587,39.75078,0.0015666154,between 120.191 and 125.721
4002.3535,-0.03688377,0.050689746,71.42196,0.0006563173,greater than 129.9955
693.25696,3.6053193,0.101175405,31.59664,0.002626087,between 125.721 and 129.9955
208.69664,7.1058598,0.22912772,39.567806,0.012544555,between 125.721 and 129.9955
987.80963,0.030122217,0.15306452,39.736877,0.001973697,between 125.721 and 129.9955
381.29434,18.468225,0.02500049,39.58425,0.018551216,between 125.721 and 129.9955
2286.8362,17.23055,0.025055211,32.028526,0.017115565,between 120.191 and 125.721
4039.7275,21.216688,0.051011715,39.648632,0.046659835,less than 120.191
7534.878,4.2807384,0.05051075,31.864265,0.0016675276,between 120.191 and 125.721
2514.13,5.245541,0.22796841,39.68536,0.0061426116,between 120.191 and 125.721
4056.917,2.8105552,0.15242018,71.180626,0.0024516995,greater than 129.9955
472.63776,9.060142,0.10226715,71.376465,0.010790307,between 125.721 and 129.9955
1602.2181,10.162181,0.1538432,71.4879,0.020570816,between 120.191 and 125.721
3086.41,19.660583,0.050313726,39.584568,0.03329055,less than 120.191
757.9956,3.4569936,0.3045051,31.724293,0.005181309,greater than 129.9955
963.9956,11.971933,0.10207603,39.810585,0.03939442,between 120.191 and 125.721
6131.9927,-0.10180594,0.052159265,39.77752,0.0008755659,between 120.191 and 125.721
358.55096,9.127793,0.10169208,39.811825,0.014197473,greater than 129.9955
690.76575,2.3873036,0.1537381,71.29509,0.0023014625,between 125.721 and 129.9955
1032.9911,2.219249,0.15238686,55.596565,0.0022214914,between 125.721 and 129.9955
470.48743,3.932985,0.22914772,39.57183,0.004605868,between 125.721 and 129.9955
2369.0222,0.05263971,0.22897612,39.641808,0.0024419236,between 125.721 and 129.9955
