frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
1831.159,-0.016885344,0.102091074,71.37671,0.001219381,between 120.191 and 125.721
1136.2229,0.0436323,0.3029536,71.35753,0.002934033,between 125.721 and 129.9955
1379.065,12.46644,0.15363112,71.22376,0.052801967,less than 120.191
3052.0298,1.5451088,0.1029333,31.676928,0.0018871552,between 120.191 and 125.721
892.75336,7.5643606,0.22976184,71.03528,0.012437733,less than 120.191
596.6558,7.9954867,0.2302304,71.04461,0.0132670505,less than 120.191
7208.157,4.4536853,0.101988345,39.48335,0.0025902512,between 120.191 and 125.721
2432.2222,5.5826645,0.10190886,55.58713,0.003450409,between 125.721 and 129.9955
2488.5347,0.02085416,0.2282119,39.536934,0.0026132348,between 120.191 and 125.721
474.27908,2.5530002,0.101041526,39.66818,0.0018622179,between 125.721 and 129.9955
3984.2974,-0.04944663,0.051627424,39.652058,0.00077050086,greater than 129.9955
2996.0203,0.045201182,0.10090406,39.865166,0.0014724918,between 120.191 and 125.721
10315.048,0.00088460185,0.30458218,70.91636,0.0025148513,less than 120.191
611.0137,17.319925,0.024300633,71.408356,0.016433405,between 125.721 and 129.9955
1267.6768,12.604731,0.15270351,39.69743,0.05139061,less than 120.191
11530.451,0.15100257,0.10180023,31.354023,0.0014744679,between 120.191 and 125.721
3459.9631,0.030216057,0.3045715,71.33535,0.0027392453,less than 120.191
1573.798,12.308647,0.15112649,39.51469,0.058745414,less than 120.191
263.229,11.419452,0.050565448,39.445183,0.016660327,between 125.721 and 129.9955
1202.8829,9.6590805,0.10183979,39.667004,0.018992614,between 120.191 and 125.721
1360.0548,-0.053741347,0.3047335,39.672016,0.0031089846,between 120.191 and 125.721
4022.1323,0.017970603,0.101905316,39.480255,0.0014514852,between 120.191 and 125.721
1982.9716,4.054599,0.024613462,55.285927,0.0008115974,between 125.721 and 129.9955
2013.293,-0.0336895,0.22875226,55.65245,0.0023467492,between 120.191 and 125.721
385.5562,12.5658045,0.15343902,55.803947,0.05143745,between 125.721 and 129.9955
4998.907,1.684877,0.22857876,71.02954,0.0024884471,between 120.191 and 125.721
1245.4143,0.0025428357,0.30391985,39.486588,0.0030819967,between 120.191 and 125.721
8043.44,1.898714,0.22835016,31.546812,0.0032045136,between 120.191 and 125.721
1382.8508,6.0652037,0.024021842,39.68431,0.0013222257,between 125.721 and 129.9955
6316.272,0.10378034,0.10178058,31.560114,0.0015919099,greater than 129.9955
269.38483,0.0009506475,0.22772485,40.011047,0.0024981184,between 125.721 and 129.9955
9564.676,0.010735935,0.30604184,39.36777,0.0030397384,less than 120.191
2110.098,0.0011720397,0.30252403,31.58181,0.0034604683,between 120.191 and 125.721
627.7499,13.5022135,0.051698923,55.47479,0.022697613,between 120.191 and 125.721
701.174,0.22501446,0.30611536,72.00607,0.0026487492,between 125.721 and 129.9955
4194.3296,-0.051221862,0.22917499,39.66208,0.0025250902,between 125.721 and 129.9955
5686.8823,4.897269,0.022271203,39.455257,0.0011512957,greater than 129.9955
644.01544,12.563709,0.050625697,55.6878,0.022294601,between 120.191 and 125.721
2002.1873,0.0880806,0.22873886,39.597797,0.0028656858,between 125.721 and 129.9955
3068.411,12.575452,0.09890946,55.4299,0.037811454,between 125.721 and 129.9955
1996.4867,12.817902,0.15400365,39.627758,0.062203024,less than 120.191
1946.629,-0.07819614,0.2295706,39.489017,0.0025692193,between 120.191 and 125.721
13659.685,-0.015802026,0.024745688,39.393585,0.00045068702,between 125.721 and 129.9955
17978.482,-0.059875913,0.024366349,55.49244,0.00043423913,greater than 129.9955
2435.1753,-0.08047665,0.10210216,39.55244,0.001299474,between 120.191 and 125.721
588.7748,-0.034883194,0.024936344,39.792503,0.00041522516,between 125.721 and 129.9955
6422.6035,-0.04781344,0.101650685,39.745026,0.0014916469,between 125.721 and 129.9955
11530.1,-0.011446797,0.025483863,39.49365,0.00046852714,between 125.721 and 129.9955
3192.1743,0.014257064,0.2996714,39.559166,0.0027312397,between 120.191 and 125.721
2026.8826,-0.030051857,0.10240066,39.748695,0.0015532282,between 125.721 and 129.9955
1789.956,-0.04316768,0.103131585,71.65005,0.0012269648,greater than 129.9955
2853.8132,-0.09763851,0.22990882,71.42051,0.0020682095,between 125.721 and 129.9955
5992.7886,2.9958682,0.10231845,31.561638,0.0026227958,between 125.721 and 129.9955
1302.9705,5.7672563,0.22882693,39.5767,0.009745359,between 125.721 and 129.9955
305.19678,18.587814,0.10132354,39.701485,0.04871147,less than 120.191
4972.8545,11.849945,0.05073416,31.66114,0.019219115,between 125.721 and 129.9955
2053.6326,11.422935,0.22860986,39.473545,0.051280268,less than 120.191
3947.359,8.36068,0.024075711,39.646446,0.0028742102,greater than 129.9955
5557.9478,0.044882342,0.024951478,39.448467,0.00040811198,between 125.721 and 129.9955
4922.667,11.803437,0.05015633,55.220577,0.016652832,less than 120.191
2087.0308,5.3720098,0.10318286,31.775639,0.004044064,between 125.721 and 129.9955
4918.5884,18.160734,0.050896265,31.568733,0.0353923,less than 120.191
13193.295,16.261154,0.02302995,71.347946,0.016811987,between 125.721 and 129.9955
5038.9473,0.029851548,0.10166975,39.498745,0.0013756871,between 125.721 and 129.9955
