frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
2482.8264,4.925927,0.22884959,71.11197,0.0048043546,less than 120.191
9695.342,-0.07702184,0.054205064,71.26609,0.0007421675,greater than 129.9955
858.5898,0.0037752911,0.049514484,31.664333,0.00068632193,greater than 129.9955
3343.5984,11.631448,0.043361608,39.56683,0.01678161,less than 120.191
522.49896,8.685601,0.024662226,55.244743,0.0036439875,between 125.721 and 129.9955
4809.802,1.6140249,0.1508077,55.75196,0.002184558,greater than 129.9955
2781.0933,13.675356,0.10131684,71.2345,0.032383747,less than 120.191
1566.6237,-0.034060396,0.23003292,71.103134,0.0021771477,between 125.721 and 129.9955
373.38388,9.900896,0.2325381,31.739128,0.036150876,between 120.191 and 125.721
1987.0758,5.150193,0.025169814,31.686369,0.001028204,between 125.721 and 129.9955
569.7788,10.464295,0.15189224,39.4819,0.02793965,between 120.191 and 125.721
2027.976,16.056288,0.051325712,39.660427,0.029500939,between 120.191 and 125.721
8429.5205,-0.099639475,0.15250063,31.498053,0.0019497512,less than 120.191
3382.0156,-0.028497748,0.30567873,39.626762,0.003003836,less than 120.191
10550.033,4.0681477,0.15386055,71.151596,0.0030502959,less than 120.191
2947.181,8.116807,0.0514468,39.45098,0.005410327,greater than 129.9955
3478.7266,15.488823,0.0501861,39.475086,0.029130984,less than 120.191
9951.435,-0.026209049,0.04810995,39.68892,0.0006928969,greater than 129.9955
811.764,2.5679262,0.3054318,55.309166,0.0044182236,greater than 129.9955
1094.1152,7.293687,0.22866434,71.57007,0.01042208,between 120.191 and 125.721
10326.496,-0.07278396,0.046705864,39.514797,0.00081889576,greater than 129.9955
1566.0369,0.02746141,0.050859142,39.483437,0.00086136756,between 125.721 and 129.9955
2306.8257,7.4332886,0.22865,71.28546,0.012058931,less than 120.191
9852.756,16.598085,0.049632166,71.3723,0.024736108,less than 120.191
9514.562,2.5089092,0.30349523,31.825296,0.004188256,less than 120.191
229.69571,3.9873726,0.1528852,71.120926,0.0029271522,between 125.721 and 129.9955
390.69037,22.434086,0.15313189,55.395927,0.08298556,between 120.191 and 125.721
315.8416,5.746472,0.15318953,31.76004,0.005492044,greater than 129.9955
924.60956,0.0040971003,0.023884006,71.18048,0.00031022198,between 120.191 and 125.721
3979.4673,11.058125,0.15438712,39.6757,0.040447883,less than 120.191
642.83813,5.9766254,0.15174226,39.520565,0.005757219,between 125.721 and 129.9955
711.6105,0.06276085,0.052297637,31.634922,0.0007604588,greater than 129.9955
2320.4893,21.761555,0.025960322,71.34395,0.021366272,between 120.191 and 125.721
700.0149,22.470163,0.050053973,39.60247,0.036835458,less than 120.191
1583.7302,5.3433633,0.15062052,71.40592,0.003954599,greater than 129.9955
10004.728,4.4089622,0.30431953,71.350204,0.005079246,less than 120.191
5196.7065,2.919965,0.22816595,31.720493,0.0042773983,less than 120.191
2534.967,0.08922604,0.1539914,71.15177,0.0014674197,between 125.721 and 129.9955
1118.8085,-0.02867681,0.051662643,31.712698,0.00086546,between 125.721 and 129.9955
871.52826,3.4388309,0.22919373,71.231346,0.003804299,between 120.191 and 125.721
1641.0771,11.293664,0.15239547,39.638554,0.038531486,less than 120.191
3178.973,7.44673,0.22861156,39.64359,0.013476223,less than 120.191
777.94,0.20654303,0.10160844,71.184975,0.0014321432,greater than 129.9955
2539.0605,0.055626325,0.30365908,71.24018,0.002726652,greater than 129.9955
3236.7756,0.06676575,0.10350022,39.1948,0.0015893199,greater than 129.9955
9567.407,21.853104,0.025459914,71.03152,0.021280317,less than 120.191
1999.4346,2.4188066,0.30172852,31.560873,0.0045731287,between 125.721 and 129.9955
6862.599,2.6018097,0.15177214,71.11,0.002472904,less than 120.191
2957.2893,3.7100074,0.10298854,31.53802,0.0027010215,between 120.191 and 125.721
372.13617,7.214195,0.024355136,71.22264,0.0016780874,greater than 129.9955
10008.452,5.4077,0.15311521,39.58791,0.004827405,less than 120.191
2544.814,2.9561386,0.049797487,31.766958,0.0014562216,greater than 129.9955
1948.3068,3.5087903,0.15262482,31.482841,0.0036093825,greater than 129.9955
2442.1458,5.34451,0.15324862,55.23185,0.0044117076,between 120.191 and 125.721
9952.302,11.236852,0.15170169,71.27902,0.033219248,less than 120.191
579.1877,7.4432235,0.22791946,39.82146,0.012744531,between 120.191 and 125.721
2002.9769,-0.04891827,0.30249283,31.674799,0.00298072,greater than 129.9955
1954.3411,13.343573,0.02404043,71.230125,0.013551941,between 120.191 and 125.721
9826.08,4.115568,0.15277684,55.648052,0.0031440528,less than 120.191
2787.0078,1.4855376,0.14996251,71.1985,0.0021259722,greater than 129.9955
688.7716,4.3349624,0.30347264,31.668243,0.0065911473,between 125.721 and 129.9955
259.86377,5.0577483,0.025022592,39.746758,0.0009117579,between 125.721 and 129.9955
538.7163,14.603684,0.024671532,31.808165,0.015935162,between 120.191 and 125.721
1776.8258,3.0523992,0.3046367,31.830177,0.00483746,less than 120.191
