frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
271.7407,2.9673533,0.102567635,71.30818,0.0018093666,greater than 129.9955
1351.0958,10.157462,0.05271609,39.45341,0.010936543,between 125.721 and 129.9955
763.225,5.541,0.30574277,39.82747,0.008292129,between 125.721 and 129.9955
2250.3828,4.043889,0.22985433,71.460144,0.0040157996,greater than 129.9955
362.82343,11.510351,0.051272355,71.3044,0.015949544,greater than 129.9955
4916.126,1.529704,0.3054104,71.364815,0.0033887161,greater than 129.9955
2778.7922,5.3602343,0.30584252,55.396816,0.010707408,between 120.191 and 125.721
729.16046,9.507744,0.22986208,39.373898,0.03312921,greater than 129.9955
1285.3888,-0.0346261,0.10201295,71.40789,0.0012626613,greater than 129.9955
9499.395,0.042230643,0.026614679,71.28061,0.00043837356,less than 120.191
1077.5629,7.3122377,0.2286297,39.585094,0.012871708,greater than 129.9955
420.5635,6.8098927,0.22846137,71.458305,0.009150983,between 125.721 and 129.9955
2879.8035,0.056937367,0.15029739,39.72141,0.0015358754,less than 120.191
500.59454,9.952614,0.22812657,71.39988,0.034619898,less than 120.191
7353.337,0.07199093,0.22504847,55.293194,0.0021954495,greater than 129.9955
5599.0703,0.04222532,0.1005562,55.288624,0.001334754,greater than 129.9955
654.8498,3.9591908,0.30594793,71.27733,0.005093573,greater than 129.9955
9380.2295,1.6017104,0.30472475,55.35084,0.0036608009,less than 120.191
1994.2114,7.666121,0.3054497,71.282425,0.015508331,between 120.191 and 125.721
9929.556,1.7881234,0.23103513,55.39682,0.0030487757,greater than 129.9955
673.06195,1.9739015,0.22803888,71.45454,0.0028435194,greater than 129.9955
2035.5016,3.282487,0.3055213,71.383766,0.004507036,greater than 129.9955
2536.3757,-0.07546978,0.3037718,55.19588,0.0027009216,between 120.191 and 125.721
9323.851,1.4654374,0.18039374,71.42,0.002174457,greater than 129.9955
10078.024,1.9969718,0.10069504,55.2486,0.0019621367,less than 120.191
1526.0148,-0.051451616,0.30498764,71.40023,0.0026264177,greater than 129.9955
9724.954,7.915263,0.22987862,71.32935,0.017625151,less than 120.191
1619.0265,4.037966,0.30335075,55.480103,0.005039534,between 120.191 and 125.721
1182.6273,-0.036107637,0.025825169,71.24651,0.0005206228,greater than 129.9955
54.07941,12.079009,0.22904189,71.31979,0.041179016,greater than 129.9955
1184.274,-0.03660085,0.100902244,39.62194,0.0015312263,greater than 129.9955
862.5401,8.625353,0.2288809,55.54474,0.017958913,greater than 129.9955
