Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
7728.8223,3.9840214,4.0001636,0.99984884,1.000216,-0.032471534,0.0015455525,-0.0002062438,1.0004946,0.0014908487,-0.0009471881,0,-0.0001670439,0.00028921635,0.0005916931,1.0001065,0.0009655295,between 14273.074999999999 and 18024.995
33377.7,6.011549,2.0036194,1.0010192,1.001618,0.9996917,0.0016957198,0.015626572,0.0010352844,-0.00019619829,-0.00055572647,0,0.00055933057,0.00076125126,0.001986461,0.0014930295,-0.002721857,between 18024.995 and 26717.3175
21697.514,5.9917297,3.9999611,1.0006175,1.0006752,1.0001699,0.0033219156,0.00044272153,-0.00039838452,-0.0003997066,-0.0026482355,0,0.00017296668,-0.0009668391,3.7401915e-06,6.1203027e-06,0.0020594765,between 18024.995 and 26717.3175
11261.693,6.0164075,4.0015497,1.0017084,1.0001197,0.9994456,0.0017617397,0.00093131966,-0.001569083,0.0028299587,0.0012537088,0,0.00015539775,0.00043571924,-2.9294693e-05,1.0019758,0.00023034518,between 18024.995 and 26717.3175
8966.995,4.004886,4.003003,1.0003676,0.9985121,0.9998956,0.0021048072,0.00084488513,0.0024034833,0.9996825,-9.468268e-05,0,0.00022642614,1.000035,0.00034552964,1.0015756,-6.028684e-06,between 18024.995 and 26717.3175
30427.275,4.001345,4.0010147,0.13151869,0.99902195,0.0012377753,-0.00021880874,0.0011625625,-0.0018552346,-4.6220026e-05,0.0008246921,0,0.0001965375,-6.759993e-05,4.590029e-05,-0.0022479147,1.0029104,less than 14273.074999999999
17552.707,3.9945672,4.006279,0.99995136,1.0026283,1.0008178,0.00050316483,0.00055351225,1.0008953,0.0011664429,0.0022585078,0,0.0010131907,0.0008073081,0.00036809017,-0.0038920152,0.0016014174,greater than 26717.3175
17221.928,3.9976585,4.0034523,1.0000983,1.000066,-0.0017309086,-0.00030946103,0.00057708164,1.0034785,-0.00030085468,-0.0009801212,0,0.000264243,1.0096457,-0.00025049775,-0.0042910697,-0.0013677154,less than 14273.074999999999
16432.758,3.996462,4.0028124,1.003245,1.0011531,0.99969274,-0.00023914003,0.0023798307,0.9964802,0.0010004585,-0.00058248494,0,-0.00017221262,-0.001731059,-5.9332757e-05,1.0002224,-0.00035920975,less than 14273.074999999999
21122.512,6.0107336,4.0002747,0.9999932,1.0011818,1.0026575,0.0024249745,0.00024622428,0.99807054,-0.0006059462,-0.0006864524,0,-2.2798558e-05,0.0010204517,0.00049857586,1.0023447,0.00010810391,between 14273.074999999999 and 18024.995
