Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
16950.0,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
10014.0,4,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,greater than 26717.3175
23798.0,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
25069.0,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
11156.0,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
13457.0,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
16078.0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
35299.0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
23124.0,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,greater than 26717.3175
9049.0,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
28242.0,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
22891.0,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
26511.0,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
40719.0,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
22021.0,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,greater than 26717.3175
15898.0,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
