fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.817127,0.297476,0.244322,5.604941,0.041755,27.45271,140.1424,0.993321,3.242895,0.452698,10.45793,greater than 6.0
7.390257,0.206411,0.365175,11.62946,0.046962,32.98599,165.8246,0.996411,3.128141,0.502751,9.647514,between 5.0 and 6.0
5.684911,0.262812,0.304659,1.941758,0.035169,39.11144,149.6852,0.990816,3.311439,0.515141,11.45893,greater than 6.0
6.597381,0.338911,0.275467,13.43659,0.043685,23.42117,118.6284,0.992546,3.246222,0.396934,10.79238,greater than 6.0
7.156531,0.294799,0.305645,6.370339,0.049531,48.66185,191.6417,0.995728,3.098578,0.438289,9.384531,greater than 6.0
7.454219,0.217695,0.336141,10.39558,0.037158,18.47421,123.2996,0.997355,3.209561,0.697925,9.177419,greater than 6.0
6.204439,0.245551,0.203966,15.18135,0.052469,60.45539,207.9262,0.991511,3.166695,0.493235,10.50128,greater than 6.0
7.349658,0.226615,0.253211,4.864789,0.045962,34.17934,152.4194,0.999621,3.166695,0.465351,10.50128,greater than 6.0
5.967631,0.316316,0.302941,11.77451,0.04,44.76713,167.3514,0.993137,3.141455,0.610814,9.688845,greater than 6.0
6.976054,0.332986,0.277966,7.460987,0.048531,14.57667,108.9159,0.996139,3.187455,0.468529,11.02111,between 5.0 and 6.0
7.050401,0.278509,0.446574,14.53045,0.058361,57.66185,183.1587,0.993895,3.242895,0.445928,11.35497,greater than 6.0
6.527559,0.282951,0.270814,1.761055,0.038735,32.42117,160.6632,0.990989,3.342992,0.624354,12.09159,greater than 6.0
8.004911,0.225726,0.291222,10.29939,0.046745,45.10543,183.6637,0.99553,3.201982,0.376455,10.37092,greater than 6.0
6.688286,0.337589,0.388509,5.497813,0.051382,50.64768,197.1537,0.998058,3.282109,0.476287,9.735447,greater than 6.0
7.474399,0.249387,0.324688,9.38097,0.042221,22.57831,136.5081,0.997209,3.244186,0.479688,9.764761,greater than 6.0
6.645815,0.247461,0.265899,6.735663,0.04187,18.34817,148.7873,0.992619,3.298011,0.407755,12.13659,greater than 6.0
7.384368,0.318941,0.272619,12.77493,0.049,29.06122,169.3485,0.99385,3.331982,0.521202,10.15808,greater than 6.0
7.010695,0.236447,0.396764,8.459227,0.038153,51.84779,194.4259,0.992776,2.921765,0.592151,9.899199,between 5.0 and 6.0
7.429816,0.295605,0.407432,4.380814,0.031461,33.60543,152.6314,0.996148,3.342992,0.432835,9.535196,greater than 6.0
6.945703,0.343509,0.320213,15.55033,0.039324,25.92157,145.5119,0.994158,3.151282,0.486964,10.46033,between 5.0 and 6.0
7.231041,0.277962,0.290131,7.427742,0.049305,41.66066,169.2726,0.993759,3.338865,0.449419,10.91124,greater than 6.0
6.557058,0.308707,0.251945,13.49572,0.042462,44.10256,176.4502,0.997925,3.185185,0.449419,11.25521,greater than 6.0
7.141131,0.200606,0.344996,3.366917,0.040141,24.38266,130.6412,0.990989,3.256816,0.439493,12.34043,greater than 6.0
7.183449,0.239227,0.308759,6.351055,0.033531,20.51103,141.4805,0.994354,2.838816,0.421941,11.41966,greater than 6.0
7.296774,0.316774,0.420197,9.794135,0.038735,58.39474,201.8491,0.997387,3.208703,0.395961,10.17622,greater than 6.0
5.906815,0.269401,0.318895,12.98276,0.04275,46.97839,185.4204,0.995728,3.293251,0.422411,10.47698,greater than 6.0
7.396418,0.281911,0.240476,8.180136,0.047962,32.42553,143.8204,0.997945,3.230131,0.414477,9.903997,greater than 6.0
7.486805,0.214722,0.258657,14.62854,0.043077,28.90144,168.1157,0.996104,3.116155,0.481622,9.398364,greater than 6.0
8.272025,0.294053,0.258106,4.946632,0.052198,22.19179,137.6604,0.994308,3.151282,0.518793,11.09581,greater than 6.0
6.977899,0.335833,0.282982,10.38567,0.040236,45.30039,188.4955,0.99539,3.251026,0.437961,10.36972,greater than 6.0
6.767678,0.336833,0.300966,3.584871,0.035584,30.13066,147.4251,0.990695,3.184204,0.475142,10.73547,between 5.0 and 6.0
7.511484,0.225173,0.313123,1.556588,0.042462,39.01628,154.9472,0.997043,3.244395,0.411764,9.638702,greater than 6.0
5.824931,0.288351,0.282982,12.79925,0.048077,50.45113,203.3407,0.992318,3.329184,0.459841,10.6543,greater than 6.0
6.943911,0.252105,0.253649,9.366368,0.040131,38.47801,163.5496,0.996215,3.176895,0.446206,10.06536,greater than 6.0
6.960219,0.344987,0.352381,14.41951,0.047476,23.42117,137.3138,0.995611,3.266879,0.424341,9.926989,greater than 6.0
7.272025,0.278155,0.247955,6.670191,0.033531,32.51719,165.8246,0.990989,3.338227,0.503956,10.35429,greater than 6.0
6.434395,0.242181,0.324688,3.604941,0.052227,25.36946,143.3514,0.994517,3.246493,0.404499,11.32159,greater than 6.0
7.184395,0.202971,0.255957,15.46713,0.03955,60.73712,201.3959,0.997855,3.223378,0.500902,9.634855,greater than 6.0
6.934731,0.297008,0.236722,10.4918,0.04541,28.90144,154.9472,0.994963,3.300246,0.424341,11.11616,greater than 6.0
7.415161,0.258145,0.304659,5.734946,0.034545,46.76713,176.4502,0.992318,3.202905,0.495812,10.31729,greater than 6.0
5.887846,0.252105,0.375,7.604941,0.053365,20.84779,125.7442,0.998621,3.373164,0.450123,12.03243,greater than 6.0
6.99514,0.214722,0.349658,1.452381,0.026061,44.10256,189.0213,0.994963,3.171573,0.400411,10.48191,greater than 6.0
6.531256,0.320635,0.36117,9.080136,0.046011,61.20736,214.7569,0.993759,3.282109,0.481955,10.33551,greater than 6.0
7.337078,0.228333,0.272619,4.287199,0.046745,50.11991,192.5734,0.997213,3.128378,0.518793,9.829355,greater than 6.0
6.840655,0.322181,0.206349,3.54331,0.042434,28.28043,163.1587,0.995661,3.384399,0.381034,12.28728,greater than 6.0
7.01724,0.324658,0.344996,13.91757,0.042434,18.42074,128.9635,0.996148,3.273284,0.432835,9.961352,greater than 6.0
6.923718,0.333333,0.251945,2.442308,0.036182,35.57364,151.6848,0.991511,3.288011,0.556202,10.90136,greater than 6.0
6.786131,0.214722,0.273651,1.398955,0.035584,38.17209,162.7569,0.994968,3.355111,0.410195,10.98587,greater than 6.0
7.181695,0.226615,0.262086,13.77451,0.048198,42.45513,163.7442,0.997387,3.278511,0.448932,10.36972,greater than 6.0
5.982222,0.234599,0.346783,1.174736,0.030939,55.66185,192.5734,0.991511,3.298011,0.411764,10.17701,greater than 6.0
6.4,0.31,0.29,10.1,0.041,44.0,163.0,0.9942,3.24,0.51,10.5,between 5.0 and 6.0
7.1,0.22,0.35,5.5,0.039,28.0,139.0,0.9963,3.06,0.42,11.2,greater than 6.0
6.7,0.36,0.23,8.9,0.048,52.0,189.0,0.9935,3.17,0.49,9.8,between 5.0 and 6.0
7.8,0.26,0.39,3.4,0.035,31.0,101.0,0.9909,3.01,0.57,10.9,greater than 6.0
6.3,0.29,0.27,12.5,0.042,46.0,168.0,0.9971,3.21,0.46,9.5,between 5.0 and 6.0
7.6,0.24,0.32,6.8,0.043,22.0,129.0,0.9929,3.16,0.52,11.1,greater than 6.0
6.9,0.4,0.25,11.2,0.033,55.0,184.0,0.9956,3.07,0.48,9.1,between 5.0 and 6.0
7.2,0.18,0.38,4.9,0.052,38.0,151.0,0.9914,3.04,0.55,12.3,greater than 6.0
5.9,0.27,0.3,7.4,0.04,26.0,135.0,0.9937,3.33,0.51,10.7,greater than 6.0
6.5,0.34,0.28,9.6,0.045,41.0,162.0,0.9968,3.25,0.4,10.3,between 5.0 and 6.0
7.9,0.21,0.42,2.1,0.029,34.0,116.0,0.9905,3.14,0.59,11.6,greater than 6.0
7.1,0.3,0.22,13.4,0.051,50.0,176.0,0.9982,3.08,0.5,9.4,between 5.0 and 6.0
6.8,0.25,0.36,5.9,0.046,30.0,144.0,0.9925,3.19,0.53,10.8,greater than 6.0
7.4,0.32,0.31,8.5,0.047,42.0,165.0,0.9953,3.12,0.45,9.6,between 5.0 and 6.0
