theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-0.18926712,0.47565851,0.078583725,-1.5637098,1.2804248,-0.77066422,-0.7927545,1.3071932,between 0.708821715 and 0.9013542725
0.94276373,-0.90052816,0.41726663,0.40379509,-0.7273404,-0.93577069,-0.79074387,0.18842553,less than 0.523583695
-0.24881202,0.90963985,1.3499062,0.75695929,0.24339601,-0.57302393,-0.48988205,-0.27814747,greater than 0.9013542725
1.2590854,-0.37706372,0.18176653,-0.72532862,0.15076614,0.82042217,-0.34459977,-0.90549872,between 0.708821715 and 0.9013542725
-0.21837229,0.62020181,0.90535716,1.3512887,0.35764155,-0.068436739,0.1854553,-1.34692,less than 0.523583695
0.72631118,0.89369223,-0.79203232,-0.43881751,-0.63401277,0.010063935,1.4026466,0.51624115,less than 0.523583695
-1.3886492,-1.4764863,-0.1373537,1.4862378,-0.96111281,-1.3874853,-0.8156292,-0.21609236,greater than 0.9013542725
-0.43132845,0.26526531,1.2316014,-0.94341237,-0.0065457121,-0.77066422,-0.79598133,1.3183423,less than 0.523583695
0.12806889,0.47565851,0.078583725,0.88707531,0.68103634,-0.8901575,-1.4032876,0.64680914,less than 0.523583695
0.33211792,0.86800182,-0.32762857,1.1988525,-0.7273404,0.8993339,-0.48988205,-1.1671962,between 0.708821715 and 0.9013542725
-0.49606228,0.073584202,-0.85466545,1.1186845,1.2804248,0.69500243,1.0615397,-0.22606625,between 0.708821715 and 0.9013542725
-1.076773,-0.18926712,-0.76251527,0.83241563,-0.96111281,-0.33452801,0.68950799,-0.90549872,between 0.523583695 and 0.708821715
0.44977556,-1.3189347,0.18176653,0.62176817,-1.2693041,-0.96291547,1.1008058,0.51624115,less than 0.523583695
1.241055,-1.3723381,-0.79203232,0.88707531,-0.7273404,0.8993339,0.80008818,0.86205702,less than 0.523583695
0.59015341,-0.18926712,-1.1947582,-0.71143646,0.15076614,-1.2657309,0.21886565,0.71776284,between 0.708821715 and 0.9013542725
0.038597349,-0.37706372,-0.01253017,0.75695929,-1.1121889,0.17052286,0.1854553,-0.27814747,greater than 0.9013542725
-1.5678512,-0.46894142,0.42472174,0.92813137,-0.63401277,0.010063935,0.69002434,0.64680914,greater than 0.9013542725
1.0201513,-0.49651115,0.045822468,0.40379509,0.68103634,-0.33452801,0.68950799,-0.90549872,less than 0.523583695
0.24162907,0.62020181,0.90535716,-0.99342095,1.1350195,0.82042217,0.18619519,-1.4545119,between 0.708821715 and 0.9013542725
0.68062957,-1.0183967,1.46214,0.12310909,0.24339601,-0.77066422,-0.16875053,0.86205702,between 0.523583695 and 0.708821715
-0.75266023,0.89369223,-0.23038269,-0.48514985,1.2804248,0.8993339,0.80008818,0.18842553,greater than 0.9013542725
-0.24881202,-0.51603353,0.36738347,1.2254497,-0.30131615,-1.3874853,-0.48988205,0.51624115,less than 0.523583695
1.1804659,0.47565851,1.2316014,0.67828645,0.15076614,-0.8894212,0.69002434,-1.34692,less than 0.523583695
-0.43132845,1.0514524,0.90535716,-1.5637098,0.68103634,-1.2657309,-1.4774427,1.3071932,between 0.708821715 and 0.9013542725
0.94276373,-1.4764863,-0.1373537,-0.12536441,1.4159196,-1.1495326,0.69002434,0.86205702,greater than 0.9013542725
0.12998415,-0.7949879,-1.1947582,1.1186845,-0.0065457121,-0.93028177,-1.4774427,-0.90352365,less than 0.523583695
0.68103634,-0.51603353,-0.32762857,0.75695929,-0.7273404,0.8993339,1.1008058,-0.90549872,between 0.523583695 and 0.708821715
-1.3920766,0.47565851,-1.3719456,-0.43881751,-0.96111281,-0.57302393,0.69113572,1.0077155,between 0.708821715 and 0.9013542725
-0.24881202,-1.4764863,1.46214,1.4862378,-0.96111281,-0.33452801,-0.34459977,-0.90549872,between 0.708821715 and 0.9013542725
0.72631118,-1.3189347,-0.79203232,0.12310909,-0.7273404,-0.77066422,-1.4032876,-1.34692,greater than 0.9013542725
1.2590854,-0.90052816,0.18176653,-0.50654998,-0.63401277,-1.0995326,0.1854553,-0.22606625,less than 0.523583695
0.12806889,-0.37706372,-0.76251527,-0.71143646,0.68103634,-1.3874853,0.68950799,0.18842553,less than 0.523583695
