Column,Metric,Score
sex,TVComplement,0.875
length,TVComplement,0.18750091666582602
diameter,TVComplement,0.12500099999900005
height,TVComplement,0.3333339444440371
whole_weight,TVComplement,1.3333315557195746e-06
shucked_weight,TVComplement,1.2499984372027484e-06
cisvera_weight,TVComplement,1.2499984372027484e-06
shell_weight,TVComplement,1.2499984372027484e-06
rings,TVComplement,0.8333333333333333
All,Average Shape,0.26157491975211816
sex and length,ContingencySimilarity,0.1875000000000001
sex and diameter,ContingencySimilarity,0.06250000000000011
sex and height,ContingencySimilarity,0.2500000000000001
sex and whole_weight,ContingencySimilarity,2.220446049250313e-16
sex and shucked_weight,ContingencySimilarity,1.1102230246251565e-16
sex and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
sex and shell_weight,ContingencySimilarity,1.1102230246251565e-16
sex and rings,ContingencySimilarity,0.41666666666666663
length and diameter,ContingencySimilarity,0.06250000000000011
length and height,ContingencySimilarity,0.06250000000000011
length and whole_weight,ContingencySimilarity,2.220446049250313e-16
length and shucked_weight,ContingencySimilarity,1.1102230246251565e-16
length and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
length and shell_weight,ContingencySimilarity,1.1102230246251565e-16
length and rings,ContingencySimilarity,0.0625
diameter and height,ContingencySimilarity,2.220446049250313e-16
diameter and whole_weight,ContingencySimilarity,2.220446049250313e-16
diameter and shucked_weight,ContingencySimilarity,1.1102230246251565e-16
diameter and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
diameter and shell_weight,ContingencySimilarity,1.1102230246251565e-16
diameter and rings,ContingencySimilarity,0.0625
height and whole_weight,ContingencySimilarity,2.220446049250313e-16
height and shucked_weight,ContingencySimilarity,1.1102230246251565e-16
height and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
height and shell_weight,ContingencySimilarity,1.1102230246251565e-16
height and rings,ContingencySimilarity,0.1875
whole_weight and shucked_weight,ContingencySimilarity,1.1102230246251565e-16
whole_weight and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
whole_weight and shell_weight,ContingencySimilarity,1.1102230246251565e-16
whole_weight and rings,ContingencySimilarity,0.0
shucked_weight and cisvera_weight,ContingencySimilarity,2.220446049250313e-16
shucked_weight and shell_weight,ContingencySimilarity,1.1102230246251565e-16
shucked_weight and rings,ContingencySimilarity,0.0
cisvera_weight and shell_weight,ContingencySimilarity,1.1102230246251565e-16
cisvera_weight and rings,ContingencySimilarity,0.0
shell_weight and rings,ContingencySimilarity,0.0
All Pairs,Average Corr Similarity,0.03761574074074086
