bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2,2.25,1680.0,4800.0,1.0,0,0,3,7,1680.0,0.0,1992.0,0.0,98065,47.5867,-122.174,1560.0,4800.0,2014,9,18,between 321950.0 and 450000.0
3,1.75,1820.0,1160.0,2.0,0,0,3,8,1450.0,370.0,2001.0,0.0,98004,47.6213,-122.2,1760.0,1160.0,2015,4,22,between 321950.0 and 450000.0
4,2.5,2320.0,7232.0,2.0,0,0,3,7,2320.0,0.0,2003.0,0.0,98092,47.3355,-122.168,2320.0,7232.0,2014,7,10,between 321950.0 and 450000.0
2,1.0,610.0,4000.0,1.0,0,0,3,6,610.0,0.0,1956.0,0.0,98136,47.5469,-122.391,870.0,4000.0,2015,1,14,less than 321950.0
3,2.0,1430.0,800.0,2.0,0,0,3,8,1430.0,0.0,2007.0,0.0,98029,47.5477,-122.003,1430.0,800.0,2014,10,7,between 321950.0 and 450000.0
3,1.75,1760.0,9975.0,1.0,0,0,4,7,1760.0,0.0,1961.0,0.0,98033,47.7012,-122.169,1760.0,9975.0,2014,12,24,between 321950.0 and 450000.0
2,2.25,1860.0,3504.0,2.0,0,0,3,7,1860.0,0.0,1999.0,0.0,98028,47.776,-122.239,1860.0,3504.0,2014,6,17,between 321950.0 and 450000.0
4,3.0,2060.0,9828.0,1.0,0,0,4,8,2060.0,0.0,1960.0,0.0,98005,47.5867,-122.174,2060.0,9828.0,2015,5,13,between 450000.0 and 645000.0
3,2.0,1680.0,4950.0,1.0,0,0,3,8,1680.0,0.0,2006.0,0.0,98053,47.7194,-122.022,1570.0,4950.0,2014,3,10,between 450000.0 and 645000.0
2,1.0,1630.0,9255.0,1.0,0,0,3,7,1630.0,0.0,1941.0,0.0,98133,47.7222,-122.332,1800.0,9255.0,2015,8,24,between 321950.0 and 450000.0
3,2.75,2030.0,1160.0,3.0,0,0,3,9,1970.0,60.0,2007.0,0.0,98004,47.6213,-122.2,1950.0,1160.0,2014,9,26,greater than 645000.0
2,2.5,3900.0,920423.0,2.0,0,0,3,12,3900.0,0.0,2009.0,0.0,98065,47.5371,-121.756,2720.0,920423.0,2015,3,20,greater than 645000.0
4,3.25,2960.0,4296.0,2.0,0,0,3,9,2190.0,770.0,2007.0,0.0,98119,47.6526,-122.372,2150.0,4296.0,2014,7,2,greater than 645000.0
5,3.75,3500.0,101494.0,1.5,0,0,3,8,3500.0,0.0,1967.0,1990.0,98053,47.6745,-122.054,3250.0,101494.0,2015,1,26,greater than 645000.0
2,2.0,1340.0,10050.0,1.0,0,0,4,7,1340.0,0.0,1961.0,0.0,98033,47.7012,-122.169,1340.0,10050.0,2014,12,28,between 321950.0 and 450000.0
3,1.0,1140.0,1387.0,2.0,0,0,3,8,1140.0,0.0,2004.0,0.0,98029,47.5477,-122.003,1140.0,1387.0,2015,2,19,between 321950.0 and 450000.0
