bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2,1.5,980.0,5400.0,1.0,0,0,3,7,980.0,0.0,1957.0,0.0,98059,47.6023,-122.293,1230.0,5400.0,2014,7,18,less than 321950.0
3,2.0,1760.0,10000.0,1.5,0,0,4,8,1500.0,260.0,1994.0,0.0,98106,47.5552,-122.324,1670.0,10000.0,2014,11,15,between 321950.0 and 450000.0
4,2.25,2400.0,6400.0,2.0,0,0,3,9,2400.0,0.0,1983.0,0.0,98053,47.6778,-122.079,2200.0,6000.0,2015,4,5,between 450000.0 and 645000.0
3,1.75,1440.0,3600.0,2.0,0,0,3,8,1260.0,180.0,2003.0,0.0,98092,47.3377,-122.184,1300.0,4000.0,2014,8,8,less than 321950.0
5,3.0,3000.0,15000.0,1.5,0,0,4,9,2400.0,600.0,1962.0,0.0,98004,47.6219,-122.202,2600.0,10000.0,2015,3,27,greater than 645000.0
2,1.0,1000.0,1200.0,1.0,0,0,3,6,1000.0,0.0,1942.0,0.0,98119,47.6481,-122.371,1100.0,1200.0,2014,6,24,less than 321950.0
4,2.75,2600.0,7800.0,2.0,0,0,3,10,2600.0,0.0,1991.0,0.0,98116,47.5832,-122.175,2400.0,7000.0,2015,2,21,between 450000.0 and 645000.0
3,2.5,2000.0,4500.0,2.0,0,0,3,8,1900.0,100.0,2009.0,0.0,98058,47.4433,-122.135,1800.0,4500.0,2014,10,10,between 321950.0 and 450000.0
2,1.75,1400.0,3000.0,1.5,0,0,3,7,1000.0,400.0,1965.0,0.0,98033,47.7053,-122.166,1400.0,3500.0,2015,1,16,less than 321950.0
4,2.5,2800.0,10000.0,2.0,0,0,4,9,2800.0,0.0,1996.0,0.0,98103,47.6635,-122.331,2600.0,10000.0,2014,8,22,greater than 645000.0
3,1.0,1100.0,2000.0,1.0,0,0,3,6,1100.0,0.0,1919.0,0.0,98014,47.6336,-121.949,1000.0,2000.0,2015,3,19,less than 321950.0
5,3.25,3200.0,16000.0,2.0,0,0,4,10,2400.0,800.0,1973.0,0.0,98065,47.5378,-122.071,2800.0,12000.0,2014,11,17,greater than 645000.0
2,1.5,900.0,1000.0,1.0,0,0,3,7,900.0,0.0,1946.0,0.0,98109,47.6371,-122.354,1100.0,1200.0,2015,4,11,less than 321950.0
3,2.0,1600.0,4000.0,1.5,0,0,3,8,1300.0,300.0,1999.0,0.0,98144,47.5976,-122.296,1500.0,4000.0,2014,7,14,between 321950.0 and 450000.0
