bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2,1.5,1050.0,4211.0,1.0,0,0,3,7,1050.0,0.0,1934.0,0.0,98112,47.5865,-122.235,1230.0,3942.0,2014,7,11,less than 321950.0
3,2.25,2010.0,7000.0,1.0,0,2,4,7,1400.0,610.0,1987.0,0.0,98035,47.3738,-122.196,1640.0,7278.0,2014,11,26,between 321950.0 and 450000.0
4,2.5,2430.0,10000.0,2.0,0,1,5,8,1340.0,1090.0,1921.0,0.0,98127,47.6569,-122.297,2140.0,8827.0,2015,2,19,greater than 645000.0
3,1.5,880.0,10219.0,1.0,0,0,4,6,880.0,0.0,1967.0,0.0,98060,47.5236,-122.171,1010.0,8760.0,2014,9,21,less than 321950.0
4,1.75,1500.0,11000.0,1.5,0,0,3,7,1500.0,0.0,1932.0,0.0,98038,47.4814,-122.106,1770.0,9688.0,2014,12,17,between 321950.0 and 450000.0
2,1.25,1550.0,4300.0,1.0,0,2,3,7,1550.0,0.0,1956.0,0.0,98005,47.5428,-122.193,1300.0,3973.0,2014,8,16,less than 321950.0
4,2.75,1890.0,11700.0,2.0,0,0,3,8,960.0,930.0,1994.0,0.0,98010,47.499,-122.245,1780.0,8236.0,2015,4,5,between 450000.0 and 645000.0
3,2.0,1760.0,6000.0,1.0,0,0,4,7,1760.0,0.0,1972.0,0.0,98053,47.6023,-122.275,2150.0,5900.0,2014,6,18,between 321950.0 and 450000.0
3,1.5,960.0,12500.0,1.5,0,0,3,7,960.0,0.0,1948.0,0.0,98021,47.5747,-122.302,1220.0,10450.0,2015,3,25,less than 321950.0
4,3.25,2460.0,5000.0,2.0,0,0,5,9,2020.0,440.0,1922.0,0.0,98049,47.6764,-122.201,2450.0,5000.0,2015,1,24,greater than 645000.0
4,2.5,2900.0,9400.0,1.5,0,1,3,8,2800.0,100.0,1983.0,0.0,98070,47.5514,-122.061,2580.0,8650.0,2014,10,14,between 450000.0 and 645000.0
3,1.75,1770.0,8000.0,2.0,0,0,3,7,1770.0,0.0,1966.0,0.0,98111,47.5874,-122.213,1510.0,7234.0,2015,4,6,less than 321950.0
5,4.5,4100.0,11400.0,3.0,0,0,3,9,4100.0,0.0,2001.0,0.0,98024,47.6356,-122.123,3230.0,12416.0,2014,7,9,greater than 645000.0
4,3.5,3090.0,5800.0,2.0,0,1,4,8,3090.0,0.0,1980.0,0.0,98036,47.5459,-122.292,2910.0,5514.0,2015,2,5,between 450000.0 and 645000.0
3,1.0,1130.0,13436.0,1.0,0,0,4,7,1130.0,0.0,1974.0,0.0,98029,47.4697,-122.173,1590.0,12510.0,2015,3,18,less than 321950.0
4,3.25,2930.0,8400.0,2.5,0,0,5,8,1850.0,1080.0,1992.0,0.0,98120,47.7029,-122.142,2530.0,8448.0,2014,11,16,greater than 645000.0
2,1.5,1010.0,5000.0,1.5,0,1,3,6,1010.0,0.0,1943.0,0.0,98000,47.5124,-122.198,1370.0,5300.0,2014,9,8,less than 321950.0
3,2.5,2190.0,9800.0,1.0,0,1,4,8,1470.0,720.0,1986.0,0.0,98037,47.5166,-122.183,1860.0,10162.0,2015,4,7,greater than 645000.0
5,3.0,2520.0,12200.0,2.5,0,1,3,8,2000.0,520.0,1996.0,0.0,98073,47.6026,-122.158,2090.0,11236.0,2014,10,12,between 450000.0 and 645000.0
