theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.0025543172,-0.28098243,-0.9253516,1.2976515,-0.027818171,0.7398245,-0.8183748,-0.75210947,greater than 0.9013542725
0.15055335,1.1057887,1.4565629,1.4368696,-0.28861588,0.6290293,-0.39873284,-0.09927986,less than 0.523583695
0.37578946,-0.5538801,1.2908303,-0.72148156,1.2108234,1.3747616,0.12594339,0.518847,less than 0.523583695
-0.585267,1.8490809,-0.5251229,1.4442307,0.67395836,0.94579554,-1.0643358,-0.34301057,between 0.708821715 and 0.9013542725
1.0185354,-0.060068395,0.7223664,-1.0265787,-0.9501822,0.76747596,1.4426606,0.23782258,between 0.708821715 and 0.9013542725
0.4961451,1.0982609,0.9330941,-0.44301873,-0.52078986,0.055969853,-0.8694455,-0.68682724,between 0.523583695 and 0.708821715
-0.7750379,0.4961938,0.048970453,0.3432867,-0.8867182,-0.13347322,1.2737341,0.734053,between 0.523583695 and 0.708821715
0.5193486,-0.19199967,-0.61936176,0.95113415,0.2198559,0.1771152,-0.97446364,-0.6166686,greater than 0.9013542725
-0.03605975,0.4145917,0.8586617,1.0311359,-1.0599232,0.24034768,0.19750056,0.5879438,less than 0.523583695
-1.1219869,0.26417994,0.7943082,0.24032898,0.8228644,1.2779388,-1.1694489,0.21878418,between 0.523583695 and 0.708821715
0.530231,-1.0218589,1.4068277,1.5037082,-0.05605406,0.40657055,1.1897887,0.4331105,less than 0.523583695
1.0867014,-0.63050354,-1.4656932,0.27668983,-1.2888175,0.28934515,1.3576893,0.09310205,greater than 0.9013542725
-0.33821777,1.502561,1.0842698,-0.19578068,-0.77881765,-0.8383696,0.19697797,-1.4221814,between 0.708821715 and 0.9013542725
-0.19427934,-0.7641972,-1.0210049,1.2798432,-0.642471,-0.16261868,-1.5483274,-0.5813751,between 0.523583695 and 0.708821715
1.174835,1.307774,0.6567785,-1.1486362,-1.4919156,1.4264995,1.3174292,-0.73857534,less than 0.523583695
0.76638836,-0.02134513,1.1446451,-0.46316338,-1.3018048,-0.38192183,1.3908898,-0.8483976,between 0.708821715 and 0.9013542725
-0.5619596,-1.3763996,-0.34033722,1.1319368,-0.51748693,1.2280382,0.87137634,-1.0821638,greater than 0.9013542725
0.6962994,1.1090326,0.53182375,0.48602545,1.3007138,1.4618192,1.0198214,0.73859596,less than 0.523583695
-1.0285547,-0.9321792,-1.474289,0.44963074,0.88392687,1.4714805,-1.0553315,-1.3286031,between 0.708821715 and 0.9013542725
1.4160324,-1.0306801,1.3930149,-1.4602002,0.71059066,-0.85928345,-0.019267913,-0.09190918,between 0.523583695 and 0.708821715
0.5152872,0.678281,0.51807046,0.9026018,-0.7336367,-0.16987501,-0.83631986,-0.89741546,between 0.523583695 and 0.708821715
