theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.38768265,-1.8855735,1.3922902,-1.1813246,-1.5532786,-0.87980974,-0.59341955,-2.5872638,less than 0.523583695
0.29069424,0.4217532,-0.3979684,-0.6499395,1.3358283,0.51780283,0.57494295,0.29236078,between 0.523583695 and 0.708821715
-0.6305376,0.29433817,0.7714969,-0.48703504,0.2406078,-0.26989663,-0.8918538,1.2944155,between 0.523583695 and 0.708821715
-2.021857,1.1670029,0.32452852,-0.21437432,-1.2148501,0.22992246,-0.45973802,-1.2240344,less than 0.523583695
-1.5163113,0.32234994,0.5778878,-1.7176812,1.1197039,1.2540368,0.1020337,0.07053298,between 0.523583695 and 0.708821715
-0.117001705,0.047086217,-0.5188938,-0.8035546,-1.3181337,-0.44612125,-0.0783334,1.1257977,between 0.523583695 and 0.708821715
-1.4234662,-0.5930169,-0.071257666,0.51842946,-0.9836606,0.37426278,0.80846614,0.16561581,greater than 0.9013542725
-0.1600633,-0.48332158,1.3026905,0.27324456,-1.8174518,1.134403,0.77200234,0.35486147,between 0.523583695 and 0.708821715
-0.0056054923,-0.3375694,0.6600053,-1.02238,-0.36205336,0.1482248,-0.938397,0.3246663,less than 0.523583695
-0.9191944,-0.35015866,0.2869885,0.4255028,-0.83549815,-0.27351797,-0.17106757,-2.4326162,between 0.523583695 and 0.708821715
0.98182744,0.465224,-1.6974797,-0.7210794,-1.0966554,-0.46913618,0.43165419,-1.026402,greater than 0.9013542725
-0.889592,-0.33411118,0.68073213,-0.14191754,-1.2224879,-0.038732387,-0.7850607,-1.1970233,less than 0.523583695
0.050781254,-1.5366706,0.276106,0.65255266,-0.8954091,2.4087856,1.247807,0.5127339,between 0.523583695 and 0.708821715
0.8578608,-0.53572595,-0.30649,-0.22744478,-0.11019279,-0.57841647,0.9357123,-1.7574824,between 0.523583695 and 0.708821715
-0.62406737,-0.9537974,0.35357395,1.1541343,-0.8187408,0.6639971,1.050163,0.036725815,between 0.523583695 and 0.708821715
-1.0994924,-1.5010101,1.0272943,1.1572784,-0.535625,0.33928606,-0.32110438,0.37743884,less than 0.523583695
