theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-1.0156553,0.83049184,1.2502596,-0.13728245,-0.53382003,0.8175253,1.3661965,1.1944883,less than 0.523583695
1.2851542,-0.34748155,-0.9068074,-0.52556485,-1.2689565,0.47488186,-1.1082969,-0.6124264,between 0.708821715 and 0.9013542725
-1.1076245,-1.3334966,1.2035632,0.038493097,-1.3509018,0.42145976,-0.18041024,1.299905,less than 0.523583695
0.97356856,0.5282343,0.9160833,1.0110916,-1.0807858,-1.0094937,-0.15536876,1.2304887,between 0.708821715 and 0.9013542725
-0.38750544,-0.68927795,-0.58057624,1.3187231,1.2893844,1.498569,1.1728848,-1.2163901,greater than 0.9013542725
0.77198756,-1.4121385,0.96335024,-0.2111066,-1.3655776,-0.15575358,0.79063797,1.4406283,between 0.523583695 and 0.708821715
0.65550417,-0.24892141,-0.39993998,-0.9106561,0.75720924,0.8206619,-0.5789347,-0.95248955,between 0.523583695 and 0.708821715
0.17099015,-1.3555986,0.6405931,-0.67442816,0.3344031,0.14719324,-1.4459118,-0.5320994,less than 0.523583695
-0.39830533,-0.13060234,-0.44373268,1.5396014,-0.3451908,0.51771516,0.13480406,-0.762843,between 0.523583695 and 0.708821715
0.69020116,0.4657673,-1.3862814,-0.04002929,1.3258666,1.3772862,0.70304245,-0.13117826,between 0.708821715 and 0.9013542725
0.50401723,1.161892,-0.97320145,0.7603184,1.4560187,-1.3638083,0.103481926,-0.60815847,between 0.708821715 and 0.9013542725
-0.35756922,1.3645897,-0.23608087,1.2924203,-1.3218998,-0.81444114,-0.5720001,-0.5975789,less than 0.523583695
1.3659934,-1.0912338,0.16396517,-0.22725742,0.27584472,-0.3214679,-0.9832747,0.18196887,between 0.708821715 and 0.9013542725
-1.6270156,-0.6270723,-1.3475534,-0.50790966,1.5073692,1.0889592,-1.0698508,0.94197816,between 0.708821715 and 0.9013542725
0.0555725,-0.97644466,-1.5032297,0.33115795,1.53928,1.1039,-0.025909333,-0.59634465,between 0.708821715 and 0.9013542725
-0.60187626,-1.4773782,0.22683598,-1.2093073,0.8428581,0.46471265,1.0894401,-1.4537377,greater than 0.9013542725
-0.30889863,-0.005835993,0.03246113,0.029736046,-0.70166266,-0.84102625,0.16157937,-0.34941182,less than 0.523583695
1.1480806,-0.678815,0.043738764,0.37613937,-1.2570738,-0.093759336,0.28962296,0.02109709,less than 0.523583695
0.46047884,-0.06185885,1.1175798,-0.009749206,-0.6246381,0.27221176,-0.0040951883,0.11133385,less than 0.523583695
0.9733298,0.9763314,1.0789284,-1.3382263,-1.3781371,-0.7310228,-0.51767004,-0.631006,less than 0.523583695
-0.55987,1.4972231,-0.7210413,-0.6315893,-0.854994,-1.238128,-1.0090262,0.83620507,less than 0.523583695
-1.4724348,0.4856841,-0.92840236,0.7664295,0.722498,0.6848122,0.82092303,-0.78115714,between 0.523583695 and 0.708821715
0.10692488,1.1837329,0.5123929,-1.5360494,-1.4234945,-0.28296483,1.1537875,0.5571461,less than 0.523583695
-0.49820197,0.11475235,0.9662874,-1.0007719,0.22588362,-0.888107,1.4008313,-1.2546878,less than 0.523583695
-0.11421097,-0.8511367,-0.29437461,-0.15858041,1.2762297,-0.5035449,0.61842567,-0.40868515,between 0.523583695 and 0.708821715
-0.19938289,-1.3060632,0.2931646,-0.3714954,0.7858311,-0.57427675,-0.14662626,-0.6214909,between 0.708821715 and 0.9013542725
-1.0463057,0.3403555,-0.44730332,1.1367977,-0.72627723,0.030422209,-0.82360935,0.55579174,between 0.523583695 and 0.708821715
0.98591334,0.71805364,0.639581,-0.030504836,-1.1345757,1.1367533,-0.39383227,-0.030515706,less than 0.523583695
1.3107632,0.8123798,0.5444562,-1.2084043,1.5584254,-1.105528,0.28134868,-0.53531265,less than 0.523583695
0.6529275,1.147016,-0.9190217,-0.42140442,0.467522,0.7184535,1.3947533,-0.8509545,between 0.523583695 and 0.708821715
0.62382007,-0.35645387,0.59155047,0.092558935,-0.44277397,-0.0965749,-0.7435493,-1.4309436,less than 0.523583695
-1.2700098,0.97745943,-0.7429223,1.1570061,-0.13059236,-0.67571765,0.98132896,0.63847405,greater than 0.9013542725
-0.66030633,0.5120475,-0.37079102,0.84165615,0.19216102,0.918975,0.65000457,0.6825988,less than 0.523583695
0.31848103,-0.0155329835,-0.25844556,0.05288181,0.9495301,0.7398627,0.28541765,-0.83304054,less than 0.523583695
1.089101,0.9960345,-1.0790912,-0.14488499,0.7981215,-0.9088473,-0.6853176,1.1688527,between 0.708821715 and 0.9013542725
