tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
8.39114567034948,4.65420891456651,6.10341979267789,3.45111284794019,3.65420891456651,-0.65420891456651,-1.39114567034948,-1.10341979267789,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
4.10341979267789,9.45111284794019,1.65420891456651,8.39114567034948,4.10341979267789,-1.10341979267789,-0.45111284794019,-0.65420891456651,0.65420891456651,0.39114567034948,0.10341979267789,0.45111284794019,less than -0.015556906596825749
2.65420891456651,1.39114567034948,5.45111284794019,7.10341979267789,2.65420891456651,-0.45111284794019,-0.65420891456651,-1.10341979267789,0.39114567034948,0.10341979267789,0.45111284794019,0.65420891456651,between 0.01714170443331965 and 0.044878440872278276
3.45111284794019,3.10341979267789,9.65420891456651,4.39114567034948,3.45111284794019,-1.65420891456651,-0.39114567034948,-0.10341979267789,0.10341979267789,0.45111284794019,0.65420891456651,0.39114567034948,less than -0.015556906596825749
8.65420891456651,2.45111284794019,6.10341979267789,2.10341979267789,4.65420891456651,-1.10341979267789,-0.39114567034948,-0.45111284794019,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,greater than 0.044878440872278276
3.10341979267789,4.65420891456651,1.45111284794019,9.39114567034948,3.10341979267789,-0.65420891456651,-1.10341979267789,-0.39114567034948,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,between -0.015556906596825749 and 0.01714170443331965
0.45111284794019,9.65420891456651,7.10341979267789,1.45111284794019,4.10341979267789,-0.39114567034948,-0.65420891456651,-1.10341979267789,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
2.39114567034948,1.10341979267789,4.45111284794019,6.65420891456651,2.39114567034948,-1.45111284794019,-0.10341979267789,-0.65420891456651,0.10341979267789,0.65420891456651,0.39114567034948,0.45111284794019,less than -0.015556906596825749
4.65420891456651,9.10341979267789,3.45111284794019,1.39114567034948,3.65420891456651,-1.10341979267789,-1.45111284794019,-0.10341979267789,0.45111284794019,0.39114567034948,0.65420891456651,0.10341979267789,greater than 0.044878440872278276
9.45111284794019,0.65420891456651,7.39114567034948,3.10341979267789,2.45111284794019,-0.65420891456651,-0.39114567034948,-1.10341979267789,0.39114567034948,0.10341979267789,0.45111284794019,0.65420891456651,between 0.01714170443331965 and 0.044878440872278276
6.10341979267789,6.45111284794019,0.65420891456651,9.65420891456651,3.10341979267789,-0.10341979267789,-1.45111284794019,-0.65420891456651,0.65420891456651,0.39114567034948,0.10341979267789,0.45111284794019,between 0.01714170443331965 and 0.044878440872278276
6.45111284794019,2.39114567034948,3.10341979267789,0.45111284794019,4.45111284794019,-1.65420891456651,-0.39114567034948,-0.10341979267789,0.10341979267789,0.65420891456651,0.45111284794019,0.39114567034948,less than -0.015556906596825749
1.10341979267789,9.39114567034948,1.45111284794019,7.65420891456651,3.45111284794019,-0.45111284794019,-0.65420891456651,-1.10341979267789,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
3.65420891456651,4.10341979267789,9.45111284794019,4.65420891456651,2.65420891456651,-1.39114567034948,-1.45111284794019,-0.65420891456651,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,less than -0.015556906596825749
0.65420891456651,9.65420891456651,6.10341979267789,6.45111284794019,4.10341979267789,-1.65420891456651,-0.10341979267789,-0.39114567034948,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,greater than 0.044878440872278276
9.65420891456651,1.45111284794019,3.39114567034948,2.65420891456651,3.45111284794019,-0.39114567034948,-0.65420891456651,-1.45111284794019,0.10341979267789,0.65420891456651,0.45111284794019,0.39114567034948,between 0.01714170443331965 and 0.044878440872278276
8.10341979267789,6.65420891456651,9.39114567034948,1.45111284794019,4.65420891456651,-0.65420891456651,-0.45111284794019,-0.10341979267789,0.45111284794019,0.39114567034948,0.65420891456651,0.10341979267789,between -0.015556906596825749 and 0.01714170443331965
4.45111284794019,3.10341979267789,4.65420891456651,9.39114567034948,2.65420891456651,-1.10341979267789,-1.45111284794019,-0.39114567034948,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,less than -0.015556906596825749
7.39114567034948,9.45111284794019,6.65420891456651,3.10341979267789,3.45111284794019,-0.39114567034948,-0.65420891456651,-1.10341979267789,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
3.45111284794019,1.65420891456651,7.39114567034948,7.10341979267789,4.45111284794019,-1.45111284794019,-0.65420891456651,-0.10341979267789,0.10341979267789,0.65420891456651,0.45111284794019,0.39114567034948,greater than 0.044878440872278276
6.65420891456651,1.10341979267789,0.45111284794019,0.65420891456651,4.10341979267789,-0.65420891456651,-1.45111284794019,-0.39114567034948,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,between -0.015556906596825749 and 0.01714170443331965
2.65420891456651,6.45111284794019,9.10341979267789,3.45111284794019,2.39114567034948,-0.39114567034948,-1.10341979267789,-0.65420891456651,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,less than -0.015556906596825749
7.45111284794019,9.65420891456651,7.39114567034948,9.10341979267789,3.65420891456651,-0.45111284794019,-0.65420891456651,-1.45111284794019,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,greater than 0.044878440872278276
6.39114567034948,2.45111284794019,6.65420891456651,4.10341979267789,3.45111284794019,-0.65420891456651,-0.39114567034948,-0.10341979267789,0.10341979267789,0.39114567034948,0.65420891456651,0.45111284794019,between 0.01714170443331965 and 0.044878440872278276
6.45111284794019,0.65420891456651,9.39114567034948,2.65420891456651,4.10341979267789,-1.45111284794019,-0.65420891456651,-0.39114567034948,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,between 0.01714170443331965 and 0.044878440872278276
5.39114567034948,6.65420891456651,0.10341979267789,3.45111284794019,2.65420891456651,-0.39114567034948,-0.65420891456651,-1.45111284794019,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
0.10341979267789,0.65420891456651,7.39114567034948,2.45111284794019,4.45111284794019,-1.65420891456651,-0.10341979267789,-0.39114567034948,0.10341979267789,0.65420891456651,0.45111284794019,0.39114567034948,between 0.01714170443331965 and 0.044878440872278276
4.65420891456651,0.45111284794019,0.39114567034948,9.65420891456651,3.10341979267789,-1.10341979267789,-0.65420891456651,-0.45111284794019,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between -0.015556906596825749 and 0.01714170443331965
3.10341979267789,9.39114567034948,3.45111284794019,4.65420891456651,2.39114567034948,-1.45111284794019,-1.10341979267789,-0.65420891456651,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,less than -0.015556906596825749
8.39114567034948,2.65420891456651,0.45111284794019,0.10341979267789,3.65420891456651,-1.10341979267789,-0.39114567034948,-0.45111284794019,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,greater than 0.044878440872278276
4.45111284794019,8.65420891456651,6.10341979267789,5.39114567034948,4.10341979267789,-0.45111284794019,-0.65420891456651,-1.10341979267789,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
1.45111284794019,1.10341979267789,9.39114567034948,0.65420891456651,3.45111284794019,-0.65420891456651,-1.10341979267789,-0.39114567034948,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,less than -0.015556906596825749
3.65420891456651,8.39114567034948,3.10341979267789,6.45111284794019,2.65420891456651,-1.45111284794019,-0.39114567034948,-0.65420891456651,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,greater than 0.044878440872278276
9.39114567034948,3.45111284794019,0.65420891456651,7.10341979267789,4.45111284794019,-0.10341979267789,-0.65420891456651,-1.45111284794019,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
2.10341979267789,4.65420891456651,6.45111284794019,1.39114567034948,3.10341979267789,-1.65420891456651,-0.39114567034948,-0.45111284794019,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,less than -0.015556906596825749
0.45111284794019,9.10341979267789,7.39114567034948,8.65420891456651,4.10341979267789,-1.10341979267789,-0.45111284794019,-0.65420891456651,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
9.65420891456651,6.45111284794019,1.10341979267789,4.39114567034948,2.65420891456651,-0.39114567034948,-0.65420891456651,-1.45111284794019,0.65420891456651,0.10341979267789,0.45111284794019,0.39114567034948,less than -0.015556906596825749
6.45111284794019,9.39114567034948,3.10341979267789,0.65420891456651,4.45111284794019,-0.65420891456651,-0.39114567034948,-0.10341979267789,0.39114567034948,0.45111284794019,0.65420891456651,0.10341979267789,between 0.01714170443331965 and 0.044878440872278276
7.10341979267789,2.65420891456651,9.45111284794019,2.39114567034948,3.45111284794019,-0.39114567034948,-1.10341979267789,-0.65420891456651,0.45111284794019,0.65420891456651,0.39114567034948,0.10341979267789,greater than 0.044878440872278276
