tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
8.18976073712151,3.45543987622093,7.38481981412922,9.39744911111151,4.68421989256809,-0.961411141509765,-1.49968973786433,-1.68910266149157,0.659210174123056,0.81739916750789,0.437129439515305,0.742118411764705,between 0.01714170443331965 and 0.044878440872278276
6.47018499044585,8.65452118711062,1.45076016298955,5.82419711111129,4.29921917729914,-1.74511310139401,-1.36449959783645,-0.961108695652542,0.948696227814814,0.373001361081965,0.686139863242121,0.274445882411685,between -0.015556906596825749 and 0.01714170443331965
8.10011098711358,4.68972339920831,4.94546981443265,6.11111110871096,3.45011111111112,-1.55088611111116,-1.11111111111111,-1.44444444444444,0.722222222222222,0.355555555555556,0.944444444444444,0.611111111111111,greater than 0.044878440872278276
4.44444444444445,7.22222222222223,9.44444444444445,7.77777777777778,2.77777777777778,-0.888888888888889,-0.777777777777778,-1.55555555555556,0.388888888888889,0.777777777777778,0.555555555555556,0.944444444444444,between 0.01714170443331965 and 0.044878440872278276
9.99999999999999,2.99999999999999,6.99999999999999,3.99999999999999,3.99999999999999,-1.49999999999999,-1.49999999999999,-0.999999999999999,0.199999999999999,0.699999999999999,0.999999999999999,0.199999999999999,between 0.01714170443331965 and 0.044878440872278276
3.11111111111111,6.66666666666667,5.55555555555555,8.88888888888889,2.55555555555556,-0.777777777777778,-1.55555555555556,-0.555555555555556,0.888888888888889,0.111111111111111,0.333333333333333,0.444444444444444,greater than 0.044878440872278276
7.77777777777778,1.55555555555556,4.44444444444445,6.11111111111111,4.88888888888889,-0.777777777777778,-1.44444444444444,-1.11111111111111,0.111111111111111,0.888888888888889,0.777777777777778,0.222222222222222,between -0.015556906596825749 and 0.01714170443331965
6.94444444444444,5.00000000000001,7.77777777777778,4.55555555555556,2.99999999999999,-0.555555555555556,-1.11111111111111,-0.555555555555555,0.777777777777778,0.777777777777778,0.888888888888888,0.555555555555556,between -0.015556906596825749 and 0.01714170443331965
4.44444444444444,8.33333333333333,8.11111111111111,6.11111111111111,3.77777777777778,-1.66666666666667,-0.555555555555555,-1.11111111111111,0.555555555555555,0.555555555555555,0.222222222222222,0.944444444444444,between 0.01714170443331965 and 0.044878440872278276
3.88888888888889,8.55555555555555,9.99999999999999,4.33333333333333,3.66666666666667,-0.666666666666667,-0.666666666666667,-1.33333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,greater than 0.044878440872278276
5.55555555555555,6.11111111111111,9.44444444444445,8.00000000000001,2.83333333333333,-0.833333333333333,-1.55555555555556,-1.00000000000001,0.555555555555555,0.444444444444444,0.888888888888889,0.888888888888889,greater than 0.044878440872278276
5.22222222222222,6.11111111111111,7.11111111111111,6.11111111111111,3.55555555555555,-0.777777777777778,-1.44444444444444,-1.66666666666667,0.666666666666667,0.555555555555555,0.444444444444444,0.111111111111111,between -0.015556906596825749 and 0.01714170443331965
9.44444444444445,6.55555555555556,4.88888888888889,9.44444444444445,3.88888888888889,-0.666666666666667,-0.777777777777778,-1.66666666666667,0.666666666666667,0.111111111111111,0.888888888888889,0.333333333333333,greater than 0.044878440872278276
4.55555555555555,5.55555555555555,6.88888888888889,3.33333333333333,4.11111111111111,-1.33333333333333,-0.555555555555555,-1.11111111111111,0.555555555555556,0.111111111111111,0.555555555555556,0.555555555555556,between -0.015556906596825749 and 0.01714170443331965
8.11111111111111,6.66666666666667,6.00000000000001,5.05555555555556,3.55555555555555,-0.944444444444444,-0.444444444444444,-0.555555555555555,0.333333333333333,0.666666666666667,0.555555555555555,0.777777777777778,between 0.01714170443331965 and 0.044878440872278276
8.77777777777778,8.00000000000001,7.66666666666667,7.33333333333333,2.22222222222222,-0.555555555555555,-0.666666666666667,-1.33333333333333,0.333333333333333,0.111111111111111,0.444444444444444,0.444444444444444,greater than 0.044878440872278276
3.33333333333333,3.77777777777778,9.44444444444445,7.33333333333333,4.55555555555555,-1.44444444444444,-0.555555555555555,-1.22222222222222,0.666666666666667,0.333333333333333,0.555555555555555,0.222222222222222,between 0.01714170443331965 and 0.044878440872278276
6.11111111111111,4.88888888888889,6.55555555555555,2.88888888888889,3.55555555555555,-0.777777777777778,-0.666666666666667,-0.777777777777778,0.444444444444444,0.555555555555555,0.888888888888888,0.777777777777778,between 0.01714170443331965 and 0.044878440872278276
2.55555555555556,6.55555555555556,9.55555555555555,3.77777777777778,2.22222222222222,-1.55555555555556,-0.888888888888888,-1.11111111111111,0.777777777777778,0.444444444444444,0.444444444444444,0.444444444444444,between -0.015556906596825749 and 0.01714170443331965
8.33333333333333,3.11111111111111,3.22222222222222,5.66666666666667,4.11111111111111,-0.666666666666667,-1.44444444444444,-0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,between 0.01714170443331965 and 0.044878440872278276
7.55555555555555,6.11111111111111,4.88888888888889,9.44444444444445,3.33333333333333,-1.11111111111111,-0.777777777777778,-0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555555,0.555555555555555,greater than 0.044878440872278276
9.55555555555555,4.88888888888889,7.11111111111111,4.55555555555555,4.11111111111111,-1.55555555555556,-0.777777777777778,-0.888888888888888,0.555555555555555,0.555555555555555,0.555555555555555,0.333333333333333,greater than 0.044878440872278276
4.44444444444445,7.44444444444445,2.88888888888889,9.22222222222222,4.77777777777778,-0.333333333333333,-1.11111111111111,-1.22222222222222,0.777777777777778,0.333333333333333,0.666666666666667,0.111111111111111,between -0.015556906596825749 and 0.01714170443331965
6.11111111111111,9.44444444444445,3.33333333333333,8.55555555555555,3.33333333333333,-1.05555555555556,-0.555555555555555,-1.11111111111111,0.555555555555555,0.444444444444444,0.666666666666667,0.444444444444444,between 0.01714170443331965 and 0.044878440872278276
6.55555555555555,6.11111111111111,8.55555555555555,8.88888888888889,3.88888888888889,-0.555555555555555,-0.888888888888888,-0.555555555555555,0.333333333333333,0.333333333333333,0.888888888888888,0.555555555555555,between 0.01714170443331965 and 0.044878440872278276
