LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.7566724609,-80.2174224662,7250.0,2368.0,0.0,2963.0,4891.5,4878.8,10850.7,10850.7,3188.4,21,0,7,4,greater than 428000.0
25.4724344934,-80.4233509419,4039.0,2483.0,2232.0,18311.0,27286.2,15972.2,134129.0,86414.5,4432.0,9,0,8,2,less than 235000.0
25.9110641687,-80.1896256588,7500.0,1809.0,30001.0,8817.4,22389.2,2960.9,48821.0,47856.6,6621.9,26,0,9,4,between 235000.0 and 310000.0
25.5505772541,-80.383101515,5000.0,2176.0,5095.0,7098.2,18696.9,7499.6,103324.5,55061.8,6700.2,0,0,6,2,between 235000.0 and 310000.0
25.5461001417,-80.3833806577,5135.0,2176.0,110.0,8729.3,18189.6,8584.0,104681.9,56593.9,5679.2,0,0,9,2,between 235000.0 and 310000.0
25.6029489068,-80.4342490822,6379.0,2259.0,2178.0,1639.2,41271.0,22874.9,101508.5,50442.8,18552.9,1,0,8,4,between 310000.0 and 428000.0
25.7589467906,-80.2680460723,7500.0,1442.0,0.0,9620.9,15082.8,7691.5,25581.4,4541.4,8749.7,63,0,9,4,between 310000.0 and 428000.0
25.4802330489,-80.4231330202,6000.0,2237.0,6582.0,18794.2,27236.8,16222.8,131757.1,83820.7,2215.5,12,0,2,2,less than 235000.0
25.6832125647,-80.471561808,5350.0,3099.0,8803.0,2604.4,59845.4,50162.5,97836.2,52067.9,27158.8,3,0,7,2,greater than 428000.0
25.8938034675,-80.1733939074,6850.0,1320.0,4920.0,1208.7,16956.4,2312.9,42974.8,40003.1,11794.7,0,0,3,2,between 235000.0 and 310000.0
25.6557172073,-80.346977852,18014.0,4947.0,53515.0,5398.8,19705.3,18014.4,67102.9,16155.6,8221.6,0,0,5,5,greater than 428000.0
25.8540343906,-80.2939265537,7500.0,1340.0,3018.0,2780.4,48328.4,5920.9,43535.1,39649.2,9344.2,41,0,6,4,between 235000.0 and 310000.0
25.6841064254,-80.4145448982,9933.0,2186.0,26116.0,15168.3,43529.0,37452.7,80347.2,33291.5,8379.1,29,0,6,4,between 310000.0 and 428000.0
25.680832325,-80.375578379,38551.0,2992.0,5751.0,4363.0,32759.1,28069.3,69438.7,20586.5,4283.3,32,0,8,2,greater than 428000.0
25.6795202518,-80.3631288292,13100.0,2575.0,6306.0,948.7,29711.0,25875.2,66232.2,16630.8,1189.9,50,0,4,2,greater than 428000.0
25.7053999558,-80.4601767458,5775.0,2435.0,27765.0,8093.7,60347.3,45897.7,91747.9,48689.2,24020.5,13,0,2,4,between 310000.0 and 428000.0
