LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.5436811438,-80.377119919,5805.0,1950.0,1380.0,9466.8,15943.3,7263.0,104169.7,56601.6,4367.7,3,0,2,2,between 235000.0 and 310000.0
25.639149988,-80.3940466868,8683.0,2252.0,6428.0,221.0,30208.5,20931.7,82989.6,31989.4,2824.7,14,0,6,4,between 310000.0 and 428000.0
25.6584017494,-80.4249739302,5200.0,2284.0,35870.0,7615.5,42211.6,32854.9,87677.6,38278.2,12719.8,22,0,8,4,between 310000.0 and 428000.0
25.7716057058,-80.2372113512,5000.0,1204.0,495.0,9274.7,13279.3,4226.5,14740.2,10622.8,4322.5,62,0,7,1,between 235000.0 and 310000.0
25.5969950122,-80.4391683963,7745.0,2497.0,2930.0,1524.0,42899.2,23275.8,104120.1,53050.6,20304.5,3,0,8,4,between 310000.0 and 428000.0
25.6352261175,-80.3647460752,7722.0,1238.0,2765.0,7961.0,20658.1,15610.6,76443.1,25630.0,5552.5,24,0,12,2,less than 235000.0
25.73028315,-80.4133321982,9000.0,3386.0,118.0,18990.1,54011.9,28060.9,74510.5,36189.0,9599.9,13,0,4,4,greater than 428000.0
25.7662922756,-80.3943958478,12208.0,3288.0,46224.0,5783.7,51455.2,19321.5,66446.5,38803.1,2922.6,22,0,4,4,greater than 428000.0
25.9387430304,-80.2729464474,7875.0,1475.0,0.0,15483.0,50173.3,1039.5,64491.6,64491.6,4839.2,59,0,5,5,less than 235000.0
25.4799095653,-80.41948358,6442.0,1879.0,0.0,19936.6,26033.6,15035.5,131135.6,83381.5,3148.9,10,0,10,2,less than 235000.0
25.5279918313,-80.4061284932,8030.0,1871.0,36345.0,17673.0,23910.8,18354.8,114455.5,65775.3,2628.1,30,0,10,2,less than 235000.0
25.7587458262,-80.4164794744,5076.0,1976.0,21248.0,8671.4,57441.3,26572.6,73887.6,42424.3,6348.7,36,0,2,4,between 310000.0 and 428000.0
25.703277707,-80.3614332213,8326.0,2489.0,0.0,5993.5,34460.9,19129.7,61558.1,16665.5,6185.2,20,0,10,4,between 310000.0 and 428000.0
25.7659125386,-80.4063786125,35774.0,5603.0,65994.0,6022.1,54995.9,23145.4,70286.8,41442.2,5085.3,5,0,4,5,greater than 428000.0
25.8756779081,-80.222010329,14152.0,1803.0,4287.0,9216.1,33305.5,4014.1,37104.6,37104.6,4206.1,56,0,6,4,less than 235000.0
25.761220968,-80.2034176037,6750.0,1556.0,1469.0,1848.6,4677.0,3222.1,6561.0,6561.0,1168.8,11,0,9,5,greater than 428000.0
25.5232760731,-80.4115478423,3000.0,1506.0,370.0,20093.2,25016.6,19989.1,116922.7,68149.2,2910.1,9,0,1,2,less than 235000.0
