LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.80075,-80.263306,7303.8623,1428.5695,2007.9203,1534.2146,26009.197,2705.6875,24290.33,14602.887,806.7859,24.3163,-0.00014018151,7.9610176,4.001027,between 235000.0 and 310000.0
25.752344,-80.324974,17351.42,1608.9473,98.17803,5416.3633,29440.0,563.67346,44107.996,20504.145,3521.3188,59.144073,-0.00035372423,12.087264,5.0338907,between 310000.0 and 428000.0
25.572302,-80.3363,15572.013,2135.6802,24332.63,11815.668,8535.105,-131.9442,88116.055,42451.64,12518.408,24.045303,-0.00023347072,8.013742,3.99927,less than 235000.0
25.707554,-80.20439,5694.3115,1939.9177,1017.77203,16996.678,-1133.4316,7625.5215,22902.207,8682.18,12087.92,37.975346,6.485428e-05,7.042209,5.017974,greater than 428000.0
25.745136,-80.4175,5001.8745,1674.3386,-6.07658,14402.336,57110.246,27662.807,74887.234,40411.133,9355.383,36.478657,-1.005434e-05,8.030401,4.0033336,between 310000.0 and 428000.0
25.694714,-80.32978,10375.938,2430.559,2493.4355,5361.0737,22410.428,8080.88,53771.04,11987.42,5971.868,48.262547,3.9575505e-05,7.9810424,4.004681,greater than 428000.0
25.51047,-80.46688,7362.475,2159.896,1384.0978,4145.938,45134.04,32986.668,132808.62,81891.06,5641.5073,8.88897,-0.00021676256,7.078426,2.000545,less than 235000.0
25.66133,-80.370155,9595.57,2218.131,29543.414,5214.0127,26769.275,24179.174,71785.3,20437.566,1623.9283,30.542242,-0.00022269369,12.066986,4.0030313,between 310000.0 and 428000.0
25.934402,-80.1523,7158.643,2330.356,4612.0303,5406.675,9860.1,2962.925,52737.383,49858.54,9508.833,57.84128,0.0002485105,5.965961,1.9174755,between 235000.0 and 310000.0
25.960981,-80.23295,7628.565,1546.0319,-6.7730865,12204.407,38071.637,134.39966,68160.47,66633.1,1395.1687,68.10655,-0.00016966672,1.9667217,4.0178227,less than 235000.0
25.954237,-80.26276,9180.876,1461.5256,2714.16,17337.94,46956.234,3585.633,68679.35,68350.58,9196.757,49.521214,-0.00045515568,7.9470587,4.00102,less than 235000.0
25.975483,-80.267,19575.674,3905.2734,20908.514,35824.094,50508.625,6083.8047,75515.56,76672.695,479.07794,28.711658,-8.222755e-05,8.01124,4.0036855,greater than 428000.0
25.734287,-80.405815,7709.5635,1999.3357,971.31635,17751.652,51911.582,25578.555,71844.15,34558.805,8184.1973,27.048141,-0.00015006613,3.9815733,4.003897,less than 235000.0
25.684368,-80.44224,9157.158,2205.1555,6517.3945,11278.904,51469.11,42874.137,88664.85,42650.496,17993.498,32.25624,-0.000114599825,2.090205,4.0028133,between 310000.0 and 428000.0
25.619537,-80.347725,8409.573,2088.3105,24736.809,6133.274,12946.843,9545.153,76626.805,27465.99,11219.307,40.486725,6.8931346e-05,7.9051585,4.0032635,between 310000.0 and 428000.0
25.825878,-80.14167,6013.7207,1652.1464,1865.4146,19502.504,6339.36,768.1287,25479.533,12014.904,4620.1704,23.590784,-0.0002678558,7.983498,5.007835,greater than 428000.0
25.79085,-80.39907,13580.743,2596.5466,42435.71,-12.984781,56970.11,20269.658,67627.16,45115.156,558.3812,26.208855,-0.00016998863,6.0421634,4.005001,between 310000.0 and 428000.0
25.952469,-80.23735,7936.9434,1134.5133,985.88153,10055.159,39214.824,5493.361,65707.984,65429.48,6416.418,33.57734,-0.00027510466,8.031997,4.0067477,less than 235000.0
25.718552,-80.45207,5239.158,2515.0964,19946.416,11117.022,60624.266,41378.64,87780.32,46939.996,22088.227,17.745134,-0.00021943024,7.0694833,4.0045056,between 310000.0 and 428000.0
25.838898,-80.27334,7953.5415,1726.0483,21209.9,-90.89381,40665.02,1692.5872,35285.258,31186.45,10301.331,19.819294,-7.478826e-05,7.092407,3.9936323,less than 235000.0
25.493044,-80.41006,7037.4062,2362.6987,-65.91046,23652.344,22475.861,21849.168,125527.195,77737.64,4157.334,12.8665,-0.0007014207,7.9158916,3.9939282,less than 235000.0
25.58008,-80.37142,3419.2903,1843.0745,-54.40737,6603.3135,19857.643,3527.4055,92503.38,43593.082,1532.2463,26.705564,0.00060979306,1.022604,4.001173,between 235000.0 and 310000.0
