LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
26.029854,-80.08769,6735.2314,1868.5767,1142.8511,24649.72,3648.948,2865.7551,81766.01,67215.984,13903.383,41.73755,0.00020762553,7.098879,1.9177924,between 235000.0 and 310000.0
25.685188,-80.22433,5797.352,1443.958,36.978516,8956.105,-6219.605,-6207.927,38263.977,12084.612,48037.508,28.194784,0.0013739401,6.8251534,1.9973675,between 310000.0 and 428000.0
25.825186,-80.22221,12686.824,3225.8943,6790.195,2017.8796,17082.34,-2097.9814,32310.203,-60792.234,13831.897,27.202198,0.0007105507,3.973043,4.007288,between 310000.0 and 428000.0
25.932426,-80.21404,15221.6875,2884.7034,5463.115,26564.35,32658.297,4052.3853,60547.992,58808.773,5593.075,28.841537,0.0001723856,7.986545,3.9990122,less than 235000.0
25.663368,-80.418816,6702.129,1671.3475,10571.713,7272.6074,42122.188,33367.008,83775.25,33168.004,10086.237,17.055357,-0.00018680157,9.141454,3.9998536,between 235000.0 and 310000.0
25.500023,-80.3876,4031.665,967.70135,-18720.367,5407.154,17189.057,9435.769,118184.99,71202.305,1311.7018,10.847241,0.0013742456,9.0638895,4.0145025,less than 235000.0
25.585144,-80.383644,5252.673,1739.1028,3.4734364,7363.8594,22625.129,16814.959,93950.12,44623.977,4496.02,27.827122,0.00087395555,1.9602271,2.015663,less than 235000.0
25.899395,-80.163826,5010.9043,1639.516,229.26009,13912.806,16136.529,2278.6738,43781.938,43141.156,6984.8125,31.787897,0.0004448127,10.570092,3.9939284,between 235000.0 and 310000.0
25.781372,-80.35769,5814.094,2796.6533,18469.969,7002.712,45618.508,15645.8955,57071.934,37122.164,1410.3718,38.915096,0.0014150494,6.031607,3.992043,between 310000.0 and 428000.0
25.428602,-80.46028,12389.071,2356.953,34.873222,14702.126,34735.633,25817.086,151604.31,105919.836,2587.2666,16.489883,0.0003046812,2.9951532,1.9927623,between 235000.0 and 310000.0
25.645693,-80.36806,5069.1636,1469.8759,640.8424,17910.746,23467.95,17834.89,76803.875,26208.744,1553.9233,22.661549,-8.581568e-05,7.041477,4.010372,between 310000.0 and 428000.0
25.814735,-80.44597,5466.4297,1909.0082,-45.701866,20029.797,74168.164,22682.096,76227.05,55418.523,-1592.3663,37.63658,-3.114711e-05,4.0592203,3.9921792,between 310000.0 and 428000.0
25.51378,-80.455986,4717.715,2270.6965,19086.041,12502.071,37213.14,30050.936,127910.266,78559.16,13293.792,17.995394,-0.00016730341,1.5082612,1.994269,less than 235000.0
25.907618,-80.220985,9698.4375,3159.9985,113.16058,10038.716,31708.754,3041.518,48028.043,48084.51,11879.892,24.206327,0.0008095636,5.0607305,4.0041428,between 235000.0 and 310000.0
25.49569,-80.3819,11635.013,2333.9084,13005.274,22547.863,14284.534,11806.167,116932.49,70776.91,-956.53125,1.1035149,-0.0065739625,10.725396,4.0128436,between 235000.0 and 310000.0
25.826193,-80.17249,5973.3296,3413.2124,2866.6025,3844.1233,5547.4824,984.87396,32611.656,17888.281,14604.128,6.306234,0.00014491944,7.9132705,3.9893892,greater than 428000.0
25.471754,-80.487526,4738.812,774.2069,784.8538,10657.715,52275.516,39460.023,147769.75,100819.555,24096.162,18.413876,-0.008034452,9.009771,1.9772387,less than 235000.0
25.63093,-80.4046,6199.488,1693.3652,23.092419,20326.21,31684.021,18674.998,89641.73,38663.793,-2489.3865,7.4726624,0.00023995177,12.37161,2.0122988,between 235000.0 and 310000.0
25.650118,-80.44268,5056.27,1928.2434,3128.5908,12613.254,48233.766,32952.02,94493.75,44858.992,13042.046,14.693836,0.0015655435,5.020784,3.994794,between 235000.0 and 310000.0
25.697815,-80.25096,11398.419,1143.8726,6744.3613,13457.15,4106.876,-621.1401,37853.625,37228.867,-850.36896,14.865494,-0.8926702,2.9659352,3.9483953,greater than 428000.0
25.764612,-80.33149,7642.4526,2094.693,2601.6494,2172.1218,40340.062,9761.486,50052.203,26370.414,104.770874,38.60958,-0.00016509564,4.019032,2.0813344,between 235000.0 and 310000.0
