LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.672157,-80.46919,4971.7944,1606.7639,12.501064,5836.8535,58240.52,47627.496,98131.07,51318.887,28320.02,24.690628,0.00017798654,1.9279536,4.000155,between 310000.0 and 428000.0
25.728354,-80.42392,5695.7876,1780.1359,-90.04145,11907.561,54633.773,46001.652,78091.484,38522.746,14035.545,53.272194,-0.00015122595,7.975319,4.0043497,between 310000.0 and 428000.0
25.666887,-80.37114,8756.672,1262.014,777.37054,11619.037,30419.21,16874.438,71243.164,20567.63,3232.5212,31.847166,0.0004606358,10.01253,4.0091796,between 310000.0 and 428000.0
25.638378,-80.45749,5689.216,1932.1211,15435.032,5776.1206,50713.305,47597.32,100617.555,50105.25,22262.988,11.689425,-6.6966895e-06,8.974899,4.007681,between 310000.0 and 428000.0
25.931839,-80.24863,4522.6167,1295.9965,2501.4497,13936.84,42508.37,823.4354,59090.816,59430.93,4090.7483,30.13643,0.00011101036,1.7826582,2.0562758,less than 235000.0
25.59299,-80.318344,35978.402,5065.528,39639.367,14895.455,5581.7256,3117.6406,77445.914,33953.066,16549.58,8.971126,-1.577691e-05,6.0320005,1.993752,greater than 428000.0
25.762999,-80.371506,6827.5854,1175.7218,2264.5103,2365.9275,43995.637,7545.032,58725.055,33346.805,11088.501,40.657463,-0.00029251323,4.2479796,4.004383,between 310000.0 and 428000.0
25.741188,-80.24194,12862.09,2246.2695,286.4571,1001.2481,6381.4673,-1719.8408,20821.316,17084.908,3079.442,59.99879,0.00018729627,9.852138,5.0107155,greater than 428000.0
25.888508,-80.19174,11045.592,2024.8018,4633.095,6378.736,22961.49,511.51956,40954.695,40424.184,3793.102,60.71721,-0.00048553885,1.6815622,4.0059195,less than 235000.0
25.91803,-80.22111,8181.204,1470.4987,3956.732,17523.354,32306.957,-778.66815,52940.223,52799.996,5408.549,49.893024,4.2236978e-05,4.8286023,5.034664,between 310000.0 and 428000.0
25.876625,-80.26266,8072.63,2002.525,40632.367,3346.832,43269.727,8539.93,44475.48,43190.395,7934.708,56.35027,7.520401e-05,8.086214,4.0007167,between 235000.0 and 310000.0
25.739353,-80.39293,5205.851,2033.5737,2447.7412,1152.6503,47510.156,22342.986,67346.38,32084.732,-473.6106,13.81014,-4.081303e-05,6.126193,4.994256,between 310000.0 and 428000.0
