LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.753014,-80.21795,6488.8794,1522.2797,2901.3313,6792.8755,3821.0432,3251.8247,11636.894,8620.013,11620.662,76.12434,0,5.083088,2.006561,between 310000.0 and 428000.0
25.86126,-80.20366,6744.385,1660.9042,200.93102,16368.226,21784.4,4355.947,29561.39,30297.787,5117.7124,59.770706,0,4.9100394,5.024713,between 310000.0 and 428000.0
25.668787,-80.28738,16690.828,3242.87,24075.826,1732.8385,9623.782,4390.0015,48554.285,15595.538,4150.6353,1.6318527,0,4.9728246,4.979621,greater than 428000.0
25.567822,-80.33501,5590.7495,3101.7087,9559.583,7112.9,31653.174,6492.909,88695.414,40662.496,4591.16,5.2645617,0,2.9467237,2.0003307,less than 235000.0
25.456467,-80.42107,6037.4565,2367.9675,3840.5923,14062.579,25076.836,15659.034,139054.88,90991.875,5687.738,-0.20337945,0,4.0057087,4.0061116,less than 235000.0
25.890978,-80.211754,8038.123,1695.549,-221.45782,23957.502,32199.223,5867.1206,41387.62,43473.95,1682.129,82.82549,0,3.9398818,1.9907616,less than 235000.0
25.561964,-80.37208,4528.8154,2365.0254,-426.45837,3207.0483,-8890.256,12215.854,96787.516,73103.766,2824.2595,1.2742308,0,3.0620935,4.01867,less than 235000.0
25.684338,-80.33242,11550.123,3066.6658,8119.209,3182.9011,20088.994,12729.8,57501.473,10289.558,4609.439,6.9080634,0,9.910986,1.9943578,greater than 428000.0
25.791353,-80.27924,4011.884,1831.9734,6775.733,13790.423,21169.266,11675.207,28500.652,15749.669,4949.737,58.93992,0,5.965029,1.9867163,between 310000.0 and 428000.0
25.693542,-80.196686,7080.304,2904.8906,35618.77,15076.063,-9512.888,8538.019,15116.164,12492.21,2609.113,58.27799,0,6.898856,2.0036697,between 310000.0 and 428000.0
25.401503,-80.453835,11205.955,4025.1226,46863.613,12004.207,37315.76,21767.672,159708.11,107337.586,17623.705,9.958707,0,2.0951061,1.9994336,between 235000.0 and 310000.0
25.465036,-80.43393,6466.7637,1593.801,859.4005,5243.647,31630.525,22332.863,137031.05,89721.445,15124.538,11.720903,0,4.000963,4.0072017,between 235000.0 and 310000.0
