LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.777744,-80.37702,5684.896,2286.066,15384.874,2606.8298,49872.688,12731.749,59409.086,42535.023,923.405,24.5966,0,1.8506289,2.0110595,greater than 428000.0
25.520765,-80.46427,6315.087,1593.6785,3753.6348,4338.1577,43671.66,20144.832,131078.23,83117.05,28782.424,12.057741,0,6.1272163,2.0008647,less than 235000.0
25.554003,-80.361176,7527.9365,2305.2644,3300.6353,7621.4106,11460.703,10657.504,96571.95,43449.35,2031.7327,10.515968,0,5.9296093,2.0008945,greater than 428000.0
25.535793,-80.3464,5303.6533,2094.3306,8406.883,10345.752,10296.379,5997.4497,102198.27,54699.51,7671.637,4.654786,0,6.9389167,1.9956169,between 235000.0 and 310000.0
25.68457,-80.44062,7362.7563,1998.5525,30185.805,9397.812,51907.58,41813.766,89314.7,43321.523,20335.486,0.8395011,0,4.9958777,4.003591,between 310000.0 and 428000.0
25.695452,-80.40504,16655.97,2435.3628,7594.071,5800.9077,42768.246,38223.88,75238.47,31014.25,-2532.286,45.517654,0,6.935084,4.0029297,greater than 428000.0
25.867275,-80.42146,7319.046,1689.8201,5908.0693,6226.5757,78810.66,26889.035,74905.14,41550.816,17116.328,33.796524,0,4.97537,4.006803,between 235000.0 and 310000.0
25.682896,-80.44808,6004.3574,5119.406,44559.08,2467.9595,52025.098,41194.33,90051.375,44126.082,13418.438,17.50209,0,9.010814,5.04082,greater than 428000.0
25.814075,-80.20391,5088.0903,2974.204,26920.695,7859.916,8490.016,3950.885,24706.469,25895.426,6194.771,-35.310013,0,8.985644,4.0077605,between 310000.0 and 428000.0
25.81268,-80.25681,7233.263,1579.0676,2444.726,14014.75,22952.38,9338.654,18398.34,19455.598,2963.135,43.76777,0,6.0443482,3.9936562,between 310000.0 and 428000.0
25.546606,-80.47447,4377.6274,3695.4055,11832.593,15152.694,43279.195,23350.414,127341.78,80675.32,21341.78,-0.22281279,0,8.044961,3.997594,less than 235000.0
25.854528,-80.2363,6094.964,1208.1083,-569.85266,2678.215,21238.568,4084.9272,12954.702,42954.7,10479.447,58.95214,0,4.004666,1.9891146,greater than 428000.0
25.687452,-80.43107,10253.027,2712.8835,4795.2764,1523.9817,48406.543,40843.203,85697.21,37923.395,9939.765,17.567545,0,4.056771,1.9937267,greater than 428000.0
25.801111,-80.30027,5580.857,1987.9551,15502.095,5798.2905,32915.43,12573.006,41535.24,15414.027,2458.8372,4.650291,0,3.9931614,1.995784,greater than 428000.0
25.92014,-80.208984,6434.952,1600.315,31174.86,7334.653,31772.584,2606.2043,50510.844,56694.535,6975.1743,33.716984,0,4.9205804,4.0147076,between 235000.0 and 310000.0
25.564419,-80.40829,15880.331,3729.2878,9945.678,4946.3843,29475.645,10935.713,113050.305,69271.49,3193.0293,5.155152,0,4.999104,2.0033932,greater than 428000.0
