LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.87005,-80.16344,7631.197,1972.4685,2084.2493,5716.433,14267.667,-278.31555,36169.387,31280.701,11987.203,4.67589,-0.00017697063,6.021142,4.0037775,between 235000.0 and 310000.0
25.930792,-80.28641,9570.318,1838.3375,126.295334,16382.13,53820.32,1243.4852,63588.945,63499.133,6075.707,62.326843,-0.00019275192,6.9846435,4.0028396,between 235000.0 and 310000.0
25.712347,-80.28106,20738.303,3041.6648,43090.84,3989.3147,12341.107,4633.36,37520.27,9297.081,14317.63,61.570515,-3.5126606e-05,3.9136086,5.0164123,greater than 428000.0
25.868387,-80.34169,3230.3286,940.8742,2008.6813,4299.6997,63500.207,10580.45,59285.113,51197.996,3668.5835,4.0849276,-0.00014793972,5.075145,4.0034194,less than 235000.0
25.736483,-80.40743,4592.1064,1464.37,3812.628,15844.979,52503.652,22434.703,72142.65,36711.445,4872.128,26.410568,3.9333885e-05,7.0017366,4.003756,between 235000.0 and 310000.0
25.674854,-80.35828,34986.293,3463.3252,-453.773,2342.6565,25503.678,22045.379,65580.4,16974.984,2168.6873,16.4998,0.00012856757,6.981629,4.010868,greater than 428000.0
25.71606,-80.4464,4846.21,1915.3977,23776.992,13202.904,58863.844,41322.008,86444.95,45052.586,19603.648,27.692066,0.00043979386,9.976975,4.001029,between 235000.0 and 310000.0
25.708834,-80.48976,3244.3333,1779.9796,24686.102,-79.75817,69976.68,46583.29,101527.71,63815.125,32872.348,5.17828,-0.00020363469,3.982024,2.0031137,greater than 428000.0
25.475346,-80.43105,3876.569,1326.816,272.03308,16604.594,29408.092,19102.135,134828.83,86789.05,2339.5273,10.162545,-3.307985e-05,2.9705737,1.998691,less than 235000.0
25.92061,-80.23014,8759.631,1811.1648,59222.45,1278.8463,35949.96,212.84572,53807.535,54309.812,6130.035,17.657686,-0.00014144852,2.0055108,4.0035934,between 235000.0 and 310000.0
25.951817,-80.18928,7020.4478,1351.7571,2212.7026,3382.2844,23193.447,7756.585,61608.055,60869.836,5130.506,58.993904,-1.3609082e-05,9.069367,3.9989252,less than 235000.0
25.85531,-80.18958,8448.285,1700.5465,4100.817,1527.1924,22703.867,1229.981,28913.213,29350.408,6797.6914,82.15196,-0.00010326195,1.9650716,4.010928,greater than 428000.0
25.674465,-80.307106,14714.346,2395.7297,2848.878,2564.7534,14405.774,9414.084,52517.414,6852.4424,5427.659,60.12803,6.164677e-05,2.0020943,4.005842,greater than 428000.0
25.484426,-80.416954,8126.573,2308.261,18273.695,20752.248,24928.5,15146.3125,128731.72,80908.266,976.5863,10.894601,-8.826547e-05,2.9494054,1.9938183,between 235000.0 and 310000.0
25.935936,-80.236305,12025.94,2960.054,2011.5358,3715.4111,37592.227,71.38481,59632.293,59177.35,1767.9266,34.60116,0.00057086337,5.992817,4.006458,between 235000.0 and 310000.0
