fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.740454,0.61144644,0.25035256,3.3659217,0.06017302,16.68533,154.9484,0.9931891,3.1579149,0.47897977,10.526621,between 5.0 and 6.0
8.023024,0.21807657,0.34169656,8.081306,0.043651573,13.390035,78.42631,0.99452984,3.0357442,0.42427176,10.818627,greater than 6.0
6.63028,0.27618513,0.35024086,7.739113,0.041181136,86.63766,223.07379,0.99379206,3.1440904,0.35036647,10.54298,between 5.0 and 6.0
6.938543,0.2667099,0.4924657,8.741069,0.055749036,72.96833,202.15976,0.9950023,3.6026592,0.7118096,10.058299,greater than 6.0
7.0036306,0.3515526,0.37419784,6.558699,0.03634,60.49559,165.38795,0.99434376,3.0960596,0.56188446,10.830839,greater than 6.0
6.390733,0.22802036,0.32924554,15.14244,0.049961418,47.585976,174.03702,0.9972703,3.325262,0.47021833,11.147569,between 5.0 and 6.0
7.25587,0.28384492,0.38397694,5.3206983,0.030373013,46.803802,170.79506,0.99578756,3.0434072,0.45510933,8.931933,greater than 6.0
7.065258,0.16724809,0.18611933,6.7478113,0.07217601,40.03974,165.94263,0.99468505,3.1747773,0.5080513,9.776763,between 5.0 and 6.0
6.0142913,0.19290589,0.5066242,4.8920155,0.049464364,38.034576,135.47878,0.99381393,3.3489585,0.6884825,10.431681,greater than 6.0
6.7864943,0.3211418,0.30479008,7.941736,0.04063112,43.057076,184.97368,0.99516976,3.1032355,0.43164727,10.077686,between 5.0 and 6.0
6.2626767,0.651602,0.29356608,10.946272,0.046228338,22.622725,106.99772,0.99632704,3.1956694,0.45506105,10.855776,greater than 6.0
6.696773,0.29616544,0.36383843,3.2506402,0.0575388,28.68678,83.0133,0.99310184,3.2985625,1.1273298,10.95051,greater than 6.0
6.183091,0.3769247,0.31505203,5.603213,0.035391327,28.061207,151.89429,0.9917653,3.3592536,0.4602738,11.958595,between 5.0 and 6.0
6.1211615,0.25226918,0.35293922,7.0188513,0.03129667,34.679844,97.212364,0.99382377,3.3386588,0.7118827,10.634488,greater than 6.0
6.0189395,0.441783,0.2427128,2.2005908,0.05351928,17.036055,112.9761,0.98973435,3.269822,0.45773476,12.1058235,between 5.0 and 6.0
6.022651,0.30749062,0.2346407,5.1698527,0.050345723,14.556936,85.24076,0.9952091,3.276418,0.4933468,10.278938,greater than 6.0
6.2118254,0.2622626,0.24488944,15.551817,0.030981444,40.867596,167.59251,1.0003873,3.1211917,0.39772728,9.046861,greater than 6.0
7.1798368,0.25057375,0.45447823,5.269531,0.024490222,24.712912,84.44832,0.9914162,3.0724726,0.5090976,12.321166,greater than 6.0
6.034481,0.32671386,0.34232703,15.439924,0.029581701,26.52456,89.49038,0.99597895,3.275136,0.34711194,11.403775,greater than 6.0
7.6356587,0.2662758,0.2926882,5.0156713,0.14426836,11.525148,50.279106,0.9952399,3.0638509,0.5350594,9.517165,greater than 6.0
6.7836003,0.30488238,0.21758236,16.389109,0.05781142,38.219067,184.8868,1.0024621,3.1151733,0.49343222,8.885846,greater than 6.0
7.205562,0.3048528,0.59784454,9.0743475,0.046682328,37.115383,177.91129,0.99843127,3.097119,0.40747535,9.166208,greater than 6.0
7.0549474,0.54728484,0.33944374,1.1942263,0.04623102,10.9176655,142.60443,0.9915838,3.1539137,0.43463272,11.041335,greater than 6.0
7.404918,0.32609725,0.24938093,9.820147,0.054562233,32.50981,102.237854,0.9939999,3.1900392,0.54354733,11.70719,greater than 6.0
6.670449,0.35888797,0.5480287,1.9518846,0.04118866,50.307335,195.32721,0.9890683,3.054411,0.49239486,12.504854,greater than 6.0
6.485108,0.19268258,0.28912795,2.5232966,0.06809466,2.4788694,157.33078,0.9951494,3.2070699,0.59477437,8.974449,greater than 6.0
7.50175,0.20612055,0.31083664,9.509463,0.042425793,50.06981,145.8922,0.9958228,3.1671293,0.54563385,9.44101,greater than 6.0
5.7482266,0.2590176,0.455949,3.8449688,0.032512926,15.487701,108.609055,0.9901219,3.9377582,0.35144925,13.172718,greater than 6.0
7.100023,0.3473001,0.19767982,12.596688,0.044208247,39.041035,126.45432,0.99601775,3.1963499,0.5475217,9.879489,greater than 6.0
7.0024743,0.27245554,0.35904714,7.7678304,0.03726905,32.688164,156.84433,0.9968458,3.125204,0.54966813,9.554812,greater than 6.0
6.1639915,0.29123795,0.29572257,6.771846,0.02557969,1.785356,82.73447,0.9898924,3.386775,0.5583979,13.147063,greater than 6.0
6.611497,0.2532663,0.38231844,3.247179,0.04380435,56.505703,171.32463,0.9942252,3.2400064,0.43792114,9.974984,greater than 6.0
