fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.221885,0.3329627,0.22881752,3.15604,0.039639093,43.114285,158.21994,0.99352694,3.2788446,0.4054345,10.14668,greater than 6.0
6.798219,0.29349685,0.30546668,5.555922,0.055358328,23.728697,93.623825,0.994232,2.9735649,0.3404649,9.463515,between 5.0 and 6.0
8.887582,0.24974456,0.4880127,15.151953,0.042358488,32.779144,166.68097,0.99855494,3.0423832,0.86553866,10.0318,greater than 6.0
6.4607396,0.27122027,0.2655419,17.746395,0.05031147,40.04459,155.21529,0.9992024,3.3060017,0.47754374,9.341522,greater than 6.0
8.517456,0.2053768,0.4970222,14.834893,0.021445276,26.03317,95.80501,0.99554455,3.025228,0.3899213,11.39809,greater than 6.0
7.2886043,0.16893695,0.3531314,14.392648,0.06045239,41.876892,149.8796,0.9972297,3.138845,0.50431,8.926401,between 5.0 and 6.0
7.0889664,0.14689673,0.4043891,6.39596,0.038474485,24.759663,127.95852,0.99546325,3.0510979,0.48764676,11.567792,between 5.0 and 6.0
5.921265,0.2333932,0.37915936,6.062258,0.057757985,30.905067,147.19421,0.9945264,3.2186375,0.3987548,10.109647,greater than 6.0
8.055129,0.23515745,0.4011244,6.9981685,0.051570114,22.815126,115.11968,0.99382603,2.9602888,0.52167165,11.072795,greater than 6.0
5.9786916,0.16057914,0.37083998,4.74945,0.0443294,27.135397,126.94332,0.9932148,3.1352544,0.4163324,10.872605,between 5.0 and 6.0
6.6898894,0.21273363,0.3276361,15.0585575,0.023287276,44.71235,107.03698,0.9922266,3.2156777,0.4675959,13.283354,greater than 6.0
7.393563,0.32981947,0.4533583,6.9654875,0.04249734,34.11808,143.54637,0.9966426,2.9324784,0.53166866,8.52034,greater than 6.0
7.8292685,0.2912736,0.37073517,3.3422341,0.046449386,19.338272,96.85737,0.99374557,3.0625005,0.4267772,10.741618,between 5.0 and 6.0
8.123398,0.1268284,0.62617105,1.0778365,0.13134658,38.167366,135.2947,0.990741,3.1936677,0.47900546,11.03658,greater than 6.0
7.5347104,0.14994249,0.44318536,5.627044,0.041752804,23.523726,110.517334,0.99281055,3.321586,0.41173106,11.623703,greater than 6.0
8.023086,0.2593805,0.37247506,6.7441106,0.043297436,22.105639,139.0057,0.99589634,3.087839,0.5855953,10.125567,greater than 6.0
6.826326,0.25004268,0.32964668,0.5496202,0.022556359,18.15481,99.18914,0.9910111,3.0781858,0.416358,10.969162,greater than 6.0
8.406405,0.28903106,0.43552858,0.7456089,0.032747388,17.570684,74.14284,0.9872409,3.0336378,0.43248597,13.523205,greater than 6.0
7.3869,0.17417729,0.38207945,17.697586,0.079008475,39.480824,189.85825,1.0001723,3.0794957,0.5255387,8.803295,between 5.0 and 6.0
6.8231845,0.39450178,0.3611846,1.7932023,0.09369685,25.184683,171.09384,0.9942319,3.277342,0.6066281,9.626431,greater than 6.0
6.280588,0.29561746,0.2754109,13.586213,0.04373074,59.156853,149.00209,0.99687016,3.212317,0.4072212,10.353501,greater than 6.0
7.1420135,0.21578044,0.25933513,0.5899789,0.04698798,34.654625,165.9836,0.99183,3.3180585,0.41234526,11.035241,greater than 6.0
5.7474475,0.32860735,0.35589936,2.627437,0.056810096,40.28029,171.62042,0.9932091,3.2305508,0.6331977,10.39347,between 5.0 and 6.0
8.461102,0.31059906,0.41297567,15.563854,0.04889295,13.392222,122.13552,0.99992466,3.0854387,0.45235524,9.046566,greater than 6.0
9.228365,0.22597799,0.4835739,10.290207,0.08861936,15.75271,102.82096,0.9977887,2.9883692,0.39559433,9.046072,between 5.0 and 6.0
6.409677,0.24261755,0.3501062,1.317699,0.05349368,32.82262,115.72653,0.99363965,3.2201533,0.40992096,9.608802,greater than 6.0
6.9277186,0.34294474,0.35448134,2.4365861,0.050721936,17.283627,136.09584,0.993154,3.2421024,0.48319405,9.842129,greater than 6.0
6.5638657,0.42498747,0.29941845,3.9221642,0.13722043,27.652113,55.72346,0.9950273,3.2766402,0.7319668,9.637387,greater than 6.0
6.509258,0.3689445,0.1979138,18.387468,0.041942596,47.872566,163.27827,0.9972204,3.1235833,0.41768757,11.14059,greater than 6.0
6.3493147,0.23288356,0.27399898,2.3685126,0.04075497,28.428984,152.5972,0.99035144,3.2516048,0.50628823,12.676084,greater than 6.0
8.921446,0.28523734,0.40015787,10.303787,0.02577758,23.184494,133.78416,0.9942522,2.9032915,0.73069,11.158669,greater than 6.0
7.879349,0.25834888,0.41835687,11.568578,0.03300175,22.187904,95.73704,0.99647474,3.0194008,0.6892549,10.453982,greater than 6.0
