fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
5.8111577,0.39745712,0.20658061,2.6957345,0.027005268,51.059284,126.75095,0.990811,3.159969,0.5677891,11.486479,greater than 6.0
6.9912753,0.33789173,0.40837026,10.448676,0.047336325,9.6992235,133.08041,0.99384606,3.3196242,0.4809166,12.277899,greater than 6.0
7.096673,0.16877978,0.3995968,10.907799,0.0513445,59.045464,191.33875,0.9964691,3.1139052,0.52309763,10.553329,less than 5.0
5.419761,0.25618878,0.40614218,5.6658516,0.05143817,54.55902,103.753525,0.99832946,3.1553178,0.56266373,9.011848,greater than 6.0
6.937027,0.36332345,0.44316941,16.444326,0.028221581,43.056335,155.82251,0.9982881,3.2567236,0.5323313,9.426842,greater than 6.0
7.635777,0.2622037,0.43078634,11.113613,0.08114161,55.719257,210.8943,0.9939904,3.0186632,0.5530429,10.480774,greater than 6.0
5.4551306,0.2582592,0.35941365,4.5641065,0.05214545,48.395363,205.98347,0.99193704,2.9934845,0.71371055,11.209435,greater than 6.0
8.978369,0.206743,0.41185036,3.56887,0.042204622,3.5808787,128.46587,0.9955439,3.0493786,0.4243199,9.917068,between 5.0 and 6.0
7.2989435,0.37170967,0.22248782,11.14244,0.05406691,35.14132,152.31285,0.99669284,3.1723146,0.50763655,9.6962385,greater than 6.0
5.3409886,0.2533943,0.32623854,7.749053,0.046803515,38.75293,104.04981,0.99413854,3.176944,0.44238982,9.543304,greater than 6.0
5.3670306,0.14606133,0.44441378,-0.22792713,0.04691835,39.31044,111.958275,0.9903187,3.4009526,0.36465517,11.725627,greater than 6.0
6.7723994,0.30594924,0.32969204,11.52259,0.05958814,26.063992,109.7714,0.9953912,3.140798,0.4929325,10.342782,between 5.0 and 6.0
8.092245,0.33648494,0.3677176,8.135076,0.023522248,31.77648,179.08783,0.9953209,2.9687183,0.38747537,9.88233,greater than 6.0
6.5169797,0.19768107,0.3660931,15.674392,0.025400447,42.361824,165.65462,0.9951704,3.1635458,0.44784597,10.005001,greater than 6.0
5.135595,0.39844915,0.3310622,8.614816,0.07811878,37.88666,125.25273,0.99476457,3.0591495,0.4288599,8.582923,greater than 6.0
6.5613885,0.3782125,0.49405774,15.4780855,0.034345753,59.550552,142.31242,0.9989504,3.130204,0.44626147,8.717637,greater than 6.0
