cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
169.46686,-0.9695011,-0.08099713,187.24483,-0.008342097,1048.793,959.9163,13.612715,less than 23.707115153
126.902725,1.6827332,145.14873,174.7473,-0.035639472,1030.9915,883.7921,5.1931233,between 23.707115153 and 34.44277358
115.54337,0.8376904,124.716705,148.9403,1.694185,1160.8838,808.4217,27.881413,between 34.44277358 and 46.13628654
202.65262,221.94194,0.12594795,204.80032,5.3666215,984.5433,602.62616,163.24165,between 34.44277358 and 46.13628654
247.77786,0.33861023,122.68128,218.62103,11.492074,828.4961,780.924,5.8685184,between 23.707115153 and 34.44277358
87.24949,0.10696092,120.27655,192.09167,5.680002,951.4243,903.7204,176.43233,between 34.44277358 and 46.13628654
357.7985,-0.050004616,-0.14404954,225.12614,-0.005957244,986.42554,793.0056,28.968311,between 23.707115153 and 34.44277358
280.33234,2.1518247,-0.024216324,175.9023,9.474942,991.4507,817.6493,27.626963,greater than 46.13628654
253.48578,0.13969395,-0.092275515,201.10226,-0.0066567264,948.9143,904.9417,55.621243,between 34.44277358 and 46.13628654
407.8885,148.7867,-0.042973146,181.46068,9.19125,946.7088,646.3482,27.50712,greater than 46.13628654
305.0331,0.5874059,132.80675,200.28012,5.5848956,896.0363,810.12744,5.8300886,between 23.707115153 and 34.44277358
267.19193,0.34862044,123.23795,174.96977,15.708641,887.68414,861.7804,77.739395,between 34.44277358 and 46.13628654
344.90997,148.8584,-0.4034077,194.9812,-0.023282703,958.5583,646.138,28.338423,greater than 46.13628654
434.2336,0.31228518,0.5066794,189.16957,0.029024411,929.33185,763.03864,25.995722,less than 23.707115153
172.67691,139.34589,122.53844,200.48177,1.624692,910.5773,815.4464,30.26971,between 34.44277358 and 46.13628654
137.93378,192.222,126.3833,190.89952,3.3407724,1023.31525,706.4405,28.18886,greater than 46.13628654
304.40427,-1.045872,-0.054446302,200.29309,-0.028896896,1027.0906,732.05853,26.09212,greater than 46.13628654
227.88521,208.6842,0.17243874,167.98752,18.26682,1005.67413,786.75824,6.9999957,between 23.707115153 and 34.44277358
198.39626,0.22709377,0.02455318,179.34084,3.0971467,1049.8013,893.9378,4.0104146,less than 23.707115153
350.42627,151.18755,-0.0026989877,163.27025,13.126096,1052.7847,679.50903,95.88341,between 34.44277358 and 46.13628654
243.14052,140.70055,-0.1198275,197.1853,-0.011811205,1083.5416,661.63525,24.836918,greater than 46.13628654
277.15997,0.23909439,0.06506959,204.5688,-0.01723382,962.8279,857.1598,181.00851,between 34.44277358 and 46.13628654
255.57759,176.78535,-0.14754048,198.93987,-0.00365734,989.9085,720.61395,3.4000459,between 23.707115153 and 34.44277358
198.66936,192.7719,0.0035665631,216.54378,1.7329087,840.9831,748.9489,14.121508,between 23.707115153 and 34.44277358
454.10242,-0.23446405,0.08049962,209.90118,1.7442079,1094.9596,633.6948,27.92903,greater than 46.13628654
468.00885,-0.049073495,-1.1861377,239.71127,0.0024861672,930.8223,662.1203,4.8323097,between 23.707115153 and 34.44277358
296.32745,0.04690279,-0.046354868,189.34854,-0.019513002,1146.4153,747.09,4.6050754,between 23.707115153 and 34.44277358
512.8885,123.660614,0.084848866,152.76503,13.38084,1088.3422,571.778,29.534424,between 23.707115153 and 34.44277358
201.1471,3.310135,135.35634,159.05023,0.62678033,990.8305,912.6597,100.2097,between 34.44277358 and 46.13628654
297.408,-0.6298638,115.52293,198.87605,5.546752,984.41205,746.6694,2.826141,greater than 46.13628654
356.1619,0.12648498,0.19943804,189.59875,1.5242647,1056.9474,803.689,190.38574,between 23.707115153 and 34.44277358
424.5857,0.42240432,0.029024139,183.9099,5.4360323,942.6302,827.9384,4.3156743,less than 23.707115153
