cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
219.97609,280.50247,0.09691563,183.2887,7.2769027,842.02527,827.3551,27.681068,less than 23.707115153
129.5303,1.199663,-0.08617021,182.51039,0.0380627,1076.0873,881.3183,55.821682,between 23.707115153 and 34.44277358
334.48315,80.08509,93.12548,140.56177,6.299597,951.6092,936.11053,56.847324,greater than 46.13628654
127.022644,133.00955,105.953384,194.48972,-0.0071142837,1040.9874,733.2627,14.060164,between 23.707115153 and 34.44277358
423.93704,170.92435,-0.67491466,172.22493,1.4771955,967.7485,733.85846,28.212215,between 34.44277358 and 46.13628654
112.91835,-0.4147721,0.009097725,177.14388,0.037966225,1002.9499,995.0234,28.069075,less than 23.707115153
93.838036,-0.41546506,164.15175,146.87363,13.481142,875.59906,892.07556,55.29869,less than 23.707115153
224.1919,1.0820397,99.12973,224.80005,2.6571455,890.3553,797.0992,28.025858,greater than 46.13628654
180.64003,77.82506,160.44601,182.14647,6.005917,840.2078,844.9838,84.31111,between 23.707115153 and 34.44277358
360.75726,266.668,-0.10365227,159.53828,13.235738,943.5227,751.09467,28.14809,between 23.707115153 and 34.44277358
101.05028,175.95856,-0.46374416,192.35263,2.919006,1031.0676,840.56305,1.5390586,less than 23.707115153
495.68155,179.48912,-0.31304368,179.14441,-0.016477639,1001.5568,606.7061,88.61608,between 23.707115153 and 34.44277358
73.24588,177.75877,0.4574737,192.3985,6.327067,1016.19104,606.8087,14.311216,between 23.707115153 and 34.44277358
255.59964,111.71136,159.1593,159.51811,11.630035,925.4385,816.146,5.6551547,between 23.707115153 and 34.44277358
326.297,-0.5050533,112.97316,166.05672,4.009409,909.9225,821.66797,2.151014,greater than 46.13628654
378.94366,0.29262704,-0.13081476,204.78224,3.3420346,871.1041,867.3754,1.3388816,between 34.44277358 and 46.13628654
