cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
179.41214,177.283,-0.6000193,203.80711,-0.00040797004,1079.3666,636.9413,90.82112,greater than 46.13628654
348.7555,252.84883,0.2756198,171.01436,11.2771845,1066.6028,619.14124,12.113292,between 34.44277358 and 46.13628654
298.51144,168.4673,-0.72803986,178.28043,7.148043,1045.3441,638.80927,2.306156,between 23.707115153 and 34.44277358
564.60913,25.686401,89.86692,152.37067,13.105326,801.0726,840.6339,2.7377737,between 34.44277358 and 46.13628654
389.26788,-0.15276068,0.054818735,201.31325,4.4817157,912.4345,728.337,55.258934,between 23.707115153 and 34.44277358
367.1968,1.2299457,0.18564628,173.25182,0.8753454,960.65485,857.2833,7.011806,between 23.707115153 and 34.44277358
279.15692,75.905495,130.98343,222.10457,3.9189079,910.4532,580.1733,12.184889,between 23.707115153 and 34.44277358
318.44424,122.75264,-0.24845752,195.83746,7.8251095,856.78235,829.5752,10.930911,between 23.707115153 and 34.44277358
471.30304,0.10060337,123.37504,156.22653,11.540489,778.3724,876.1931,27.307228,greater than 46.13628654
288.41223,0.41130742,-0.45114246,192.27379,-0.0031272557,914.00354,895.4449,28.596075,between 34.44277358 and 46.13628654
334.6822,79.01474,130.1893,177.9692,11.474816,905.34186,772.4471,29.663704,between 23.707115153 and 34.44277358
456.5742,0.18625295,-0.24380465,179.10896,-0.019756833,820.62195,770.4904,24.07142,between 34.44277358 and 46.13628654
416.18445,25.031763,97.109535,210.26338,4.412734,930.6172,689.1356,12.9147215,between 23.707115153 and 34.44277358
272.54395,0.0063500702,166.24144,203.86052,6.2331853,1029.8845,673.68024,14.050762,between 34.44277358 and 46.13628654
252.55875,81.125565,-0.8728383,174.30089,7.4752164,863.92725,878.37225,2.6750379,between 34.44277358 and 46.13628654
245.53322,75.66001,162.30794,189.70361,3.8619225,1018.956,700.51526,11.549062,less than 23.707115153
432.73315,1.2525322,-0.3919533,169.36632,7.2168636,880.2109,785.7849,94.1691,greater than 46.13628654
391.45804,104.150185,-0.2584971,154.71396,11.220636,924.9818,866.8213,28.682077,between 23.707115153 and 34.44277358
227.20915,74.98358,-0.062597424,192.68541,-0.011834223,998.13666,842.67737,28.158373,between 34.44277358 and 46.13628654
305.62204,0.2901795,0.043177247,203.05093,-0.058066845,959.4796,858.0962,91.74671,between 23.707115153 and 34.44277358
238.71622,-0.31255758,151.55246,176.45055,4.4992456,992.96436,891.432,28.151525,between 34.44277358 and 46.13628654
366.90082,-0.19594711,0.21781777,184.65999,-0.024264831,1133.4617,681.48456,13.563379,less than 23.707115153
382.60712,1.5812105,93.477165,156.46283,13.792973,943.0915,752.26965,8.763616,between 23.707115153 and 34.44277358
251.49515,176.73691,0.25059056,204.12866,0.0008537527,973.8238,686.5405,3.5352602,between 23.707115153 and 34.44277358
169.14896,183.06717,0.5840715,203.70612,0.017848302,1108.8549,743.173,28.416445,less than 23.707115153
445.10654,23.1373,132.63475,154.28891,12.952377,843.17957,837.36786,91.805504,greater than 46.13628654
51.189327,-0.20026174,391.33423,178.19571,4.062369,833.0482,813.2315,9.578451,between 34.44277358 and 46.13628654
234.38673,-0.028188854,145.71301,194.37482,5.2328296,948.9854,856.2363,29.099691,between 23.707115153 and 34.44277358
385.84262,156.62125,0.105897605,170.42226,18.974243,914.1477,751.6241,5.164035,between 23.707115153 and 34.44277358
353.8083,120.4381,79.62724,158.87956,12.080823,940.4221,749.8788,2.0630217,between 23.707115153 and 34.44277358
271.21988,0.72214675,92.31035,229.44086,3.9942453,958.4446,641.7232,91.03975,greater than 46.13628654
589.8331,23.870985,96.60912,210.56387,3.8454065,879.8831,699.3729,27.881655,greater than 46.13628654
