cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
227.88531,-0.3204642,-0.046501335,224.06079,-0.020032205,853.46,524.31323,54.500065,between 34.44277358 and 46.13628654
298.03247,204.29561,121.08571,183.37813,3.7804456,1016.5233,839.9322,54.900005,less than 23.707115153
304.84448,-0.36295307,127.1967,183.749,5.5075083,1032.0537,773.1621,13.778279,less than 23.707115153
425.9556,22.247198,122.33168,188.97963,4.50576,1076.9214,624.53424,168.37215,less than 23.707115153
298.01077,-0.07290244,-0.03286178,202.09572,0.0052331835,1027.9341,812.70886,378.73306,between 23.707115153 and 34.44277358
123.79199,-1.538235,0.18569921,192.45961,-0.024419611,1147.4426,696.48505,97.64689,between 34.44277358 and 46.13628654
585.5681,0.22718066,121.2512,224.18788,6.3926873,889.4211,758.03107,56.332893,between 23.707115153 and 34.44277358
212.95636,21.065872,94.964005,171.97827,7.00624,1014.76447,773.74945,335.03076,between 23.707115153 and 34.44277358
243.02315,146.69917,125.89596,188.6568,4.207769,1035.814,781.3247,27.051987,between 34.44277358 and 46.13628654
273.6149,0.097492576,124.93276,189.32079,5.665353,1074.2378,741.96655,60.54957,greater than 46.13628654
90.25341,1.0076369,120.08883,221.5488,3.2814434,961.44977,751.3745,12.364841,between 34.44277358 and 46.13628654
223.164,209.81142,0.06588213,179.05724,-0.015864655,1010.01416,866.4749,241.8832,between 34.44277358 and 46.13628654
250.3136,-0.56316555,0.11343743,215.92924,0.028725656,943.7927,525.0753,106.25672,between 34.44277358 and 46.13628654
155.26782,140.27641,-0.1415284,197.34122,1.9141473e-05,981.89746,829.1628,84.22562,between 34.44277358 and 46.13628654
339.8111,-0.8429565,0.27318674,179.29884,3.5742762,1038.6371,545.38586,57.344955,between 34.44277358 and 46.13628654
294.15347,0.48565888,0.2295209,202.13489,-0.0032148273,975.668,764.5792,6.1000357,between 23.707115153 and 34.44277358
