cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
384.7568,1.151925,128.79778,183.29117,6.658319,973.6425,767.9227,2.38406,less than 23.707115153
451.8737,0.04604678,-0.0539176,157.56473,9.812142,949.34045,801.38617,56.311825,greater than 46.13628654
167.97708,159.79373,143.46474,185.23932,7.3190613,912.8658,710.26355,7.105825,between 23.707115153 and 34.44277358
287.28418,0.040555775,137.63388,175.95647,6.945473,1050.7285,788.9098,6.802849,between 23.707115153 and 34.44277358
207.4557,0.2663766,121.60393,169.4918,-0.14509103,1004.7039,896.6427,260.7546,between 34.44277358 and 46.13628654
270.63223,222.10901,0.45046052,165.0895,5.975716,1052.7461,724.98645,93.053665,greater than 46.13628654
266.72067,-0.06621103,-0.5427929,202.95876,-0.012923359,942.2652,818.8093,27.494434,between 23.707115153 and 34.44277358
184.9483,-0.05418928,92.80239,170.4992,8.241408,1008.00336,904.122,6.7734494,less than 23.707115153
179.64178,148.286,-0.5442792,202.12646,-0.0028486233,975.2524,751.4437,28.036467,between 23.707115153 and 34.44277358
214.06729,92.72642,24.196413,173.95323,8.227087,1088.3615,790.6407,6.635184,less than 23.707115153
324.2648,1.545639,17.82726,197.20552,1.4948864,1020.10626,804.91223,13.363211,between 23.707115153 and 34.44277358
206.45215,-0.42093784,125.02267,199.45348,5.370808,995.6688,808.61975,3.4616444,less than 23.707115153
246.62476,-0.2648246,135.85197,189.71771,9.965259,882.65955,734.7591,29.761887,between 34.44277358 and 46.13628654
361.6988,-0.2244755,0.37212792,179.5968,-0.028972063,1089.106,764.9966,27.271994,between 23.707115153 and 34.44277358
385.5931,0.4711023,144.58377,143.26167,7.1765995,921.5281,885.43085,11.483339,less than 23.707115153
426.01627,0.21963632,93.93841,182.07712,0.9579837,1008.1628,590.133,55.48666,between 34.44277358 and 46.13628654
229.89893,-0.36875194,112.445656,180.23625,5.7686777,954.63,863.0835,27.970854,between 23.707115153 and 34.44277358
134.1111,195.81912,26.364944,170.7704,5.9960566,1106.0238,692.7996,140.66437,between 34.44277358 and 46.13628654
175.67566,154.33989,-0.39474136,179.0592,-0.01242799,1148.7119,718.42474,14.654938,less than 23.707115153
165.38426,192.08766,143.90727,202.1096,10.020236,967.1125,653.7649,28.285614,between 34.44277358 and 46.13628654
332.6949,0.09695444,138.41235,200.10857,7.7181563,1024.6134,758.7393,1.1109649,less than 23.707115153
351.76813,-0.01806736,125.00785,212.18268,6.045327,967.04114,778.9616,7.1466126,less than 23.707115153
251.14284,1.0337776,-0.29500407,198.72809,5.638041,854.1305,859.7058,28.811298,between 23.707115153 and 34.44277358
202.42581,-0.35864246,128.29533,169.76964,1.2021271,1099.8197,793.1184,57.400654,between 34.44277358 and 46.13628654
