cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
385.97357,0.35993853,0.16691145,186.57697,-0.09372617,1048.1439,685.8586,187.00441,greater than 46.13628654
402.10126,80.661095,0.32398176,148.12035,-0.05365053,1133.2029,803.5664,27.759514,greater than 46.13628654
381.5568,53.20406,0.013607562,196.0775,-0.09239338,1087.9822,614.38226,91.34364,greater than 46.13628654
378.93304,-0.010976054,-0.14377236,253.75935,0.0022295786,933.27277,623.90155,28.122862,between 34.44277358 and 46.13628654
496.80038,95.74783,0.02951919,170.12369,-0.007417907,1132.3354,590.66656,28.12593,greater than 46.13628654
394.99356,94.13712,-0.29765552,200.6321,0.021477692,889.61554,771.1671,246.27254,greater than 46.13628654
305.91772,225.6949,0.0062983483,176.9658,0.0021239242,1110.8431,602.0909,6.771568,between 23.707115153 and 34.44277358
163.08891,2.061204,100.255005,179.84444,3.1778736,894.0174,925.3573,27.51829,less than 23.707115153
340.6855,0.5374843,99.20857,164.59157,10.033633,945.699,784.6187,3.550345,less than 23.707115153
305.66437,0.12390746,-0.06611747,181.42877,6.8623204,850.74335,900.5425,3.3902786,between 34.44277358 and 46.13628654
300.72162,-0.3431592,152.3715,200.70143,9.035059,803.20416,789.942,1.2694902,less than 23.707115153
204.09377,1.3684262,120.66605,197.5802,0.11523156,966.67755,836.56836,28.094332,between 23.707115153 and 34.44277358
340.38693,-0.17027569,0.18122794,174.20868,0.032464355,1002.7199,891.80096,7.110198,less than 23.707115153
295.63937,137.69478,-0.13425043,182.81479,3.6712284,1035.4506,723.2521,2.676728,less than 23.707115153
463.76166,-0.149067,0.37726152,199.66402,-0.015178649,1057.8833,757.7468,27.853867,between 23.707115153 and 34.44277358
209.2681,52.030518,117.26343,197.45534,3.4277954,1102.0927,705.46045,27.996767,between 34.44277358 and 46.13628654
219.29701,-0.103187844,0.2508955,205.69836,-0.05398618,946.79034,879.4776,28.01479,less than 23.707115153
281.7254,136.14961,-0.021222025,204.67395,-0.0010189414,911.3352,733.6387,13.059717,between 34.44277358 and 46.13628654
274.12555,0.041319534,99.86611,194.77443,5.305386,1027.1078,757.4863,2.869518,less than 23.707115153
140.83754,104.68412,103.927574,181.84273,7.402009,943.77484,788.12933,2.7469063,less than 23.707115153
207.23526,27.702948,100.09353,184.09123,7.8267574,1053.8167,643.9071,27.662827,less than 23.707115153
207.49876,46.13481,-0.030584157,168.94624,4.800452e-05,1109.3622,784.48694,419.3126,greater than 46.13628654
245.34428,-0.07707309,107.737686,190.34396,6.329495,951.92395,867.941,28.872,between 34.44277358 and 46.13628654
271.72266,-0.15486512,96.408554,194.11746,5.392333,937.10126,763.9575,56.352818,between 34.44277358 and 46.13628654
240.87228,-0.77797425,98.137794,183.5698,5.5230346,923.9563,846.1474,26.394373,between 23.707115153 and 34.44277358
189.74544,116.641495,157.05931,171.94287,11.015821,1040.2888,587.8536,30.114223,between 34.44277358 and 46.13628654
476.52444,0.1350646,-1.1065819,229.89053,-0.035663143,930.9269,588.2968,315.1302,between 34.44277358 and 46.13628654
439.90015,-0.1630425,-0.05649876,228.17001,-0.0366399,931.88824,590.0329,27.44706,between 34.44277358 and 46.13628654
390.79742,48.34426,0.022396147,187.4138,-0.014970191,1141.1461,617.51764,91.221146,greater than 46.13628654
364.91968,70.33882,0.10921159,227.53613,-0.019295506,933.69745,638.96204,90.98335,greater than 46.13628654
120.90947,-0.31165913,157.05614,182.36215,11.07509,961.9232,830.789,270.71982,greater than 46.13628654
200.67874,-1.9022665,147.95522,179.55377,6.7158647,1006.692,820.2147,55.54102,between 23.707115153 and 34.44277358
103.74244,138.49585,-0.14628473,203.55434,-0.023686005,937.97815,860.86285,26.109964,less than 23.707115153
360.86972,103.06975,-0.27718246,202.62817,0.05813038,1121.0966,631.7534,88.20796,greater than 46.13628654
191.8313,0.0945113,151.70619,181.96071,14.304082,1001.5469,704.7511,55.485367,between 23.707115153 and 34.44277358
200.38351,0.28737873,83.23635,254.53383,6.9145713,801.89874,737.9257,2.707266,less than 23.707115153
308.9356,-0.15636349,-0.06278576,188.9679,-0.01919712,1099.9904,789.89777,27.589802,between 23.707115153 and 34.44277358
150.358,0.5427054,156.1417,166.08224,5.490155,1011.2307,905.5892,3.1380444,less than 23.707115153
113.97717,135.37668,-0.17188737,204.28299,2.893088,985.48785,740.2323,27.915356,less than 23.707115153
160.28465,-0.72673666,121.4109,177.14075,12.045523,1001.4703,883.0486,3.1360402,less than 23.707115153
514.5427,101.28461,0.11189279,166.208,3.4802895,985.78937,682.79236,6.4760475,between 34.44277358 and 46.13628654
473.78024,-0.08333033,-0.061173305,200.05782,3.228348,1129.7537,604.2357,2.8191233,between 23.707115153 and 34.44277358
244.06271,22.551746,173.44305,155.76003,9.186073,988.95905,787.50507,56.89405,greater than 46.13628654
428.3346,-0.14684367,-0.34845114,164.83255,0.0004097096,1114.479,795.8902,27.511833,between 34.44277358 and 46.13628654
284.07324,-0.2616727,0.8739758,199.72127,-0.118617214,1001.42206,842.7524,91.74357,between 23.707115153 and 34.44277358
304.60245,1.580124,-0.22196987,157.57225,2.9526155,1039.4087,894.9299,2.2969103,less than 23.707115153
182.09352,0.20896462,170.44107,163.53561,7.5579133,985.1011,905.01086,28.765709,greater than 46.13628654
348.49033,0.28388882,-0.09798777,161.64401,0.009952057,1059.0109,738.6567,28.256237,greater than 46.13628654
305.58585,-0.01704213,-0.29450333,247.4965,0.038334206,928.1059,818.0769,27.313587,between 34.44277358 and 46.13628654
473.96375,85.86295,0.20829126,156.64536,12.565031,835.71313,784.89136,27.845995,greater than 46.13628654
441.05792,41.404682,0.09817326,204.31903,5.364118,1124.6526,616.5566,28.181679,greater than 46.13628654
212.46877,-0.88147426,80.37467,190.47003,5.067518,1006.5522,805.2894,2.8941696,less than 23.707115153
225.96655,0.4375992,107.693275,221.30482,6.049245,859.7089,792.0593,3.2590292,less than 23.707115153
418.68124,0.055086344,0.16543071,145.09737,22.83193,881.7366,842.17883,27.628332,between 34.44277358 and 46.13628654
269.517,0.41995847,140.46788,162.46341,7.8686643,1109.5457,715.2784,29.231392,between 34.44277358 and 46.13628654
306.9788,0.21719989,149.67056,211.4291,14.435479,818.37604,811.0296,4.01481,less than 23.707115153
465.29477,0.3288181,-0.18663505,215.68105,-0.024569621,935.086,594.5579,28.0785,between 34.44277358 and 46.13628654
282.34955,0.3225112,-0.030513868,185.91336,-0.07733011,891.7708,910.4536,26.123203,between 34.44277358 and 46.13628654
154.84935,-0.11708933,152.81361,176.4968,11.41837,1059.8042,739.259,3.5160344,less than 23.707115153
237.81168,107.38757,0.024672922,208.12544,-0.0007436611,948.3842,762.3303,28.598284,between 34.44277358 and 46.13628654
141.96936,54.1876,111.50341,181.65913,11.548242,1025.5011,755.6635,3.375504,less than 23.707115153
185.57033,123.63382,102.2458,182.2201,5.5131526,822.22266,887.58887,27.159914,less than 23.707115153
324.90387,-1.1338167,-1.1884173,191.5651,-0.009911433,1102.2706,696.68536,5.9287915,less than 23.707115153
314.35303,-0.37801382,0.5521619,188.82413,-0.08707896,1045.7218,872.9773,89.698555,between 34.44277358 and 46.13628654
