cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
165.5307,145.06784,-0.15291923,204.50194,-0.0071985126,1015.1962,759.7576,2.6388955,less than 23.707115153
334.87216,-1.236274,98.89911,173.10281,9.405891,920.24585,757.45496,28.82563,greater than 46.13628654
242.50389,-0.24497664,0.039549187,191.98752,8.505442,813.3803,971.5236,27.53175,between 23.707115153 and 34.44277358
328.15494,-0.21495722,155.6401,147.85776,11.727177,1027.7819,764.6765,7.369229,between 34.44277358 and 46.13628654
492.34717,24.93259,125.65394,209.98886,3.9292188,882.40717,698.27875,27.99443,between 34.44277358 and 46.13628654
289.74445,0.89982295,117.923775,199.0671,6.187866,948.4016,728.8069,27.973772,between 23.707115153 and 34.44277358
355.67227,-0.5851954,-0.1836587,203.03265,-0.0024022134,972.85004,772.5318,28.41116,between 34.44277358 and 46.13628654
238.87407,-0.02481603,132.5478,145.45651,11.745963,1004.2984,833.39026,0.81902677,less than 23.707115153
299.0638,16.934298,156.35133,154.55275,19.67311,918.94104,810.3437,2.9955528,between 34.44277358 and 46.13628654
370.32562,189.68672,-0.19420129,169.90303,10.139921,949.9081,754.27826,27.913486,greater than 46.13628654
233.99988,-0.49955368,113.71872,153.74553,21.020037,972.641,902.5511,91.49882,between 23.707115153 and 34.44277358
312.60684,158.99786,-0.2957529,169.16043,12.7095995,997.90356,757.00397,27.847115,greater than 46.13628654
424.95514,21.048666,-0.6234149,229.63602,0.0043970337,930.3791,623.43274,27.678865,between 34.44277358 and 46.13628654
298.3162,-0.33833462,146.31682,184.89331,11.082072,1021.8611,700.61505,101.35166,between 34.44277358 and 46.13628654
162.519,131.73163,80.50579,202.4557,7.861822,931.1887,693.74963,27.792381,less than 23.707115153
245.82704,1.4399651,234.19868,254.66713,5.8206453,837.9692,698.1298,2.7757854,between 23.707115153 and 34.44277358
196.59644,133.34076,0.5404757,173.71718,12.588314,863.76044,893.8478,27.85964,between 23.707115153 and 34.44277358
214.78754,0.33734727,160.44472,148.68388,8.495516,1007.12885,897.7731,107.74401,between 34.44277358 and 46.13628654
169.52818,106.54705,-0.5149696,229.38838,2.9175253,849.7049,859.1625,380.7484,between 34.44277358 and 46.13628654
249.01819,-0.19328302,122.93092,193.40004,10.872428,998.77997,753.03937,28.09245,between 23.707115153 and 34.44277358
214.28845,0.12694103,161.45161,158.80167,11.393713,972.8618,886.72974,103.89984,between 34.44277358 and 46.13628654
307.35736,0.20866469,-0.029256713,226.85167,0.0074070506,994.2356,742.29834,13.185696,between 23.707115153 and 34.44277358
431.61826,21.725367,133.87965,153.6504,4.8650327,962.2139,744.462,28.286407,greater than 46.13628654
166.09985,0.4333851,100.50725,166.76439,3.6323075,1005.7243,905.0236,13.978857,between 23.707115153 and 34.44277358
266.54953,102.09515,132.6756,170.42326,10.360688,966.14,716.817,29.704159,greater than 46.13628654
456.40845,-0.050284952,0.11284959,152.28317,15.454463,1128.2794,581.2995,28.000788,greater than 46.13628654
413.10626,0.18603715,138.06862,183.58395,7.326264,854.37366,734.9748,27.400015,greater than 46.13628654
213.42029,132.43993,74.581825,253.58507,6.038156,820.1507,689.46533,3.1519966,less than 23.707115153
369.8819,148.31252,0.27152246,178.39294,9.861961,846.8533,807.5998,28.244854,between 34.44277358 and 46.13628654
152.70358,40.53863,179.71225,120.544975,5.701751,1079.3691,739.79083,2.6966782,less than 23.707115153
462.66754,0.3971526,-0.18829533,227.37813,0.017121527,931.97064,604.01135,8.362194,less than 23.707115153
158.02347,-0.38675442,133.06503,157.63618,15.862012,963.0589,909.93085,27.28752,between 23.707115153 and 34.44277358
228.66667,118.86687,-0.5766762,193.15079,0.042697772,935.48975,806.6177,94.03518,between 34.44277358 and 46.13628654
168.2264,130.86455,-0.6136604,204.10356,3.1202989,1070.9452,784.7199,100.8815,between 34.44277358 and 46.13628654
138.8732,214.44417,0.83527875,216.05428,0.08831178,905.0024,757.8926,57.804195,between 23.707115153 and 34.44277358
412.8452,22.613731,92.63699,167.85408,10.430645,936.35364,714.26917,27.91984,between 34.44277358 and 46.13628654
210.84866,0.23317674,63.265713,190.83302,2.4447017,890.51715,916.90234,28.236593,between 34.44277358 and 46.13628654
227.0547,0.2264199,130.9937,174.76912,-2.30043,1006.3571,847.90045,90.36468,between 34.44277358 and 46.13628654
478.29962,-0.019306988,-0.03960189,186.05058,-0.021204203,997.65155,724.8052,95.898735,greater than 46.13628654
231.19147,-0.33832508,99.00693,190.19485,4.427669,908.4933,872.2256,28.973715,between 23.707115153 and 34.44277358
328.45575,137.03513,-0.30407006,186.16821,0.067524604,1115.7502,746.7847,86.93553,between 34.44277358 and 46.13628654
165.23936,0.13062394,146.0876,158.02406,-0.23042218,1007.10016,900.33594,4.9325695,less than 23.707115153
437.9426,-0.17609364,0.09207226,230.53062,0.018639842,840.22833,648.3521,29.06281,between 34.44277358 and 46.13628654
219.51135,0.5924001,131.49281,154.31247,-0.028395407,1092.6609,862.0866,27.745794,between 34.44277358 and 46.13628654
390.61514,19.884846,-0.60047764,226.3349,0.029943015,995.8625,695.56396,88.22627,greater than 46.13628654
245.85786,105.721054,85.5715,184.02179,6.6339674,1045.045,752.1617,99.24364,greater than 46.13628654
129.54224,173.41075,102.94528,198.03062,5.008574,920.85187,700.77997,3.385031,less than 23.707115153
134.6697,220.20534,0.10021645,169.97713,12.291568,1096.3605,672.87494,27.660347,between 23.707115153 and 34.44277358
480.93115,0.1468672,131.45137,193.94089,4.08576,968.1559,689.72754,13.716605,between 34.44277358 and 46.13628654
178.47629,130.33456,0.078875735,174.19215,-0.021025907,1070.6451,796.5313,28.738403,less than 23.707115153
197.65933,291.69016,0.02214951,192.24825,0.013819627,915.5495,701.603,28.164375,between 23.707115153 and 34.44277358
201.97185,194.46375,-0.09880856,205.10435,2.9730587,965.84485,694.2105,94.20595,greater than 46.13628654
178.46542,38.3763,-0.6450804,132.29749,5.6888595,1087.2974,703.5069,29.236343,between 23.707115153 and 34.44277358
464.73334,-0.47033012,0.05159715,144.17633,4.0778513,965.3254,830.9394,100.89935,greater than 46.13628654
211.60646,-0.0077306405,124.71827,164.78279,7.7120953,1031.3972,820.6787,56.89462,between 34.44277358 and 46.13628654
488.35727,0.34689897,124.720276,210.15475,3.975357,883.0644,653.3478,27.588064,greater than 46.13628654
370.27756,16.80684,89.68149,142.32266,12.660858,903.3638,829.14233,120.880684,greater than 46.13628654
331.29034,141.35077,0.105993986,167.7878,10.876876,1140.7124,608.18304,105.03417,greater than 46.13628654
332.03857,-0.27550313,-0.3483711,135.90575,10.497976,1035.5314,884.102,13.868106,between 34.44277358 and 46.13628654
251.61441,382.40854,-0.33193016,212.8251,0.044673406,929.1281,580.35,28.050163,between 23.707115153 and 34.44277358
207.63528,-0.25836167,123.44289,190.8002,4.4268517,887.8712,899.7959,27.929302,less than 23.707115153
443.01035,26.950798,89.65819,178.1295,8.397903,891.3167,713.0789,27.984627,greater than 46.13628654
208.75217,1.1005203,72.35269,190.82367,2.4473608,973.7481,875.7154,97.95935,between 34.44277358 and 46.13628654
182.81618,-0.1927017,124.61485,165.73659,16.953186,996.63586,871.5731,28.405214,between 23.707115153 and 34.44277358
168.12985,-0.24344473,203.64273,223.52261,11.058903,857.93475,712.5668,27.91643,less than 23.707115153
