lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
11.317765,0.61673546,1647.301,184.38411,205.90079,3.829129,0.20637485,111051.69,16053.364,0.0031565782,0.115606755,0.25513098,33.620533,0.040526036,8.783775,9.349212,350.7587,397.96164,2.0755162,515.0456,932368.56,less than 81.0
0.7703954,-0.3685105,4869.762,274.87024,186.96468,0.67549545,1.3009408,226797.67,34196.59,-0.030978616,-0.011912651,0.100940876,0.1240699,-0.0032769078,2.0095177,2.8432026,42.364155,81.089905,1.4769772,3663.9727,1578953.9,between 89.0 and 94.0
-0.1557588,0.6814123,1104.9558,83.86671,43.98177,0.20635787,0.39771137,6380.9365,73972.15,0.015156513,-0.013365947,-0.035864867,-0.034417223,0.351658,0.013721003,0.11235758,31.714865,42.847363,1.8737676,589.8911,1082367.4,greater than 94.0
0.63292503,-0.2327342,1758.5088,96.35958,93.632095,0.23000155,0.8869932,77711.49,24958.293,0.03542653,0.102008656,0.19776656,0.17343369,0.06573624,0.5196611,0.5410464,14.9109125,18.389763,2.1594,285.12958,1762748.8,between 89.0 and 94.0
17.3521,12.225091,1485.345,113.81365,60.748672,1.8057193,3.224321,92903.73,40306.844,0.575657,0.23586115,0.26051882,-0.17504124,0.16687164,1.4540739,2.364807,88.984955,130.53125,2.0570204,581.5426,1761153.2,between 81.0 and 89.0
2.2129092,-0.011079378,8008.3696,1043.6022,691.50824,7.948428,2.1463175,704943.1,48279.477,4.4013705,5.9858017,23.399788,43.31765,-0.00048301695,14.4747,17.053879,392.58258,699.21326,1.953876,197.86896,957720.7,less than 81.0
0.78969485,-0.019089118,2879.1716,706.72974,505.3695,0.5700583,0.5876466,67616.21,50945.367,-0.006927916,0.00047857873,-0.013755025,0.0029977486,-0.0013696942,6.149211,9.443458,49.934956,65.258865,3.0720263,2102.4578,960286.4,between 89.0 and 94.0
5.2533174,2.2690437,2836.2898,264.9237,130.99635,0.2331038,0.6686598,21788.334,52778.51,-1.5128329,-1.7168361,0.15512303,-0.22851637,-0.0020475718,2.8236635,3.1085944,23.97607,60.806305,3.0082967,306.9854,1052601.9,between 81.0 and 89.0
17.477997,0.22035071,2585.2297,440.71744,407.01334,7.4582934,3.365468,307672.28,48473.97,1.650927,3.0251029,12.681522,21.248575,0.88567436,8.481512,9.212864,380.85446,647.0467,1.2627072,275.63873,993630.0,between 81.0 and 89.0
22.982058,24.589504,838.8749,53.39648,25.069185,1.5599066,1.7238194,2469.4707,11643.326,-0.023108393,-0.0009929948,0.020867243,0.03944414,0.039428253,0.027987046,-0.034654837,170.98581,185.91335,1.2357843,1540.164,933842.06,between 89.0 and 94.0
-0.040964462,0.117144726,583.1191,51.33314,53.508484,0.19367293,0.22567135,-711.53455,-38038.582,-0.0037326203,-0.013882948,-0.00902129,0.009286851,1.9611568,1.4211663,1.8590928,20.669966,17.101048,1.6278307,565.7769,1039991.1,greater than 94.0
55.124672,79.40286,1654.9886,109.856964,109.3491,0.18694673,0.19259346,21722.572,44999.27,-0.002396481,-0.0048728334,-0.0076002683,0.07407092,0.19642182,2.17379,2.0522332,62.433777,60.97442,1.9904022,4515.2886,1849189.2,between 89.0 and 94.0
12.827727,0.6716546,2877.5415,371.53333,325.0569,3.3722708,4.1221848,195861.19,57901.402,-0.0007786779,-0.0017808601,0.024371207,-0.025960825,-0.0038532643,1.1790218,1.7903315,158.40512,296.0804,2.7305806,321.7909,1107511.9,between 81.0 and 89.0
-0.04828041,0.09972318,142.00922,10.73051,16.992575,0.21787153,0.23314352,6935.037,26127.451,0.014392361,0.6551336,1.5016564,0.44001028,0.043393187,-0.17783144,-0.010274479,41.509476,26.525911,2.0644305,339.21884,988662.56,greater than 94.0
25.922253,10.837019,4128.311,614.8588,274.84793,1.1231009,1.137225,201483.69,81255.73,-0.040974494,0.020437513,0.031447887,0.10646623,0.38186258,13.176499,16.72688,61.28516,127.53257,1.0227187,371.83978,1048887.6,between 81.0 and 89.0
3.3291032,-0.15535338,1827.424,174.75992,138.14409,4.45569,1.0720425,195891.52,30287.219,-0.0016356362,-0.0071721002,-0.0015366916,-0.028064236,-0.00047270488,-0.054816194,-0.03867826,162.80234,268.27606,1.3194706,4425.2793,1836302.1,between 81.0 and 89.0
29.362074,0.11735897,4083.3433,349.9608,270.80783,7.6583347,5.3086324,818488.94,23563.285,3.5901947,31.6359,47.648937,89.2382,-3.403512,2.9699862,2.9524376,254.51466,432.03604,2.951916,172.05983,1155547.1,between 81.0 and 89.0
159.63025,68.32488,3380.332,201.4444,103.82596,3.2166257,3.9404764,122769.0,18394.262,-0.007087197,-0.0049572885,0.064655125,-0.03955041,-0.0060752383,12.2662525,11.01359,204.83623,270.96634,3.1045156,798.13965,1565971.9,between 81.0 and 89.0
10.0669565,4.5536933,6611.4927,636.8163,240.89273,3.449208,2.7268279,842623.3,39549.87,9.182216,7.8116126,7.500746,-0.010011382,1.8198115,23.173777,28.729912,120.72882,235.32655,2.642554,101.94844,1006251.94,between 81.0 and 89.0
41.83299,58.996513,3546.485,401.2804,349.08304,0.57462245,0.9428327,28406.3,73027.24,0.046038676,0.2132244,-0.20298526,0.37885576,0.08248106,0.027468372,-0.023792628,55.915646,191.08165,1.1603204,863.70953,1013141.44,between 89.0 and 94.0
21.025936,7.7167363,4068.2925,186.49365,162.20418,7.1028824,5.97759,56917.457,52930.246,-0.072639756,-0.005657305,0.08112599,2.553581,1.0087235,5.1525493,6.0480304,221.56528,480.41055,1.5360261,6115.6396,1729626.8,less than 81.0
4.8226814,1.5129716,3174.7637,296.08698,339.5271,1.3916614,1.1751567,889572.1,23606.697,0.0076085473,-0.0339189,0.03353054,0.0048538297,0.02800287,20.2237,20.75129,69.41336,264.01727,2.309123,1877.6256,1295265.4,between 81.0 and 89.0
50.6754,18.807716,6114.6,917.7273,87.66892,1.1284462,1.0375056,1613520.0,51849.35,0.6923361,1.5439467,1.8137107,0.011902176,0.4592963,9.565728,18.904484,153.17245,165.19359,3.5032022,3295.9946,1856498.6,between 81.0 and 89.0
27.679153,-0.01531044,4618.623,329.37317,272.2632,14.25561,-54.48708,377012.62,97761.41,9.932902,30.426382,72.462845,29.106249,0.19761805,0.9839816,1.4625396,561.4599,873.7309,6.837868,211.71198,1096259.1,between 81.0 and 89.0
8.721177,4.306919,2526.5232,203.53612,212.48238,0.99422127,1.4010155,208308.23,267799.06,0.03652964,0.27688792,1.4146205,7.595334,1.539582,3.791584,6.8983054,50.4719,109.94071,1.4487705,1130.341,1146876.6,less than 81.0
2.7486563,-0.007303998,313.41446,20.492266,16.121725,2.3583856,2.860283,12179.183,9379.872,2.8302863,4.474866,6.045998,0.78899246,0.1912365,9.8070755,10.617786,195.19656,191.79294,1.1143862,125.41812,1765759.5,between 89.0 and 94.0
3.0087886,0.91650987,415.6683,68.32615,32.29265,3.149539,2.0130978,102085.34,29952.756,0.002031529,0.0068080537,-0.004026533,1.7117225,-0.0014311299,0.893154,1.3287083,235.97255,179.33083,2.994982,313.35135,1788581.2,between 81.0 and 89.0
22.000454,24.534296,2729.0522,298.83835,127.441765,0.5934544,1.6737328,98968.695,57550.793,-0.011133004,0.017619845,0.077953056,-0.15627372,0.07248844,0.117657974,0.13698612,38.62499,77.569916,1.143293,729.69696,1008710.9,between 81.0 and 89.0
11.455046,5.162576,989.6725,137.80933,45.928913,0.18840984,0.20124649,185900.83,33610.223,-0.007151358,-0.017642342,0.0018652342,-0.07389673,0.0028301338,0.05313562,-0.009609469,15.497777,15.475037,2.1716444,529.5229,1772621.4,greater than 94.0
0.11761223,-0.0073642954,5350.2446,1091.4823,84.66585,1.9419377,1.7541956,224173.56,67347.81,7.6517386,33.296574,28.45012,34.18631,0.25749806,32.568535,93.055016,119.356865,151.32338,1.1942638,99.199234,1084901.9,between 81.0 and 89.0
2.0322096,-0.0124530345,811.5235,80.9337,81.23868,1.4451263,1.1512754,50164.586,41721.953,-0.010520282,-0.0017014369,0.04212763,-0.021677483,0.0066869925,6.5378838,6.9542146,82.42182,104.22083,1.8143212,993.1277,1778422.6,between 89.0 and 94.0
0.5271144,0.10702748,2239.8018,182.87132,208.55171,0.22951113,0.21233709,28279.635,51309.66,3.0523548,9.416776,9.117492,0.95110834,0.22797802,0.9612824,1.826179,26.58993,48.84869,2.3972745,108.95132,1015914.44,between 89.0 and 94.0
-1.1588752,23.096882,1854.6261,219.6859,116.98288,1.7386898,1.9090444,184680.56,51982.46,2.257469,6.856523,5.6153574,-0.10428878,-0.003563203,2.025665,3.3977654,81.09959,132.24338,1.9842285,125.82068,1529464.9,between 89.0 and 94.0
0.44990408,-0.046223473,610.9342,88.1283,71.65632,0.20275402,0.18736695,184218.14,63836.97,-0.03140258,0.017011825,0.20811573,22.2123,0.19796899,5.20133,9.120605,16.21361,41.493164,2.1308312,221.57466,1148375.1,between 89.0 and 94.0
4.172112,2.4189446,327.0914,16.823553,7.118424,0.79739153,1.3674539,51279.23,68908.4,5.195599,6.684055,17.995564,19.091488,0.63349766,0.0684129,0.24357063,30.937084,50.70993,1.1649578,930.0856,1827913.4,greater than 94.0
6.588658,1.0955538,3190.059,296.9605,105.71353,2.3849273,4.6820316,127573.75,109933.89,-0.021698583,0.014589144,0.11477458,6.5086527,0.039810687,3.2566411,4.7409225,118.36373,167.6764,0.9542556,9451.824,1860004.5,between 89.0 and 94.0
9.164893,1.0065811,2084.0525,283.08624,172.0011,1.7969797,1.9679015,157481.17,150287.11,0.0070788004,0.20286605,0.21769089,-0.06155476,-0.0056499634,0.27822015,0.09526834,107.39065,149.10956,4.2054563,425.1533,1783424.0,between 89.0 and 94.0
13.086365,0.8479693,2833.0269,392.17154,171.71492,2.6827133,1.9093857,258062.81,57548.844,-0.0032128943,0.004674962,0.13332585,0.0027843192,0.19851983,1.439287,1.7041875,165.59633,192.16383,5.038775,1141.0522,957414.4,less than 81.0
0.50664467,-0.053014677,1025.8688,330.16138,222.13445,2.9338293,0.78556055,277858.34,79397.35,0.020887572,0.023949549,0.31974897,0.26715243,0.007246905,5.881824,7.131332,168.40712,262.12637,2.058033,398.5095,1101901.1,between 89.0 and 94.0
1.2239363,0.001038976,1854.1141,119.805405,60.519318,1.576026,1.7348812,164627.64,26319.139,1.0362194,1.8156953,1.1647397,0.004369326,0.29935902,7.8839517,6.8547516,73.055916,104.82389,3.0811663,1172.6316,987405.7,between 89.0 and 94.0
0.29792053,0.16539946,3136.61,158.73503,110.103806,0.17581004,0.19393587,-390.8992,17512.365,-0.0213405,17.493504,18.589197,-128.44597,-0.06596785,0.0037917811,0.22060107,41.43975,44.096165,0.69939935,258.48123,974084.3,between 89.0 and 94.0
0.07359763,-0.1917547,5135.6357,364.43655,380.7858,1.1130074,1.1792897,65356.355,58779.46,-0.0012407298,-0.037422784,0.02418806,27.53753,0.19905935,6.448914,8.052905,110.209946,148.86368,0.91704077,8291.089,1666209.8,between 81.0 and 89.0
50.038994,75.46572,644.01135,48.350437,57.371887,0.19997291,0.17810108,282238.94,95866.86,-0.019925341,-0.00844655,0.017034307,0.14550553,0.035977557,2.029323,3.090913,90.709625,5.157021,2.1466289,553.6021,995850.75,between 89.0 and 94.0
47.751526,78.33712,3379.3167,328.66476,185.89764,0.19012214,0.21981138,84386.91,151670.53,-0.004724282,0.024570907,0.04253581,0.011148334,-0.005089752,4.5649757,5.8389306,15.917002,45.055843,2.009852,629.90765,1037185.4,between 89.0 and 94.0
78.42241,41.33554,5279.5215,819.46466,406.9927,9.935267,7.4920073,176578.17,28036.45,-3.272883,5.192372,-2.2529025,-73.831,11.12804,13.271953,18.227148,978.09814,858.6196,3.2518723,251.12024,1116639.8,less than 81.0
36.85997,44.52136,2622.261,238.31578,120.53624,0.6847473,1.2179679,529548.44,150040.31,-0.016124325,-0.012706784,-0.044563178,0.18608122,0.00049207325,7.078942,9.6662245,32.65475,44.419224,2.094566,777.50165,923533.1,between 89.0 and 94.0
5.1756406,0.5573417,1372.8699,252.05606,217.519,5.1048074,1.9086024,302581.0,185046.06,8.788566,42.842033,-82.24816,-77.94373,-0.0055527287,1.0932456,1.7497061,230.90718,244.80548,3.6025043,387.24246,1010007.4,less than 81.0
-0.057067104,-0.0015085265,773.63196,46.736908,16.601717,0.2051912,0.5138042,150634.11,26047.13,0.022130504,0.05651371,0.09553112,0.012394145,0.66809,1.4084408,1.1947718,16.23653,26.718851,2.7917595,1343.9054,1723040.0,between 89.0 and 94.0
12.38944,16.150204,3301.1365,430.6853,286.4913,0.37512875,0.806566,64111.336,152164.05,-0.027948631,0.011937996,0.013410401,-0.034829997,0.012820926,4.0349255,4.8431897,26.875154,59.515755,1.668783,354.94147,1045590.0,between 81.0 and 89.0
12.973316,2.919059,2644.305,375.63312,148.76425,6.7423506,4.0232744,125627.164,74427.55,-0.018737303,-0.012056062,-0.1235995,-0.043386128,-0.0017453311,4.4368277,7.151783,353.61127,416.26047,1.9521893,759.5829,939672.0,between 81.0 and 89.0
57.208633,74.26126,8444.057,950.6159,368.48798,11.336731,9.04381,221038.31,20046.746,8.19142,8.3585615,17.897045,16.257399,0.6247796,12.091535,10.522717,536.5753,880.51385,3.4633887,179.2235,1016918.4,less than 81.0
2.491089,0.07053915,355.62085,29.05795,17.654066,0.61025244,1.2459711,207562.77,227706.36,0.02355141,0.21467912,5.1361866,7.098546,-0.024203556,0.019675069,-0.0428662,33.35165,86.25302,1.5657837,270.21725,1761982.1,greater than 94.0
5.540765,0.6761134,688.8177,122.704185,50.213512,4.7631273,12.790571,147776.61,76624.33,0.016087579,-0.50615096,-0.6540112,157.94255,0.78494024,2.3028903,3.0440855,262.02274,370.45108,1.2109214,3156.9443,975485.25,between 89.0 and 94.0
2.0510194,0.3421836,189.94621,33.933235,17.500477,0.19283366,0.22531761,6641.1963,28199.568,-0.00091421325,-0.01566069,0.01135486,0.04073703,-0.00023997249,0.05873172,0.17779444,17.536856,18.754175,2.6136105,2490.2058,1784906.2,greater than 94.0
13.324807,11.5350065,2347.141,258.04672,171.00276,0.19633889,0.19868456,264809.75,114407.32,0.0044575613,0.0009061936,-0.03617617,0.11707322,0.20013624,4.4274898,4.452841,63.71143,181.31909,1.1513888,7018.452,1722037.6,between 81.0 and 89.0
105.70211,61.580643,3892.6602,395.83517,119.61542,2.599123,3.3796859,184683.69,46511.35,0.007862303,0.0811953,0.085457064,0.07393283,0.19568607,3.435527,7.304324,190.12112,311.5431,2.254167,2925.8362,1288217.1,between 81.0 and 89.0
5.481586,0.613358,1463.6719,159.37967,98.91938,1.500906,1.9433848,59451.902,50312.402,0.020586029,0.23400553,0.079781175,-0.06553068,0.017049175,6.4298444,6.107887,81.84542,152.12598,2.7109694,299.93768,1005942.2,between 89.0 and 94.0
9.479051,0.6489585,2357.0403,132.24681,101.51972,0.55745757,1.1500427,95234.42,68146.72,0.021783404,0.19283013,0.22346036,-0.018590726,0.051283542,6.0448184,8.389133,31.230167,51.645267,2.7228637,2015.961,1060066.0,between 89.0 and 94.0
19.645863,16.571306,3304.6624,174.22011,76.3866,1.2098894,1.0274926,1142599.1,99710.664,3.8127756,33.291477,34.519085,68.65231,-4.0762863,2.9555957,2.8868644,83.587326,172.02509,2.4847136,65.91196,1078020.2,between 89.0 and 94.0
18.676453,15.637714,664.9144,52.965496,48.26242,2.1095922,2.0213535,28510.877,21201.322,-0.030940814,-0.0024543498,0.027999308,0.06835471,0.036459234,2.3780372,2.3559556,196.19261,222.37323,3.0900729,2576.147,1522031.1,between 89.0 and 94.0
2.312064,0.8910307,3093.0037,335.28137,303.03284,0.19165973,0.19837128,5977.642,28029.883,-0.0067745866,0.00844256,-0.014200706,0.09490092,0.9767873,-0.10876732,-0.009856207,15.262319,20.69228,1.3177693,888.4425,1045412.0,between 89.0 and 94.0
2.0643532,-0.009810805,2227.9214,71.5854,58.497097,0.5074209,0.52316076,66429.12,22114.117,5.0219817,10.320449,29.81865,73.0431,0.20900221,1.2227961,1.6750464,50.137955,124.91068,2.7118714,179.31944,1013085.2,between 89.0 and 94.0
66.69967,85.78264,2891.8933,756.4786,80.95086,0.7154618,0.37382615,287028.84,93012.734,1.285255,1.8080232,21.307419,37.703632,1.3277593,2.8321807,3.672315,225.54916,113.81927,2.542092,371.55463,981588.94,between 89.0 and 94.0
