lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
8.77403,1.4964147,1949.0776,121.67237,89.02328,0.27533463,0.40655077,224887.48,205056.11,15.766196,32.63544,46.355614,-0.44213685,0.6061134,3.041301,2.6772692,25.092817,56.552074,2.0431714,440.90515,1616210.8,less than 81.0
-2.7338648,0.29153815,528.2434,256.39493,-191.58789,2.3108006,2.7424128,78572.04,19642.225,1.6468542,5.8486304,7.708911,7.131733,1.0093052,-0.014992869,-0.022795979,40.14202,362.36044,3.2885087,3456.4863,1745730.1,greater than 94.0
43.365078,69.35382,2457.9817,764.4644,90.61793,2.1098545,2.2668905,446836.7,84690.836,0.9505798,1.0059308,6.2944474,43.158566,0.43307823,1.3032006,1.5747781,42.03773,494.554,1.005032,530.7772,1490294.4,between 89.0 and 94.0
19.502172,16.435688,3742.7358,525.743,216.77611,1.0110683,1.1022707,274153.4,59878.0,6.8535438,39.701824,4.7845826,0.48296985,2.9998255,49.71827,116.33925,121.71488,167.10646,3.0696704,98.2481,1442163.5,between 81.0 and 89.0
149.68784,358.8795,1154.102,331.959,137.72266,1.114701,2.1774805,-383147.88,-241710.44,0.008164524,-0.07541661,0.40339354,0.00159017,3.6308148,-2.6830869,0.29293084,131.60689,200.705,3.8106668,146.42563,1457048.2,less than 81.0
-1.2537867,-1.5208163,1691.3824,204.20598,121.05392,1.1357601,4.6264043,-82365.9,82814.07,0.0018010857,0.0044364035,0.00013505295,16.527363,-0.24284,-47.98561,77.396065,117.390434,190.87328,4.976055,449.61685,1728022.4,greater than 94.0
61.71025,90.78094,1198.2238,136.18393,62.819244,0.2585196,0.39417943,28732.916,29518.883,0.45973504,1.2055277,0.8031403,0.07347759,0.4217498,12.4207735,18.927835,22.22289,110.46139,11.189083,223.84238,1724160.4,between 81.0 and 89.0
13.543385,21.465248,2514.566,239.48808,19.915216,0.3646488,0.3243989,-86161.555,30831.521,0.38052592,0.57220364,1.3208616,0.07463218,-6.2468405,1.3869421,1.6341558,310.22476,103.78988,8.07324,438.32483,988854.6,between 89.0 and 94.0
5.9219985,10.193153,2906.9194,289.6127,124.96252,0.21863194,1.0820196,49230.61,192981.39,1.8180449,2.5859306,10.746075,6.339503,0.57312024,0.52339894,0.93376327,51.131027,27.36458,3.2135673,635.98737,1751785.0,between 81.0 and 89.0
18.787987,16.302475,4839.51,517.63464,174.6719,0.18621339,0.28140894,-21011.438,25854.69,0.02932952,0.098401695,-0.0042486694,0.08355198,-0.2076026,3.3734648,2.405113,18.169956,1054.574,4.645213,113.309586,1744804.2,less than 81.0
66.40031,94.538826,3271.3123,168.04399,121.237274,0.5616564,0.652553,146177.42,46193.566,15.102802,20.665703,10.327131,-0.02776802,0.6595593,2.3434608,3.3697476,26.983486,50.927532,4.7575445,318.71356,821619.4,between 81.0 and 89.0
16.81684,19.997173,2229.6624,312.13092,264.15536,4.3003616,3.2207243,170221.73,42727.094,-0.15007183,-0.008200314,0.011944391,0.034408562,0.19327879,-46.702827,-35.490677,260.4254,390.45374,4.2821684,899.33936,1088112.1,between 89.0 and 94.0
24.719872,41.001644,2220.0627,310.22925,143.13655,0.53106225,0.92921084,420085.94,155210.84,1.9954482,1.7735958,7.7598114,7.605379,2.9293168,0.71718955,1.5534421,33.42179,85.898476,149.03633,878.7597,885405.06,greater than 94.0
-4.528532,-1.1359061,229.6946,137.23732,-79.89729,2.0792105,10.09299,21324.041,65848.63,19.201057,40.471893,77.10096,48.79967,0.5922373,2.130931,2.663372,140.75838,358.12372,1.6803524,535.4639,1638847.5,less than 81.0
58.85653,4.145684,5371.0996,1039.9668,309.979,-0.45576718,4.6772776,137836.2,229823.8,5.404855,7.305405,6.036639,-0.07181534,3.5723307,0.8689176,0.94747025,-104.79092,917.0662,-0.95371205,603.54956,981018.7,greater than 94.0
40.760155,60.28457,1710.0057,180.77951,137.95634,1.3242956,0.8702257,243585.64,12813.393,-0.28630894,0.03398494,0.015258737,-0.15521418,0.18572205,4.7551756,5.024149,107.513725,267.78494,4.3602505,274.5507,1789205.5,less than 81.0
