lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
6.4252515,11.172798,265.02798,23.983974,29.587608,0.6771968,1.4362541,152410.5,35385.32,-0.00356544,-0.07084937,-0.07855448,0.018285856,-0.0050583957,0.09404436,0.2637475,66.92461,82.928314,0.7458186,9259.619,1875018.0,greater than 94.0
1.7798218,-0.084563226,864.6774,41.623795,35.67993,2.2549524,1.9314095,2549.1904,25977.02,-0.05256559,0.061400644,0.08137559,-1.2124461,0.0004552123,0.67151,1.2663307,230.93149,160.3691,0.8685757,504.47156,1035519.5,between 81.0 and 89.0
0.22516146,0.16603874,2451.2034,246.67981,133.936,0.45577192,0.6552139,23995.834,133110.64,1.2460697,0.7535142,-0.10269464,0.05956024,0.30921206,0.8243738,1.2002821,35.004887,72.177086,0.82442844,159.7294,1066316.5,between 89.0 and 94.0
28.380554,36.131668,117.26804,-28.263397,-38.418217,1.169726,7.6765203,418462.9,15892702.0,5.4555845,22.047441,36.055737,36.56781,0.03331145,1.6050781,1.6141136,94.566055,135.02109,-160.9509,11906.771,1873663.5,less than 81.0
5.239279,3.0106018,3427.272,284.36993,194.76645,1.9344922,2.3772466,725544.5,299291.84,-0.01118214,0.012106147,-0.09941027,-0.18860376,0.7508911,0.16842206,0.21766442,101.431915,139.03502,2.2931201,4268.3965,1334789.1,between 81.0 and 89.0
4.2958355,0.07100739,3156.0178,232.97667,117.14483,1.9988503,4.8144083,244332.39,82758.41,0.023756614,0.26710853,-1.1909108,0.13000149,-0.040950138,7.521115,8.772634,126.94556,220.17038,2.8442726,110.48503,1551538.5,between 89.0 and 94.0
8.76592,15.270425,4940.7983,434.8424,257.17532,1.2232177,3.9030015,321354.22,9897.517,17.595716,37.67,82.178406,153.89935,0.20625913,32.52477,40.541695,90.82724,181.95724,1.0721152,150.81586,1091486.4,less than 81.0
8.837376,5.855962,2205.5222,396.6206,168.53496,0.19641861,0.19673587,425496.06,234148.06,-0.03936521,0.47407052,8.270744,3.7113843,0.19508584,2.5748208,3.6557248,15.691004,41.36688,3.4246614,206.3268,1448380.4,greater than 94.0
4.4338145,2.7076116,1619.8577,103.30808,76.14618,0.5776673,0.62888634,35452.09,18967.402,5.6486692,11.724794,10.964441,-0.14272353,0.9814206,0.9900002,1.1388924,49.275887,44.489952,1.0610433,167.25935,1014291.4,greater than 94.0
18.464909,3.156652,2569.922,165.52882,117.80302,2.3874276,23.996391,98122.1,119508.94,0.12982601,0.115655676,0.27046734,0.17931482,-0.0004632445,-0.110462874,-0.3658931,149.60872,201.50037,1.208617,452.93326,1742178.1,between 81.0 and 89.0
