lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
21.96774,30.393616,126.96711,13.001523,13.962587,0.20161588,0.21012287,2719.4868,2410.7197,-0.00548112,-0.0046169832,0.031457245,0.29037252,0.00023151794,0.06968872,-0.020636015,28.11308,36.183224,1.0216613,465.24902,1762441.1,between 89.0 and 94.0
111.08287,31.94524,4228.398,181.8727,150.21837,8.687656,25.631231,261026.23,44207.066,0.12267337,0.7127903,0.5622075,0.24147168,3.2874787,15.979194,21.331732,298.85977,524.7775,0.9500395,307.2642,1051621.5,less than 81.0
3.0186198,0.9618813,2081.2998,99.85553,62.668888,0.40971953,2.3338304,54693.2,21058.783,-0.05086783,-0.014844049,0.12046163,6.539915,0.0009434251,0.7168514,0.8585843,25.900484,37.146366,2.7885318,166.56874,1068136.6,greater than 94.0
0.78097016,-0.017760847,973.60065,35.33867,32.171646,0.28245288,0.20154999,63914.285,28652.812,-0.045314416,-0.04357764,0.0024646167,-0.10111373,-0.026740676,0.025054837,-0.13486843,17.474817,26.611374,0.87848616,167.11139,1736329.8,greater than 94.0
2.5130928,0.061649956,3491.0986,194.01587,237.37338,0.20089072,0.20634559,685349.8,567030.5,20.85808,81.583145,164.47215,321.43304,1.5954049,3.4275458,4.6903415,15.513511,29.32238,1.5201814,136.86205,1050126.1,greater than 94.0
6.9462385,0.084834896,2146.0063,145.05675,101.357666,0.36009395,0.43597707,134035.6,49891.56,-0.00067549106,-0.036456276,0.32271308,-0.14497364,0.19362481,3.3154519,3.556525,34.9879,42.071953,3.6059477,241.65935,1354896.8,between 89.0 and 94.0
-0.22923197,-0.006378595,202.23906,21.55106,12.523076,0.16932999,0.16549535,196866.3,69116.555,-0.0093925595,-0.079924956,-0.026556656,0.28752038,0.0051266663,-0.09585622,-0.062328614,15.536606,15.816249,1.7645377,2865.404,1783144.5,greater than 94.0
7.935095,1.4791125,3915.0884,237.51173,135.71806,-1.9856598,0.19445133,375224.62,356229.34,7.1922164,16.21858,46.901733,11.145448,2.8418865,12.925167,20.657288,12.913114,1551.1925,3.3034256,166.5538,-81353.234,less than 81.0
16.391079,4.241417,2385.6995,231.29832,146.95706,2.3854663,1.2842765,24866.299,123920.35,-0.0011764495,0.005727116,-0.2750545,1.2433074,0.19537851,0.3204932,0.37637764,143.33414,190.37425,1.059029,197.44443,1489297.6,between 89.0 and 94.0
35.867943,2.9447849,5213.0293,265.1582,156.83488,10.22106,25.553226,26254.053,1838.0333,-0.042741902,-0.045531485,0.27498728,6.4975686,2.9561882,6.693806,10.406247,337.6803,624.4655,4.245735,196.61833,944067.4,less than 81.0
11.892177,13.702271,533.6307,63.530262,56.95209,0.23713115,0.04557604,2777.6992,-1860.9114,-0.0043918975,-0.04569459,0.11052948,-0.057962015,-0.0024323494,-0.085767314,-0.013445452,16.329746,7.593418,1.4504682,617.339,1721276.1,greater than 94.0
10.456637,0.9826766,3231.7764,249.76237,229.15602,3.6552055,1.503903,220816.33,169470.88,-0.091359206,0.077469796,9.823349,19.74176,1.37105,6.578627,30.04714,216.00204,293.586,2.2607036,121.84709,1013982.0,less than 81.0
4.6264224,1.2166425,2840.6028,230.19333,156.6263,2.0841734,0.5109973,112411.016,23312.982,-0.10387779,10.726516,97.745834,158.43616,0.00498558,8.546235,10.194229,105.79824,191.38672,0.92519003,493.16693,1024988.5,between 81.0 and 89.0
16.1465,7.322751,1742.5306,238.35637,131.90132,6.8243427,7.3677416,516505.62,119310.27,5.239248,24.443642,115.01855,258.2173,5.226251,6.8905826,11.774374,289.83392,540.72864,7.8637886,137.6355,1048318.2,less than 81.0
0.36386785,1.0473516,228.9616,50.80409,49.045834,0.20153564,0.20410194,46044.98,48513.566,-0.012111734,-1.8838793e-05,0.019323405,0.04432118,0.06614947,1.00142,0.8434763,47.24369,31.981358,0.92677134,5315.004,1831380.2,greater than 94.0
1.2295554,-0.19672237,197.63953,19.373352,21.437387,0.6038112,0.6991043,2936.9038,15627.123,-0.037302207,-0.025203062,0.31811273,3.361748,2.8461199,0.361045,0.29870048,41.94771,42.46873,1.1286227,1418.9048,1754440.9,greater than 94.0
36.48448,6.608715,2694.9983,329.4961,208.22748,8.289706,3.7667646,42483.832,21196.49,0.23473597,0.28270063,-0.14050281,20.31973,-0.008755335,0.7920055,1.6582178,426.3187,591.46075,0.8900285,401.1534,1520160.8,less than 81.0
5.5229664,2.1005797,4515.122,188.00127,194.2965,1.9489455,4.30758,56034.703,229973.12,2.3787415,2.3057115,2.3856392,-0.16615579,2.0631242,-0.16738047,-0.038167678,111.13057,145.77412,1.4789388,232.58847,1526037.9,between 81.0 and 89.0
9.659711,4.0548887,1186.8417,205.71045,99.72339,0.6717361,0.9092461,108200.15,31741.986,0.03153857,0.18860757,0.13801102,-0.53712106,3.7682993,0.8310179,0.73582715,49.117702,156.06253,3.157272,252.72246,1055781.8,between 89.0 and 94.0
1.6297451,0.99118036,3351.8496,100.25282,103.240776,0.3170735,0.38396168,62978.812,49619.715,-0.012353591,0.067600526,1.192249,31.97393,0.20639129,4.991657,8.274746,25.472723,142.79837,3.4706078,168.5782,1059380.1,greater than 94.0
9.385466,2.448671,1928.8499,128.36212,129.55194,1.8468711,0.5597219,9312.547,24291.39,1.273698,25.581957,53.685574,166.1811,0.69016784,7.0342603,27.748991,109.480446,163.83331,2.4741864,175.38261,1399476.0,between 81.0 and 89.0
1.792796,0.9277049,789.0575,107.79313,84.068985,0.3063698,0.5911671,62801.05,24979.31,-0.022408057,-0.023914982,0.0033743382,-0.096016526,-0.0011821149,4.079862,5.795756,47.94512,77.163864,1.8927232,416.15167,1636418.2,greater than 94.0
1.3208816,0.16921082,218.86694,11.28639,22.227386,0.6564989,2.2167208,3747.1348,-1579.9912,0.054354943,0.24075943,0.03829284,0.31988594,-0.0072085024,-0.019064553,0.13555834,23.424221,29.24728,0.9309266,437.5371,1696324.9,greater than 94.0
0.45003006,-0.043452438,1136.1326,131.40622,102.41373,0.18860573,0.17904386,136268.7,60772.004,2.8794281,13.187433,21.171179,53.358757,2.3475554,14.741888,18.519758,14.605653,32.48446,0.89026606,139.43115,982138.56,greater than 94.0
17.858803,27.052473,2817.0444,271.7424,199.80989,0.7667399,1.214905,165111.44,312384.56,-0.008317084,-0.07848462,-0.0334609,0.0928753,0.05802242,1.7108117,2.3136857,55.560837,82.22293,2.288158,360.06595,1131449.8,between 89.0 and 94.0
2.4991748,1.0911483,197.8509,55.212555,21.578985,0.17840803,0.2021401,35645.945,7114.9404,0.076452255,-0.21302554,81.78355,-457.90854,-11.020794,0.054770377,0.16052271,17.011217,19.760683,2.7734885,277.96387,1753832.8,greater than 94.0
2.7148862,1.9408875,182.1895,85.05706,38.49463,0.8120157,0.6331505,573008.1,354747.1,1.0129024,11.0508375,21.004108,39.054813,1.0105319,0.7988167,1.7859845,98.00196,84.90743,0.6108385,160.39084,1660496.5,greater than 94.0
2.5375857,2.058954,769.8068,228.14827,76.74271,1.2082903,0.6190694,325970.8,22920.846,-0.11164403,0.1718961,1.2346145,7.743194,0.39258987,0.10592893,0.21940164,96.78675,160.08656,3.0793343,268.5206,1549798.5,between 89.0 and 94.0
-0.17424896,-0.02892763,461.9041,40.31927,22.724634,0.25045052,0.17871298,24095.385,10046.845,0.0016598217,-0.102571644,0.33421242,-0.17993732,0.09339467,0.22316408,0.5266814,20.656612,37.714428,2.3121223,1222.747,1734604.8,greater than 94.0
5.044236,0.80249393,1295.5347,17.942646,27.914091,0.5601853,1.2186692,130460.625,104661.26,0.80961245,9.322439,10.218251,-4.661383,6.962842,3.87692,4.9790144,41.329918,132.71255,0.9076273,153.69385,1104711.9,greater than 94.0
0.07795882,1.0047646,887.17316,55.636646,28.932434,0.23787978,0.3523179,2953.6672,1697.6788,-0.026771124,0.014732074,0.107447766,-0.032232076,0.12539601,0.0077194856,-0.11072691,39.896946,40.424915,3.1428256,6932.6987,1861424.9,greater than 94.0
8.566512,1.0035721,1818.301,95.762405,76.832695,1.9964571,1.1685333,54090.26,11143.55,-0.044302434,4.902557,21.83437,56.02657,-0.5294145,39.46084,52.716087,114.89168,237.01021,3.6293952,146.15067,1046169.06,between 81.0 and 89.0
