lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
1.0732454,0.0022292882,493.55664,50.239426,69.5298,0.19220635,0.19818136,807.9475,177674.14,1.4240783,1.1210328,0.9239827,0.07929562,0.81060183,9.915439,10.110854,17.9703,17.103985,2.147927,168.48486,1089393.4,between 89.0 and 94.0
1.420443,-0.016536862,4689.444,469.23364,461.56775,0.22107914,0.18830645,3430.9075,27018.85,1.5730642,1.6580536,2.2717535,0.10658322,0.58752644,2.8304076,4.172034,28.587477,59.065964,1.4621848,237.20673,1114901.9,between 89.0 and 94.0
6.62844,-0.0637195,2034.1244,92.16229,86.69459,5.2077174,3.667285,35653.273,44859.02,0.0013985308,0.00094594806,0.12998948,0.14297879,-0.0012079705,0.01848495,0.05100605,368.32526,304.13382,2.1934788,702.8803,1799529.5,between 81.0 and 89.0
0.15254049,-0.025021777,3920.9824,332.43082,371.51715,0.19052391,0.198052,175758.39,86774.516,7.518931,19.211374,85.88889,86.665184,1.1120327,1.844748,1.8914102,17.70757,25.42231,1.4986637,136.85014,1109203.9,between 89.0 and 94.0
3.52014,1.8991044,857.3259,148.71805,78.13121,0.62501484,0.6231142,343885.66,68384.64,0.003782644,-0.009261897,-0.31407234,0.36393157,0.7931741,1.6350234,2.5889556,42.01574,129.10648,2.8806424,1051.2367,1538285.2,between 89.0 and 94.0
4.07562,0.7402332,1997.0558,61.768528,100.19252,0.27612865,0.20001334,6391.833,22061.041,10.323486,43.07208,67.28157,65.99467,0.19929838,7.6755385,14.713029,38.908314,176.57718,2.8846521,145.14586,998929.06,between 89.0 and 94.0
4.875757,0.18303977,2142.4233,130.12161,75.271835,3.2179115,8.207283,379379.56,47394.957,0.53954566,0.8782518,0.98788077,0.32977661,0.0031229595,0.40883347,0.49178874,437.20523,321.2937,1.3016669,937.808,1097949.5,less than 81.0
1.1207542,-0.045755643,2798.194,134.24632,83.90726,0.7981802,0.61031246,138618.66,31068.781,0.028448911,0.21958801,0.44453204,0.15473014,0.19675644,0.3445861,0.33451515,39.64356,71.9493,1.4234117,3567.473,1748561.2,between 89.0 and 94.0
120.89431,123.38623,1263.0134,118.76713,89.36996,0.1990533,0.20080712,16861.39,70458.22,-0.015795061,0.07024985,-1.207657,-12.240381,-0.0033005737,0.116909325,0.18675539,12.64573,15.939181,0.11812748,555.9804,1117866.0,between 89.0 and 94.0
1.3348612,0.11620267,138.52147,32.946465,17.863338,1.316705,1.3486525,52434.16,7894.5586,-0.035542253,0.023667328,0.07704973,-0.009852767,0.0093498975,0.060687136,0.13034344,83.24753,111.97444,2.9210486,408.2515,1735805.2,greater than 94.0
