number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3.0021296,55.772125,33.491314,42.60326,29.23871,0.85242194,0.79377663,102.47006,24.872164,42.238907,20.909222,705.77203,790.9919,698.1328,785.5773,1.0924579,0.40748674,305.14816,663.6817,127.39486,101.58956,163.02155,122.45061,154.0826,116.73022,1.03783,0.6360722,96.31613,83.90601,40.756012,32.552002,5956.3286,3048.99,4863.4155,2231.07,0.92937535,0.6754489,6356.4624,2024.4597,2966.2344,2280.9348,43.66874,36.99966,30.781328,24.784351,0.9560867,0.44623318,62.3396,15.595115,26.412697,25.069553,24.001886,9.751465,20.597425,9.207571,0.86771184,0.6161808,35.1333,4.87472,14.13713,7.728724,49.86825,35.48708,34.737946,17.624102,0.768377,0.27257794,80.02169,25.12494,31.937628,18.642616,3.9399776,3.1000867,3.800673,2.8967764,1.0358583,0.6263,2.0023952,1.7436155,0.93185747,0.76304495,between 5.365 and 20.0
3.971454,84.66722,51.956028,61.91649,34.762466,1.045209,1.3066139,194.23706,7.949885,71.21152,52.755684,842.0845,1002.8034,800.9348,948.66406,1.3188449,0.9555911,766.6711,566.20544,291.24884,331.77844,142.05507,107.215675,124.52194,87.569305,1.2585163,1.314686,169.47081,14.752203,60.487766,64.29522,4882.3394,2922.6458,608.105,54.406338,0.7499062,1.0196942,11882.175,1466.728,4873.4307,4108.4043,75.61092,102.208145,30.123816,60.474617,0.92981726,0.77075267,138.03076,75.89155,59.271076,55.682808,5.669176,3.6114533,2.7848313,1.1347185,0.98861843,0.985837,12.907667,1.843069,4.615099,4.3900933,155.03621,101.55658,10.346833,1.372792,0.5322353,0.6241778,403.60297,78.9678,175.25589,159.42598,1.9977018,2.0905468,1.9041158,2.0592475,1.3967068,1.1899621,-0.0023897542,0.7460428,0.005049461,-0.0014124475,greater than 63.0
2.9860601,137.0626,119.71311,135.87936,120.7743,1.0960937,0.97557503,50.747574,34.962753,21.783083,20.54261,612.93445,638.22455,609.0761,632.3365,1.094013,0.9513119,100.462494,218.25545,52.46875,55.812553,194.4578,176.42053,194.10112,174.58263,1.0860325,0.99773484,67.04194,53.562035,27.623714,23.021711,8050.4946,10200.067,7833.1177,9497.721,1.0654591,1.0118519,5086.151,4484.821,2107.7969,2119.576,59.6165,43.296062,55.48097,40.389805,0.9960239,1.0489594,46.089252,5.0965366,21.581219,21.386229,12.79288,13.916995,12.114294,12.381222,1.0347018,0.8579939,14.564083,7.570193,5.88991,6.3324122,39.349987,61.30656,28.431303,52.14701,0.8314896,0.69533074,61.208763,39.686794,28.95005,27.505938,3.9998999,4.244625,3.8745406,4.106292,1.043037,0.8957042,2.0074005,1.8109537,0.9975521,0.9957398,less than 5.365
3.0004196,73.6129,81.578705,70.165146,80.83678,1.062507,1.0469654,35.643204,27.446495,15.796323,13.314006,654.3743,662.58264,650.0878,661.4914,1.0960116,1.148193,119.26716,111.08749,49.73704,46.401268,157.0026,175.29448,153.41486,172.96983,1.08404,1.0858487,66.965836,31.850718,28.875933,23.912401,7151.685,8150.0513,6082.116,7745.301,0.920531,0.93111444,9873.911,3606.2393,4252.231,4328.729,77.57576,70.6484,69.02118,60.19934,1.0126349,1.0740373,78.13797,19.310114,34.602936,31.80369,11.697487,15.710924,10.894462,13.950385,1.0288502,0.98238385,10.215397,4.83054,4.3090644,4.9588513,78.20307,86.10748,57.926094,66.12533,0.86794704,0.83969086,126.46267,56.153454,54.17854,48.392586,4.3102245,4.5501947,4.11587,4.431319,1.0206195,1.0284394,3.0106466,1.645753,1.334455,1.2476729,less than 5.365
2.0387793,65.55509,86.85608,58.95683,86.76204,0.5333123,0.10778858,47.542603,81.86781,25.817366,19.70584,658.1025,686.3723,656.5784,685.48956,0.68349546,0.22216451,49.422924,608.822,27.137455,15.597027,164.38007,179.55406,164.31424,178.60774,0.6402552,0.20014311,13.789101,150.19681,6.5819597,4.5460362,7686.681,11163.965,6938.1885,10507.587,0.54476696,0.0916856,1738.428,10483.631,959.95404,511.56226,95.66082,113.97838,101.576584,115.214905,0.6972016,0.20253071,17.584867,96.82346,8.837021,-0.09417967,21.276833,31.006683,18.73732,29.439949,0.64270514,0.21290375,9.240781,26.502,4.891802,0.30571288,164.55138,136.97394,190.73001,159.67236,0.7320037,0.17738216,-25.455347,124.87666,-105.43441,-1.4363174,4.5654855,6.1606545,3.6819391,5.9496617,0.7016065,0.07883103,4.1379,5.170836,1.9933382,0.43125433,between 5.365 and 20.0
3.0092313,41.023678,49.87607,34.513103,44.651802,1.0041288,0.82601565,44.578796,29.461233,19.197973,19.537268,906.73236,753.61597,868.34924,746.8837,1.0836397,1.0759568,308.12958,128.97574,131.4826,137.00133,112.82778,136.60255,105.33766,130.47243,1.0377887,0.9277798,88.32555,58.700844,38.55547,39.39784,4779.68,5695.283,4477.543,4867.5522,1.0490844,0.9215189,4993.253,2498.5957,2093.9224,1966.5588,72.29625,93.790276,25.549578,49.51224,0.6121878,0.9230372,173.87299,49.1837,69.54358,55.83372,17.048288,16.19265,13.059022,14.586564,0.69960254,0.93005484,14.417632,5.0397844,6.799921,5.5808043,29.065578,35.62782,10.501041,9.531717,0.7717399,0.349416,63.862034,31.572643,26.42317,30.216436,4.5954733,5.1291547,4.5125275,5.070485,1.0610173,0.9560518,3.0101376,2.537121,1.5493456,1.4605607,between 5.365 and 20.0
2.991764,91.35686,104.07881,90.88423,100.465355,1.0715238,0.7883464,34.810413,60.67392,14.846946,15.379552,707.8393,692.1358,705.8264,690.8202,1.0893277,0.819419,102.705536,388.09528,49.373684,40.350224,153.31696,179.48741,151.4486,177.39072,1.0854522,0.7223611,51.407665,120.89814,23.319435,18.126564,7072.787,9207.9,6949.772,9020.692,1.0569887,0.68332595,2339.6782,6095.756,1020.0911,913.5287,107.82722,101.82742,107.99272,103.354996,1.092829,0.8208159,34.01769,56.35472,14.131929,13.237349,18.700161,20.548138,15.747741,19.408606,0.83147734,0.64473474,23.235611,14.634958,10.184435,6.624882,57.934547,54.548855,51.81565,52.10148,0.9552391,0.76795244,51.7995,35.705837,22.771873,16.162176,4.52862,4.9864964,4.464965,4.8595977,1.0933881,0.6946195,0.9956446,3.4185195,0.38324875,0.38158068,less than 5.365
3.0019138,55.28722,63.119335,43.7859,52.54993,0.8934761,0.71662784,82.95093,40.07572,34.232212,38.329685,677.85205,661.26556,674.675,660.2966,1.085087,0.9481251,182.56638,268.68036,74.621956,45.827393,153.3481,176.56412,147.22702,172.6399,1.0833584,0.7676069,122.806305,113.34117,51.06664,40.1715,4639.2104,4845.9087,3342.9905,4434.9717,0.82400924,0.82450444,6668.262,2616.645,2736.8706,2338.8584,83.59825,54.547634,66.63896,34.670918,0.9614543,1.071651,123.332054,14.575751,50.219395,49.008015,35.012947,25.329416,29.48677,23.849468,0.8130807,1.1262892,43.29978,3.576296,18.243933,16.336308,113.32853,59.406773,90.03563,48.9673,1.10084,1.4024384,201.87115,2.1513605,79.312195,73.606895,4.316894,4.410649,4.3563433,4.4566946,1.0866995,0.8916319,1.0113081,1.8891277,0.4609763,0.4273282,between 5.365 and 20.0
3.0380347,86.179054,69.62508,79.297646,66.46499,1.0748916,0.96101487,53.4134,33.505024,20.431618,10.240083,674.4336,775.01715,667.6283,767.2263,1.0992225,0.80845004,205.22165,483.30923,85.13254,88.164116,163.28844,136.7529,160.54193,133.9878,1.1099472,0.9820902,18.384653,53.940464,7.049872,4.122841,7858.0747,6357.647,7499.019,6359.576,1.0839373,1.0306319,2776.3904,2059.7764,1178.0028,1115.9796,65.26775,113.60916,52.92968,103.77036,0.95998335,0.5029826,128.24481,89.73565,47.145485,33.747345,12.973913,18.11019,11.030308,15.361372,0.8469101,0.4739984,20.175816,15.66856,9.138164,7.8926315,65.92119,54.775043,66.24882,42.018135,1.1388104,0.92967075,9.889642,27.445162,2.4487748,7.030439,4.8753095,5.2382674,4.7770104,5.187225,1.0725801,0.8027851,0.970723,2.8917735,0.45745397,0.39945295,less than 5.365
2.996293,118.97045,100.77715,117.83295,102.15583,1.083261,0.1448015,43.769062,100.977844,18.517172,2.7028883,608.341,657.92755,605.1027,656.21454,1.0982625,0.13091707,-7.4722767,619.3871,-11.027061,-30.667711,215.08932,199.33272,197.16475,199.39952,1.0743965,0.07847232,32.53193,208.1,15.217104,3.8848772,8425.57,8811.777,7644.0845,8233.172,1.0536433,0.12678055,3703.966,9088.524,1502.3547,464.9141,45.729584,38.93926,43.318188,40.323833,1.0823462,0.12204172,14.624926,35.168186,5.723613,3.616147,11.123479,18.071907,11.557085,18.715849,0.94896895,0.08211277,5.781467,18.24515,2.6379774,1.7184945,53.6601,91.70109,48.893787,80.386986,0.8519722,0.057370894,91.42285,94.66275,35.85872,4.8515844,4.489131,5.1764,4.6134834,5.186353,1.0585939,0.087252095,1.9703056,4.127692,0.8605155,0.28973636,between 5.365 and 20.0
