number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5.027244,189.02791,137.95448,173.65483,139.99902,1.5845263,1.5864632,148.12852,19.408459,65.170494,45.84704,774.5311,812.628,749.4083,794.64056,1.5761656,1.6589617,728.86743,46.21386,308.10498,285.97995,196.9073,158.54962,173.5801,145.76282,1.5739428,1.6411394,54.280552,69.493904,20.333195,21.715755,16202.185,6346.691,834.9099,2599.5354,1.4732231,1.687894,9708.723,1947.8085,4065.8535,4107.7866,26.21407,65.54767,-2.575746,21.789093,0.74318266,1.332925,132.76677,9.239032,49.946304,47.5873,3.4686882,3.265388,1.6951796,3.9222407,1.5693309,1.6190064,4.4151716,-9.38795,2.0281703,2.2588027,38.407593,146.52428,-25.235348,4.3789306,0.50057626,0.63553107,400.25177,118.300545,143.52214,166.70087,2.038297,1.1391832,3.6756883,3.0782804,1.6614969,1.954424,0.0042453837,-0.18554284,0.03865114,-0.039907105,between 20.0 and 63.0
7.05503,89.52077,73.04624,65.5295,59.200596,1.7129778,1.6208291,183.67255,21.143826,68.03109,58.2098,747.96674,815.54517,706.9458,794.35834,1.8833978,1.7935642,495.4996,249.0821,171.53986,150.5991,169.12515,141.50148,161.71101,135.6549,1.8886781,1.549272,158.83598,39.725384,53.336327,46.650547,5323.5786,5466.282,2864.7363,2480.8447,1.6608586,1.1423115,11569.924,3340.2944,4234.09,4166.328,46.85268,51.130615,22.409384,21.95374,1.3832852,1.1831919,136.2964,30.690886,51.85031,50.846317,14.588135,19.917048,7.21421,12.021406,1.6945168,1.229475,39.11689,11.616945,9.5302105,10.442424,163.176,151.9791,60.507763,90.847084,1.3563551,1.1963428,400.03296,79.65059,149.67435,155.5067,3.47422,2.654439,3.1510687,2.4284532,1.8486187,1.7158526,3.0230746,0.7813941,1.0476011,1.1829247,between 5.365 and 20.0
5.0369973,117.83318,114.33658,109.75445,109.89567,1.5156744,1.453846,93.966484,23.953178,41.116394,39.835087,839.665,866.9987,785.30707,847.6841,1.5836153,1.4461817,412.7766,136.98055,158.3014,164.11234,179.17885,142.39272,169.5577,134.98756,1.583798,1.642666,39.385227,117.15238,15.359006,16.074354,17475.86,10810.903,14006.448,9413.268,1.4813352,1.6247458,16443.975,2448.347,7336.9727,6352.8916,126.56197,130.76721,98.18451,105.0724,1.4685162,1.6916126,147.21275,15.562997,49.996468,43.461777,21.540598,24.392782,19.112402,21.615414,1.5484418,1.1297587,44.696003,12.06174,14.831461,15.596817,48.119644,39.8259,16.023075,11.859894,0.9669231,0.71127826,42.232887,26.206528,19.200071,17.3067,5.336565,5.550652,5.21697,5.4279118,1.6139588,1.7078726,1.9910682,0.39630356,0.4293206,0.48070684,between 5.365 and 20.0
5.0063295,67.18632,49.929085,55.655823,34.51611,1.4507,1.4468948,121.237595,16.506798,38.847927,41.51242,846.3676,1015.81903,813.4297,958.71875,1.5486674,1.30968,809.0119,635.8877,298.0113,339.07614,152.54124,113.09253,131.27124,88.49676,1.5018383,1.6726612,205.20879,17.302343,72.96827,78.89998,4018.8298,3126.1104,646.64343,64.07374,1.2103437,1.0095943,8951.924,1690.6515,3517.166,3392.0388,101.74756,101.72691,26.292887,44.480595,1.209027,0.92541903,140.43929,73.18105,60.20749,54.829273,8.902271,6.1199355,4.2346926,1.5813587,1.4744568,1.4266585,16.331814,2.2408895,5.230267,5.666591,120.827805,79.56781,15.151582,1.1138399,0.9180841,1.1667784,400.44977,48.958015,150.46008,128.93895,2.2199237,2.1534255,2.186044,2.1310186,1.6027725,1.5387238,2.9992368,0.863252,0.9325806,1.1566793,greater than 63.0
1.993095,77.2805,101.52521,76.77301,102.43343,0.67162627,0.09043767,9.8755865,127.50135,0.7035162,3.5420883,584.4871,577.2018,584.45557,578.95087,0.6970771,0.27407154,76.847885,489.75604,39.886444,15.54711,171.42885,177.94775,170.10965,176.23682,0.6991952,0.22956353,7.76452,149.30203,3.827289,2.7047136,7184.1685,8209.915,7216.109,8361.172,0.680184,0.11787719,2400.4563,7265.269,1217.6635,725.9537,49.81131,57.265038,48.318764,50.980232,0.6965858,0.20758715,-20.926132,55.98527,-18.660727,-2.9823072,6.931219,6.4975677,6.0661488,6.4916425,0.72115403,0.22605436,11.322326,11.354519,5.291508,5.3297443,65.30515,70.176605,42.64927,52.90905,0.63660365,0.40945068,53.22519,53.534405,25.869825,11.654342,2.7979226,3.0960965,2.7801921,3.0120032,0.6935494,0.22955455,2.9977496,2.684938,1.0888491,0.7700902,less than 5.365
0.9791148,149.14735,116.74676,158.59924,139.72195,0.09499177,-0.22776383,-25.031424,81.75082,-17.074099,-15.11311,779.5335,802.0036,778.98737,810.8426,-0.008663721,-0.384869,20.802244,476.15973,15.359633,20.153343,159.61629,185.60638,158.64856,187.39938,-0.09228952,-0.2736023,-0.40180558,129.12187,-0.67170423,-1.8959001,7364.666,8778.211,7273.4614,9309.013,-0.039610162,-0.31435254,-1092.2281,6932.4297,-222.06528,-541.96515,36.295635,72.4552,34.446915,65.68335,0.015111287,-0.19197902,-6.652623,85.59351,-18.961412,5.7048454,0.5438095,5.1212773,4.156535,7.3642836,0.13014857,-0.23466894,1.3770218,4.1753416,0.87194777,0.857046,86.338844,90.60024,43.065594,76.13648,0.21129115,0.03028959,18.388832,86.44593,13.061692,1.9289292,2.1739523,2.084045,2.2180908,2.0743072,-0.034262672,-0.28024638,-0.0005349472,0.28656393,0.01657291,-0.03892941,less than 5.365
6.992471,89.07188,61.00111,61.255325,36.575623,1.7366827,1.6516346,192.43886,21.221903,67.02552,57.989223,748.8762,1009.2677,708.7677,946.90485,1.8571031,1.0690286,765.47003,692.3117,248.00937,334.10825,150.75595,105.63787,137.47992,86.318436,1.8139496,1.6588504,179.49507,28.533089,59.819153,65.214386,5172.277,3104.4539,1184.2852,59.27714,1.5581219,1.3439782,9773.218,1055.2802,3674.183,4022.3975,70.330444,107.05821,40.15387,72.017685,1.5246342,0.87935513,140.41844,76.56755,54.480663,52.451214,13.007833,4.4309115,6.7445054,1.2084671,1.6940113,1.5888509,19.62097,1.2716006,5.7859793,5.1247096,103.63772,67.82376,15.469666,0.67166084,1.0408772,0.7661708,400.1983,51.70154,141.126,136.19441,2.3962293,2.1951823,2.303912,2.1617074,1.8773928,1.4233519,4.02011,1.0243418,1.3033271,0.98868877,greater than 63.0
6.985594,127.53588,119.874695,107.364426,106.7065,1.7768118,1.5676309,173.71342,29.46643,66.77458,79.84537,815.40765,818.5304,791.8258,778.93353,1.8876717,1.7988365,780.917,108.04975,262.08325,265.9437,179.08382,176.98161,160.9165,163.92538,1.8630742,1.7202245,205.72205,49.013767,66.039116,71.30151,6986.3794,8321.107,2258.9307,3392.059,1.602476,1.5308499,15159.718,2719.7168,5475.3193,4993.426,98.71395,107.13035,30.619349,40.68757,1.5581425,1.3123156,155.61221,33.491135,58.183376,58.576294,14.147885,19.001394,3.725259,6.908936,1.7390919,1.5630679,21.65038,8.502929,6.6562386,7.637563,73.55807,104.89069,14.081857,8.995596,1.1662823,1.1454476,398.70712,61.7724,129.51926,149.54897,2.217026,2.158268,2.201179,2.1340497,1.946115,1.8413144,0.97773397,0.3019918,0.29415408,0.24277331,greater than 63.0
7.039337,161.03574,144.43102,150.30322,138.72415,1.7141265,1.5944092,115.66517,15.5972395,45.23242,42.651997,537.2434,527.36096,526.0072,517.1474,1.9327503,1.9534879,393.8569,126.243484,-43.837543,-46.523067,176.65306,196.31808,140.28918,185.9949,1.8955454,1.8136506,158.3426,65.420296,75.75317,65.28195,6914.6304,7217.172,6276.1426,6670.79,2.4262228,1.6368024,12057.82,2782.4453,4220.0513,4471.7256,128.3789,117.937584,104.36897,99.678116,1.6815163,1.6722993,134.63422,30.527697,50.568615,48.8615,16.251614,17.292686,17.705769,18.591045,1.8575095,1.4780728,0.71812046,0.61444414,-0.080850296,1.0774465,112.6553,95.943954,96.11425,78.64671,1.9133886,1.5374249,298.51532,38.72308,113.09331,86.85553,4.4900675,3.9906623,4.395825,3.7425294,1.9522167,1.8702217,2.986729,0.38934207,1.0657746,1.1291422,between 5.365 and 20.0
5.970243,85.93932,48.618095,74.34669,34.5039,1.6606898,1.6782479,124.53897,12.106835,42.661915,38.601955,707.0419,1005.6215,664.0275,936.1386,1.7237405,0.95606756,809.82074,699.65314,268.88986,341.49033,185.12413,113.952415,162.89462,89.3531,1.7051318,1.6309571,178.01994,29.369326,62.43865,69.080925,3983.8662,2568.664,1299.316,46.376015,1.5205983,1.0697515,8879.334,1080.1128,2704.2817,3646.3289,56.73684,107.93967,35.29961,76.35319,1.4147308,0.7842502,136.53752,76.63949,52.12618,52.94476,7.810095,4.956998,5.0298796,1.2449532,1.5846614,1.3235557,12.915096,2.179806,4.0662246,5.6273255,77.62214,70.42941,10.091876,0.98278904,0.7314633,0.28920674,400.04614,68.10868,143.44397,139.866,2.3737853,2.0561113,2.2644832,2.0365026,1.7237381,1.3546103,2.0266285,1.0047344,0.72643906,0.5798653,between 20.0 and 63.0
