number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4.9841228,118.935936,104.21182,103.133194,86.54656,1.4936824,1.3664244,137.54692,35.919895,50.257202,52.955982,694.7314,761.26196,675.16,744.3612,1.5443319,1.170783,754.65576,405.77988,269.07852,232.99213,169.02713,158.97337,157.95352,139.93085,1.5325196,1.2038275,170.44725,94.37398,58.746407,57.183643,6579.3037,5453.635,1644.4974,1899.9131,1.2656453,1.2450354,10034.238,1860.3501,3840.3496,3854.6023,60.909237,56.228912,34.930183,26.86107,1.2244577,0.9818197,137.3695,35.49135,50.617687,52.84441,7.0131454,8.606809,4.3508463,6.0906115,1.248496,1.1783276,12.811725,4.487139,4.261467,3.9940372,75.42934,58.188396,9.915507,30.63627,0.6939559,0.72214836,400.45206,43.35771,150.5189,106.56917,3.147307,2.719897,3.0609155,2.7448804,1.4698449,1.451629,1.987825,0.8584641,0.69278187,0.6308593,between 5.365 and 20.0
2.9783103,22.054653,10.3668,-12.432864,11.149016,-2.3011444,-2.2069695,68.85767,87.63415,12.38935,17.028158,2758.7068,1606.3403,899.9336,-570.82153,-0.3322666,0.50447106,1655.5641,761.96405,552.73236,21.38911,71.377365,118.914154,58.05021,108.45443,-0.3086259,0.2935369,40.17306,27.158144,25.610918,51.251053,5702.078,3690.1233,869.10406,4907.176,2.2738402,0.8927367,10886.556,2393.202,4281.374,3722.1726,47.100647,240.99838,47.957058,194.45535,0.5441498,-0.13504243,251.3087,181.13199,96.44714,92.57559,6.386291,5.337173,5.851593,4.8798366,-0.34856865,0.3760193,8.981838,4.9324102,4.2474504,3.979521,1153.2598,146.17166,21.170614,62.086586,-0.9746491,0.6709416,397.41522,24.049875,166.3727,73.67068,2.9377122,2.8179731,2.6919959,2.6151175,0.23316169,0.7551479,2.0230541,1.0804987,1.1246724,0.49174008,less than 5.365
1.9970503,108.14854,76.17634,83.0022,50.745777,0.44258505,0.4812591,129.17874,52.83183,65.24999,67.128334,788.4014,1012.833,743.03864,956.3254,0.6400876,0.5022154,787.7212,742.16113,345.8225,385.56342,161.30049,119.931206,136.67572,94.28595,0.6693644,0.8983585,151.22707,-7.7541833,76.993706,77.00955,6591.1333,3345.8274,760.4223,130.01735,0.4397402,0.19479382,9330.377,3343.2124,4185.575,4456.8613,130.38272,115.659706,151.41893,121.458595,0.89802456,0.37621805,210.05762,85.31717,102.15495,60.037567,4.020561,-0.68501794,1.7074142,1.7805874,0.5256988,0.36991715,9.818965,1.3176615,4.3955283,3.7186496,63.197395,74.67893,1.589485,0.6997245,-0.16035807,0.12832588,164.26648,67.97008,86.17945,81.72618,2.5202618,2.3741522,2.1730075,2.200467,0.6060687,0.6149002,4.001232,1.2164477,1.9376825,1.4750371,less than 5.365
1.9835465,114.82622,98.34699,121.78861,100.04083,0.7071957,0.4506494,13.757239,56.041348,7.632458,7.2108645,651.7234,572.0424,655.3212,571.38196,0.68938565,0.40380535,-21.653511,357.30115,-9.374656,-11.72213,175.45183,165.46062,179.70403,171.98189,0.6961776,0.35333344,-14.729966,57.82863,-8.19655,-6.878186,12896.176,11926.258,13744.723,13627.611,0.80543315,0.43567988,413.15546,5758.8823,277.27396,799.1621,74.188774,115.825264,60.239662,129.6688,0.52576286,0.22241823,93.69822,86.029625,46.95206,22.089043,13.904285,6.544037,13.530462,6.201211,0.14999293,0.085116945,7.6501856,4.205548,4.255423,3.6361678,31.751204,34.014145,39.51154,36.61984,0.7324676,0.5154581,-12.778136,19.38975,-1.046164,-29.697868,4.338242,5.229966,4.0613413,5.2502394,0.58940244,0.24011695,3.0056307,3.559704,1.5673926,1.3982363,less than 5.365
4.021593,69.50172,53.0795,59.03687,41.93051,1.2485404,1.0980644,106.91296,25.115772,38.163773,16.597925,708.42834,807.1944,692.89557,794.17993,1.3621558,0.9541274,332.15952,444.23218,115.82358,125.6223,160.27904,132.97188,155.49448,124.83675,1.3574314,1.1784948,116.79108,56.20748,41.952812,45.67008,5171.4243,5300.544,4563.309,4634.326,1.2822101,0.97788554,5407.522,2820.074,2220.157,2181.7578,45.572624,44.61229,25.442305,32.048126,0.9782136,0.56048566,83.01487,37.024845,30.695557,31.988262,15.021655,18.48778,14.609551,16.950739,1.2235771,0.8277482,23.476149,13.49036,8.356818,8.791007,68.00426,62.97877,46.878613,52.531013,1.0748299,1.085384,151.33029,27.911251,57.38309,50.177673,3.6103923,2.9546251,3.5637527,2.9091756,1.3185148,0.9637776,2.0002003,1.9014325,0.80224884,0.7082113,between 5.365 and 20.0
2.9714975,112.468285,111.72274,78.290665,77.79337,0.82861865,0.7947365,168.317,61.800594,73.98882,77.79573,771.0947,787.5664,757.05054,787.62415,1.0831326,0.9970677,251.31346,237.94711,108.591835,89.09161,153.38664,155.04848,147.29259,149.80234,1.0663759,1.0615988,58.322258,23.86235,24.753174,23.820818,8153.3076,9753.052,6825.599,7795.055,0.7874922,0.8419056,12509.368,5626.453,5760.612,6677.576,96.97963,122.09831,62.08859,91.990204,0.7905463,0.7149967,188.51595,63.754482,88.557236,69.20466,29.818531,34.65748,25.443195,33.220886,1.0346754,0.8237459,28.099388,20.723166,11.639795,8.401814,116.220695,106.21746,76.40901,80.900955,0.58833665,0.9305172,133.10564,49.71225,72.90622,55.533466,3.3953705,4.2767587,3.3479488,4.180737,1.0652422,0.99482656,0.99701184,1.5610051,0.46214432,0.5177101,less than 5.365
1.968296,73.96036,105.018105,60.60574,90.76144,0.4749974,-0.12393914,71.66959,107.27964,34.417328,36.410557,719.7978,773.24945,710.34924,769.4759,0.68363786,0.25867483,256.02963,634.4001,122.71839,92.47729,166.4594,187.02686,156.46394,181.462,0.6164168,0.22298466,62.12574,137.14296,36.163486,29.40869,3896.2969,6132.666,3490.7058,5895.6245,0.4857062,-0.20462406,4179.828,8204.024,1929.6669,1221.5868,71.80727,73.898224,55.297707,59.994778,0.4514082,0.20515934,79.12982,70.24449,39.403847,34.075916,38.522945,29.954628,31.898888,26.16537,0.42646274,0.13498357,35.179142,22.973164,18.479095,15.743283,75.089584,49.302883,59.851677,45.010147,0.3707876,0.3579783,124.642426,39.91031,61.273865,45.032467,3.6290991,4.8004513,3.5614767,4.952973,0.6462779,-0.04717061,3.0087156,4.097826,1.5455295,1.3576258,less than 5.365
5.9721904,151.8382,146.05766,141.2866,143.30392,1.6989691,1.48463,177.4402,59.158936,56.553337,52.36855,771.96875,781.5861,745.2509,779.3332,1.7365949,1.5947108,489.60812,215.46713,144.39279,160.05962,138.18527,133.15367,140.29053,127.08286,1.7190346,1.4807465,110.60852,52.54571,34.420555,40.251457,8744.82,7392.1416,5950.0576,5708.039,1.612148,1.3699266,13594.875,2568.5728,5220.254,4735.49,85.55361,89.34953,66.92655,76.3262,1.6512737,1.4615357,160.09583,33.350727,51.929974,49.04843,5.873781,5.354854,5.3025293,3.8573165,1.5361778,1.277589,8.308381,2.56672,2.755134,3.3278744,80.70109,73.70331,30.018356,32.97933,1.3194808,1.0237195,149.22495,45.27571,63.417744,73.35894,3.5657947,2.9827201,3.3170493,2.7529588,1.7175243,1.4123069,1.9701884,1.3138322,0.72517675,0.6825599,less than 5.365
3.9888244,92.51153,84.5768,78.737854,73.731415,1.2573669,0.94046354,90.60875,39.432423,40.369987,33.492153,758.24817,798.5504,740.9716,792.48376,1.3405474,1.051668,365.63275,422.1198,129.98618,130.50111,163.32487,143.2985,158.60638,138.37575,1.3402958,1.1493286,83.77709,60.548946,34.251728,32.044426,8586.347,6654.5747,7208.937,5669.293,1.1422617,0.9303705,9959.058,3248.9106,4460.8003,4269.6133,144.1738,139.70784,210.11913,180.82024,1.4171816,1.4182914,34.400787,56.892517,13.621676,14.158542,11.763893,14.990598,7.651795,11.102865,1.1610948,0.86540353,16.09455,9.793947,6.6489244,8.411996,77.16574,54.8751,20.169283,14.439453,0.8735937,0.49307528,151.95561,46.507683,66.21668,67.90298,5.1046267,4.987778,4.968584,4.945535,1.3653485,1.1193937,1.997213,2.0658574,0.82770663,0.6984615,less than 5.365
4.0125723,47.04185,28.243103,41.103355,22.81128,1.2406225,0.97467905,87.9984,17.345657,32.75259,22.501312,719.8299,754.05817,696.57245,748.75195,1.3769745,0.9649557,462.38644,426.54657,179.24821,141.5989,154.70462,128.24382,143.70776,118.60271,1.3702413,0.96870804,140.95113,83.97548,50.51578,49.591915,4454.9614,1669.0529,4157.3936,2132.6174,1.3137746,1.0779823,4280.9277,1134.1414,1949.6764,330.46738,46.30338,55.650143,24.528606,29.868654,0.9724966,0.5608327,114.10927,43.884026,50.15025,46.469963,33.24274,40.918034,23.552984,31.24352,1.0832063,0.7208518,96.07188,24.254932,37.125874,30.337727,54.83981,92.72191,33.316433,67.82532,1.031235,0.6752692,125.58213,72.45498,51.01555,56.413124,3.0135214,3.3040743,2.948015,3.1802518,1.3149575,0.9622984,2.0103629,2.1567307,0.68152404,0.8132005,between 5.365 and 20.0
2.999751,75.5056,63.781445,71.10986,63.81984,1.0509014,0.73000896,61.541138,28.844578,25.671795,12.778662,678.21216,782.8058,666.2451,778.5633,1.0910357,0.6972033,256.37616,498.78888,112.53577,92.03149,180.68288,155.62526,170.84544,150.25066,1.0610615,0.7516684,90.72873,97.36266,38.358356,33.69033,6461.024,5687.8125,5925.5605,5342.508,1.0124145,0.81999654,4104.897,2941.9363,1525.5779,1733.8003,29.333439,26.973492,14.875817,11.129778,0.72930837,0.28221422,72.773346,22.901888,25.649012,24.52008,7.7967196,6.9080715,6.137073,6.1221223,0.88898724,0.6746095,11.480098,5.4811454,4.6894197,3.9530003,25.369234,22.638912,20.750301,9.584188,0.9178906,0.6292233,31.291811,14.424189,15.736087,12.508224,3.1365604,3.4591482,3.0940497,3.459626,1.0738269,0.6902013,1.0032682,2.1275272,0.46518454,0.50288546,less than 5.365
