number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5.0037465,50.14566,45.07722,47.290653,48.57072,1.5320833,1.3444394,33.05827,19.241663,11.32122,11.458784,698.8059,698.6907,687.3038,691.5757,1.5551014,1.3690906,451.20154,277.60443,137.64175,104.697945,158.6046,154.71184,152.40135,152.50568,1.5464222,1.399732,146.11514,42.624557,47.64638,31.375969,4807.003,5186.318,3922.235,4171.4043,1.4267343,0.9170293,3556.3333,3325.885,1124.5273,387.49506,75.14633,74.245865,60.475727,59.270554,1.4943573,1.1796755,93.454895,39.47812,28.572733,31.140509,12.598457,13.609973,7.397268,7.5064754,1.3496289,1.0211028,18.466337,8.641829,6.0663147,7.0642967,51.384846,68.736015,12.024404,36.37824,1.0513064,0.9030139,142.83472,42.598995,54.10622,54.20269,2.532459,2.8582082,2.4556644,2.851746,1.5868202,1.4021909,2.0018756,1.1143352,0.77412546,0.7429582,less than 5.365
5.0493083,100.78147,57.655285,72.5714,35.83617,1.4429144,1.2870109,193.76395,29.92249,67.76081,62.837875,800.7266,1012.9692,765.5475,954.25183,1.5579749,0.8411603,765.3518,722.1683,283.94785,344.88284,144.81801,107.94453,128.39653,85.7596,1.5246861,1.2576095,169.87456,46.92856,58.21814,70.216736,5495.467,3072.2087,1312.0236,37.001183,1.3323625,1.0185698,11364.59,1562.0918,4195.4116,3981.9219,69.517334,97.188736,45.53874,63.07694,1.3656862,0.73321897,136.9401,79.57884,51.243286,56.788506,8.228619,4.6154985,4.4567003,1.1605264,1.3201832,1.0930941,13.207645,1.8538047,4.61043,4.9771204,102.31258,62.119514,11.703051,0.78657645,0.6947375,0.63354194,399.684,53.43883,140.12907,135.65704,2.445109,2.1968412,2.3704722,2.1556208,1.5683473,1.1316084,0.98538387,1.1117228,0.2882315,0.3102048,between 5.365 and 20.0
2.9925265,74.1427,42.319897,51.240852,30.773956,0.74280024,0.89729416,130.96436,12.011591,57.234413,52.360836,817.2612,989.6307,765.5647,940.5929,1.0762576,0.30214486,495.10117,823.35114,198.88528,81.23116,159.8159,111.896095,144.212,98.95878,1.0213262,0.59691715,124.804504,82.57781,58.736553,49.830433,6067.538,2757.2056,5484.987,2268.2517,0.93230903,0.82882077,9173.928,1719.935,3969.9062,3662.5967,62.274,2.6244657,46.48193,12.998587,0.8120065,0.37461573,117.59164,12.94319,54.841843,40.98962,9.151781,7.3279815,7.1775293,5.0482006,0.941675,0.6772048,6.297086,3.1848989,2.8499177,1.8047454,157.50365,203.60023,84.679184,119.77526,0.8339162,0.5732988,399.3979,126.96418,161.38824,158.48825,2.0528858,1.8810257,2.0701935,1.9723394,1.1176912,0.5584091,0.9991273,1.5940567,0.33337396,0.09866933,less than 5.365
2.962764,119.17827,99.38551,118.60793,100.95794,1.0820643,0.8122699,37.40845,54.02213,15.757442,4.9526396,638.44617,666.411,637.53516,664.3517,1.091178,0.7799616,115.63489,407.5982,43.355747,27.839191,190.52345,192.00798,188.99231,192.08739,1.0802647,0.7890449,71.17496,111.63599,31.022133,29.651604,9246.642,9895.117,8918.507,9882.8955,1.0376427,0.6905298,6844.3022,6596.7603,3396.0796,2969.0356,68.158775,73.29693,63.75648,69.57145,0.9636746,0.6718365,74.599915,49.60074,30.225773,26.090487,7.3580422,8.606528,5.7892528,8.074399,0.8077973,0.46991453,3.0237858,7.8891144,1.4355465,1.6111945,42.285145,56.138653,30.176392,52.795403,0.7768089,0.6534443,54.516567,38.097897,23.438309,17.55674,3.2411184,3.2063828,3.112541,3.0329485,1.0418484,0.7297712,-0.028073777,2.293467,-0.0024750114,-0.0003802824,less than 5.365
7.015319,82.45907,58.010372,65.57523,36.75892,1.7284569,1.789587,127.73893,10.976797,51.977573,53.124184,719.92896,1034.411,679.6089,965.7699,1.8932003,1.0755417,788.1101,684.58057,264.39975,345.18,159.20892,102.82622,146.50078,82.66568,1.8861059,1.8116095,163.25974,20.88811,41.73649,66.0586,4357.156,3031.8376,1265.8804,38.79085,1.5838879,1.4439541,8953.137,1048.3772,2952.0142,3648.3843,62.001553,110.16859,36.37421,88.64213,1.5498539,0.8937432,140.62321,79.94636,51.422535,48.973385,7.980635,4.096025,5.0898833,1.0497261,1.7020845,1.3449274,12.943623,1.6027128,3.877714,4.660054,103.548615,58.630054,14.253419,0.51422215,1.0419905,0.3180325,399.07382,56.55371,149.69502,138.04408,2.6999493,2.3712,2.5358562,2.2460268,1.8808037,1.5122156,2.9999762,1.005707,1.2096976,1.067649,between 20.0 and 63.0
3.9734142,114.14821,84.51739,89.70057,67.43538,1.1907612,1.3246487,177.29434,8.835349,67.05698,56.050484,723.488,816.34265,697.81354,796.4737,1.3407649,1.0297813,468.49158,473.19763,163.66806,156.02988,172.91039,145.77261,169.21199,140.03491,1.3170099,1.2760488,196.30704,43.374466,79.20593,63.255833,6908.3657,6206.7866,5308.1963,5392.0996,1.2397075,1.0201377,11008.078,3460.2908,4147.53,4555.0513,79.88347,116.15976,60.58227,93.84455,1.1655504,0.843272,124.750916,82.71072,55.04189,46.35696,14.251412,18.650654,7.1497416,9.498345,1.2087917,0.8938444,43.396976,11.780962,17.985722,17.467344,59.19179,83.53997,10.898132,40.13546,0.70558274,0.6761533,137.34486,59.588657,58.149986,73.37322,4.2187037,4.5808277,4.076477,4.514427,1.3501139,1.2052643,2.0036995,0.93652403,1.0206493,1.0889721,between 20.0 and 63.0
4.0258455,102.73382,59.42812,81.08096,45.0279,1.2035494,1.309215,164.37137,16.056284,59.168674,41.83459,769.7288,965.09894,714.0235,899.3464,1.3099861,0.9102493,760.51636,595.19147,311.07275,339.42856,152.497,108.80515,133.18321,90.0141,1.2572478,1.3987644,180.54683,12.049472,72.416595,68.7461,5365.8394,3329.6174,907.76965,82.035835,1.0876964,0.9439071,11840.494,2017.5085,4488.095,4382.532,71.76033,92.88837,44.950954,64.474266,1.0367161,0.6465038,135.15764,74.49606,54.210903,57.974865,6.5056953,4.1248755,3.298652,1.1681087,1.1111184,1.2053137,12.911952,1.4199669,4.842723,4.6454644,81.062675,64.362946,7.248291,1.0120751,0.21772985,0.5313959,400.73975,55.172092,164.75063,134.86504,2.4479394,2.2506564,2.3739426,2.2108006,1.3519965,1.2284019,0.9925766,0.8039,0.47431064,0.4362103,greater than 63.0
4.973524,99.858444,66.221085,76.84183,37.51222,1.4064815,1.3523577,133.00037,22.851053,54.498127,61.78115,753.42883,1011.99976,703.32935,934.20123,1.534664,0.8615494,781.9917,730.0501,294.99457,358.36487,156.87433,104.065025,138.66663,83.3703,1.5135096,1.4243315,154.1824,35.254875,53.20592,66.55074,5711.298,3200.153,1173.6511,45.140335,1.2932556,1.097039,8966.25,1215.3103,3348.6443,3771.8687,90.76409,114.157364,79.49767,103.36876,1.4611893,0.8642595,90.13151,79.55046,36.412643,38.854088,10.600352,3.9400692,5.222858,0.986566,1.3604219,1.2403231,30.23642,1.56978,11.059753,4.816086,96.151054,51.937504,13.496151,0.55953866,0.78927284,0.3270543,399.98962,49.163456,147.50446,130.79312,2.8760636,2.4321642,2.6689193,2.3116457,1.5681298,1.2139564,2.0127697,1.1019667,0.82001823,0.84009075,between 5.365 and 20.0
2.9925756,71.45707,55.00831,59.08708,51.120304,0.88614154,0.8209908,107.235634,33.819416,43.014614,20.039103,698.5107,690.8742,696.7033,688.5,1.0808672,0.84006006,221.76384,397.86798,102.39914,73.67874,168.03758,152.92241,165.92168,150.663,1.04758,0.7503762,45.471222,93.48613,20.233608,19.54628,5419.2812,5608.115,4790.981,5954.72,0.9878347,0.72709584,5752.956,3614.4495,2457.9758,1544.7134,27.181585,14.031696,17.528498,7.6271176,0.6740649,0.6547432,81.992386,9.833276,36.65015,27.654455,21.365843,15.031422,19.841564,14.041349,0.8678168,0.6774549,41.79463,9.670988,18.887138,19.729654,114.61289,186.45586,82.17829,135.61455,0.6795907,0.66128147,145.1349,128.98889,63.103207,36.7659,3.975081,2.9746788,3.7204835,2.7609875,1.0626426,0.7648772,3.0120358,1.3823632,1.2664205,1.0903444,less than 5.365
4.0021276,98.93622,76.45537,68.02408,43.977726,1.1105939,1.1575216,178.1013,31.569979,68.8388,74.753685,750.4182,988.77826,698.5299,910.1927,1.3112917,0.8802944,807.8828,653.0998,322.43796,368.12854,161.61398,113.32569,137.82762,88.345795,1.2665522,1.4227539,179.85301,10.822995,70.09064,75.94912,5393.9673,3550.4802,793.22455,64.37653,0.9693496,0.9924962,9783.9375,1825.2799,4044.9258,4454.0825,62.15341,98.54635,37.375847,70.455925,0.95405143,0.73319805,136.46468,73.37883,58.71464,57.266396,6.5018725,3.6927955,3.326449,1.0725317,1.0482342,1.2380081,12.944652,1.3465554,4.787176,4.411329,135.34254,66.44891,10.260722,0.9452552,0.52036875,0.6909226,400.25253,53.29668,166.37218,132.3006,2.2474375,2.1534839,2.2086813,2.1246772,1.3706154,1.2790656,0.99644005,0.8097776,0.42919606,0.36560827,between 20.0 and 63.0
