number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
1.9940743,83.30828,86.49747,78.18685,83.32656,0.63530475,0.47156477,18.776329,66.4308,9.827718,15.991526,738.71155,825.7531,739.05774,822.6797,0.6972145,0.32248765,68.34162,614.1926,34.711887,22.554806,184.93631,140.67915,180.36438,142.3391,0.69315857,0.4312076,49.66244,121.76886,26.985945,21.241188,7246.2124,11622.377,7497.635,10760.866,0.64621174,0.14501788,5637.946,6998.671,2584.315,1899.802,103.72821,114.826355,93.4457,108.700806,0.65339375,0.121754475,108.95743,86.161995,50.343872,46.38885,18.962254,21.029913,19.018143,21.01571,0.59639937,0.33613378,8.718045,4.103072,4.026542,2.5452259,83.632774,118.88346,46.213783,67.313736,0.62609524,0.46287435,143.80121,112.96499,64.78206,98.31462,3.8107324,3.6996286,3.4250748,3.4552045,0.61809826,0.46511307,-0.00081714743,1.2000794,-0.021518916,0.094761886,less than 5.365
1.9279996,103.14723,131.09457,93.720375,119.03559,0.636429,0.89133507,91.58924,15.661211,46.205284,25.86466,624.8152,652.7963,632.3475,333.9513,0.68658,0.911692,211.44878,156.0716,83.97471,60.26036,201.69527,184.3423,200.97978,183.3514,0.69864655,0.5611267,-31.67024,72.829926,-3.4683132,98.98572,6899.3813,5686.899,4434.348,5206.6035,0.6805981,0.9099242,9461.464,512.70245,3787.582,5808.398,106.87869,101.6325,110.05495,101.98012,0.58177257,1.1805806,38.305115,74.83302,20.908236,8.6165285,40.246914,1224.0869,48.738438,279.66013,0.7796605,0.12687543,22.984722,10.575591,7.225614,9.506417,190.54663,119.2718,101.751915,143.00253,0.60006064,0.33261847,95.92526,96.01619,39.429447,69.208534,3.4165852,2.2637076,3.2147472,2.1576867,0.61703575,0.9295309,1.0002916,0.48084685,0.44290182,0.33237457,between 5.365 and 20.0
6.0251737,146.79958,157.3007,116.299774,114.967,1.4991046,1.4503021,195.87549,50.49602,77.23181,79.26004,740.044,662.8904,701.7639,624.2962,1.724535,1.609939,801.98285,220.91675,295.53116,256.3318,173.55386,188.33507,155.48051,187.09981,1.6974361,1.530561,203.62936,73.34546,64.313416,63.324482,7619.3735,6900.315,2457.343,2759.856,1.5401615,1.5231632,16247.52,3518.9194,5994.9707,5436.1753,72.80587,92.93175,56.95788,65.16348,1.283715,1.4740039,138.29631,29.236517,53.946682,43.75706,10.060798,13.806966,5.500843,11.640913,0.86359817,1.4741168,12.65966,9.106333,4.629657,4.7618737,137.7888,246.86938,56.467278,84.910446,1.3116865,1.1502229,400.42972,236.86638,145.22607,181.74547,2.2745776,1.8368245,2.192962,1.7476904,1.6818221,1.8297279,3.0168588,0.30238107,1.0705328,0.83043164,greater than 63.0
0.9920179,107.403656,124.815636,106.03274,134.17252,0.02787989,0.28730798,0.29632238,-13.3411045,5.135032,6.1356626,715.95593,682.3172,710.0406,731.64154,-0.0027386858,0.27585754,0.8138902,193.97382,-0.9270008,7.04689,180.01154,162.6929,179.29463,186.26016,-0.020777844,0.2129963,11.818351,-104.71976,8.280579,-0.012387704,198409.08,6353.307,9971.939,6313.908,0.03891195,0.52811617,13489.395,-1156.3613,6233.9897,4672.797,122.59257,124.11309,134.47684,133.65239,0.04127197,0.33145753,44.463055,84.51136,25.562311,11.827112,9.579407,8.851511,6.623953,8.477625,0.27416298,0.5248935,2.6026402,-2.2099602,1.4861507,0.44432065,199.55748,251.14973,132.13979,245.91096,0.46785486,0.19667354,306.92975,-22.31225,170.82045,78.31137,6.617224,2.2707272,0.7707464,2.2189782,-0.11854274,0.46602902,2.9999871,0.5781495,1.1300591,1.4029766,between 5.365 and 20.0
4.034932,98.29335,83.30356,72.274345,55.068924,1.224959,1.2044239,175.25214,34.40786,67.220535,62.94077,763.89575,856.2557,750.66016,822.4287,1.3804166,1.03566,319.10983,507.76132,141.9724,142.04457,174.85898,160.87837,155.11475,152.60107,1.3951914,1.2083037,84.62987,55.253593,35.979862,26.259035,15325.082,11180.9795,13534.084,7508.3936,1.306453,1.0805655,13679.227,2415.7104,6683.5786,5993.834,109.40696,116.955414,102.79231,99.11207,1.2484777,0.87759906,121.06091,41.728794,41.514393,38.65392,28.005129,33.65555,29.146397,31.822561,1.1909951,1.1414621,35.068905,12.141618,14.072174,17.40997,89.16135,138.96153,136.38336,126.48406,1.1243744,0.6176596,151.46819,83.70511,54.808533,68.391464,5.399157,5.634009,5.608266,5.608106,1.374862,1.0026569,3.0198603,3.231545,1.3994842,0.76432127,between 5.365 and 20.0
4.0010123,69.01685,52.282467,60.43141,44.00044,1.2770252,1.229112,99.847046,21.264334,38.52194,30.205976,785.6731,960.31604,729.00385,902.9366,1.352534,0.9911538,395.13943,569.99646,159.53543,163.4977,164.35193,118.29652,154.57396,115.64539,1.3244871,1.3797444,84.53061,23.404541,31.418083,29.866964,4616.809,3876.6157,2797.9138,4123.3794,1.1697352,1.1149201,7222.775,919.4498,3643.916,2462.6487,110.28165,142.22188,84.66812,116.19117,1.224466,0.970271,122.325134,101.81942,57.07133,50.301155,13.404247,10.513999,10.955732,9.181046,1.2782822,1.2257944,7.281992,0.2832919,3.1232867,2.2357414,35.943188,36.789272,10.043134,3.52125,0.22758159,0.19731447,217.28444,23.943396,80.424614,79.128456,3.9814045,4.028021,3.4903963,3.8518567,1.2817781,1.0849392,0.012280949,2.274107,-0.062200807,-0.08018722,less than 5.365
2.0038898,95.370094,77.97664,54.39051,26.81629,0.16090935,0.3133716,173.91301,51.32848,91.98941,83.779724,864.1768,981.51965,833.3574,940.61487,0.68214273,0.5170904,369.69968,425.49664,162.4379,158.8622,142.63794,105.95329,126.71554,88.63323,0.5817791,0.62421584,139.60938,55.32808,70.53389,72.61593,8955.243,4136.66,5382.0107,1916.1613,0.32703343,0.5131442,12512.964,3650.312,6173.152,5022.328,124.850075,124.14426,90.47906,107.22152,0.5521774,0.24847925,130.73784,82.18945,65.71978,65.96347,41.89068,20.342216,15.290047,19.142405,0.54524654,0.5033656,75.55297,7.949287,40.60036,47.069088,97.334435,36.695484,45.18236,19.192722,0.092553236,0.43101817,138.40152,23.407818,67.38242,44.26443,2.708485,5.229676,2.7694654,5.132611,0.57610154,0.6952295,0.015409179,0.62482387,-0.05713972,0.06283529,between 5.365 and 20.0
4.9319954,93.13152,64.780174,75.65074,41.982742,1.4157889,1.5044001,131.04904,12.214804,46.893227,44.550365,745.0144,1011.96014,689.85236,945.9098,1.5190793,0.8040268,811.0003,674.64966,277.83734,339.53354,189.26306,102.073586,165.01411,86.38063,1.498805,1.2250155,189.97055,19.25668,75.7724,79.30776,4198.76,3935.9658,794.4856,93.40594,1.3168175,0.78761095,9139.057,3320.9446,2991.4995,3806.4846,32.49737,84.45925,18.433641,48.11138,1.2423346,0.8560156,129.76431,76.27238,49.96623,50.96251,9.091605,6.9102397,5.779074,1.855739,1.2620271,0.9382519,17.565062,4.3545666,5.8574796,5.928022,73.44431,106.98672,4.360515,0.33694,0.6438078,0.50813246,398.81747,85.56595,190.7692,162.1694,2.2973902,1.6120677,2.1984262,1.4393978,1.5451237,1.1922008,-0.001590295,0.4689262,0.02106971,0.49718693,greater than 63.0
2.0025375,111.72851,112.86294,120.78136,117.50124,0.6862644,0.5816336,1.2487193,43.94838,0.4240271,-9.204556,7649.407,916.029,794.8325,924.1267,0.6814248,2.6971343,85.9656,-71.86311,38.992428,108.066765,94.84716,69.1662,101.72822,111.420746,0.68707854,1.413347,54.136387,29.343128,24.299938,28.471855,7350.492,8587.501,8355.537,8157.4097,0.6257983,1.3014303,-3817.261,2120.512,669.8749,8495.584,80.23513,105.87658,70.19099,93.100876,0.81302273,1.0010102,137.94344,100.85895,-154.33643,89.16548,6.6361322,9.634057,4.8469067,11.243835,1.1987501,1.2994277,0.932638,7.730776,0.2507746,1.1574521,75.08603,103.91328,56.064186,62.22324,0.43304318,0.17403063,159.6083,50.0642,64.54421,48.769146,3.9102688,3.254026,3.7177272,3.1797938,0.5795495,1.2456678,1.0283228,0.1940551,0.44211334,0.45379025,between 5.365 and 20.0
3.992384,121.68754,87.80083,105.77579,76.48461,1.282307,1.1189513,54.82352,34.978092,13.391756,15.1103,644.22205,704.8719,630.907,676.42017,1.3722657,1.0640471,40.908344,275.7679,17.884165,10.987078,195.00058,163.71172,198.5022,167.36116,1.3273042,1.1960965,9.303349,60.34691,1.9131172,2.5316732,12926.733,5508.908,12971.962,6861.433,1.2487626,1.0689956,4961.8306,1834.0638,2292.2935,1815.0426,133.38431,122.11036,110.5329,110.64066,1.1953589,0.6889354,51.643337,92.55921,20.44178,33.013542,10.727262,14.936793,9.789192,13.210078,1.4049097,1.1571685,4.3632874,3.36852,1.2169324,0.26703697,101.5061,174.87909,74.82331,51.670563,0.79121315,0.23381741,394.01254,162.85536,165.9679,154.82233,2.4486587,1.8398017,2.0575504,1.8251736,1.3847473,1.0248988,3.0125263,0.40593278,1.1592962,0.9058834,between 20.0 and 63.0
0.984951,18.28988,-100.4452,28.616161,16.349863,-0.053355042,-0.1521756,-25.543396,21.10345,8.318528,-4.052834,488.58414,937.78845,510.95795,946.874,-0.037538335,0.052094672,42.62801,688.0262,17.072838,43.035954,186.54964,95.4917,189.3405,80.50133,0.02480568,0.27641326,81.22152,-1.6140593,56.31445,68.529144,22596.58,9616.524,12782.1875,8412.613,-0.06669993,0.2613868,-7970.3716,3609.861,-2253.2021,-1855.2454,-32.609013,-40.44067,-30.346308,147.60587,-0.12842469,-0.115887165,-10.647375,-5.3182554,0.26133585,17.554184,6.6287975,4.423884,6.8171844,1.1802962,0.1688035,0.21192196,1.9480212,1.2825204,2.0928981,1.2430638,21.213768,140.8746,51.38045,73.367,0.4559156,0.075662054,77.11782,150.61807,314.83804,43.724293,2.6784236,1.5971905,2.1644697,1.1560708,0.086011365,0.24716039,-0.013901174,1.0085422,0.17804825,0.083710596,less than 5.365
0.98176616,135.0183,140.01524,136.65704,142.37523,0.008636233,-0.064143136,-3.557804,-11.874365,-7.719318,-1.0974634,553.2782,562.3525,553.0565,586.6174,-0.039039772,-0.3072984,3.5421534,-31.930357,-0.88275075,-119.160225,205.36798,177.08939,215.72188,184.79991,-0.13616033,-0.078513205,5.7106133,12.695446,7.292612,2.320681,4559.2427,8600.544,6353.498,2521.5547,-0.03591854,-0.36590362,-357.11328,2045.1619,-133.24884,-640.16473,41.00838,46.019432,42.660984,37.801144,0.30933514,-0.03186993,17.334097,-0.8119168,8.101744,5.1912074,58.414124,26.741133,72.03763,26.09833,-0.22807072,-1.5758259,-24.985859,18.215965,-5.327783,4.612753,153.98804,189.34627,16.014832,55.848194,2.0740256,0.40357932,-14.306683,165.14998,-124.1809,-30.220545,2.2430704,1.8185729,2.2360282,1.5229456,-0.12882368,-0.1868707,0.0037825385,-0.13483205,-0.019539434,6.642466,between 5.365 and 20.0
