number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2.0373282,171.63525,219.52328,171.58885,214.64244,0.68994117,-0.0064247623,22.447947,268.59927,11.677058,6.3485203,893.2288,802.90466,903.81647,799.81775,0.6967186,0.07807959,44.19033,749.7846,23.652763,11.369228,179.71469,200.56264,180.60992,200.14403,0.6897935,0.11152957,24.183971,198.4249,12.585514,5.0097656,19355.416,31916.99,19530.35,34033.668,0.69874465,0.030385416,2872.652,27932.47,1452.449,371.30023,65.06775,72.54782,60.35902,63.446514,0.677275,0.04113185,33.95305,74.99113,16.785795,1.2793847,22.234081,17.298445,23.646662,18.355665,0.6850459,0.22158991,-0.6682149,10.139835,3.6667917,-3.0757163,48.14054,62.893684,40.666183,62.592087,0.22134681,-0.032081727,68.27929,62.830154,32.55407,22.525913,5.5494676,5.027002,5.5268345,5.049949,0.6956857,0.15026131,0.9937276,5.45516,0.22837241,0.007374529,less than 5.365
1.9934521,103.96043,114.02402,103.23985,114.622314,0.6688349,0.6456212,30.10624,28.632233,16.12987,6.765218,568.8476,567.19244,571.27814,569.473,0.6752919,0.6569749,40.034435,115.41828,16.674326,12.001506,206.57758,198.76045,205.55284,198.72221,0.6738563,0.6129048,28.036503,73.704216,13.829592,7.9788857,6356.854,6362.091,6523.9155,6445.9014,0.6861647,0.38360772,1315.8632,5207.851,677.24115,681.719,38.69672,29.073965,37.85547,28.921711,0.5698332,0.62957317,2.7452264,9.178261,1.3870412,0.6487556,12.851195,8.052784,10.973287,7.4206786,0.5618139,0.656788,13.125709,1.7790955,6.5614886,5.6746078,17.6257,19.983534,16.271742,18.283928,0.6636802,0.2497084,3.3442338,16.502817,1.5524944,1.9684128,3.5763829,3.6837244,3.538605,3.6171954,0.623612,0.62492794,0.0016680664,1.4874287,0.0038762747,-0.0021385723,less than 5.365
3.9670434,74.48211,50.133976,58.49336,35.228554,1.2025656,1.2964605,122.28647,11.153745,42.6122,41.016087,790.5036,993.8539,736.01306,928.16626,1.3075004,0.9146583,811.80817,636.92755,312.49545,340.1007,162.07816,114.34388,137.86156,90.847305,1.2524339,1.345337,205.32277,23.286968,75.300514,76.13425,4958.5127,3071.2957,751.52386,89.026405,1.0059391,0.8033357,8958.375,2172.9268,3468.8176,3672.0725,85.9771,109.334145,65.18726,82.46963,1.1836873,0.76863766,127.33806,72.0679,50.10045,50.131405,8.332259,5.2523212,4.064856,1.4205817,1.1076446,1.0548214,12.866854,3.0459151,5.0103073,5.549659,88.51932,97.295685,5.9190454,1.126574,0.26333463,0.18260477,399.94424,93.52151,164.05176,168.5663,2.694991,2.1012492,2.480787,2.0531085,1.3177267,1.2483398,2.0043454,0.8221573,0.98829746,0.7297193,greater than 63.0
6.008866,100.3931,70.93166,61.14028,37.001965,1.4063818,1.708751,183.42188,16.898853,78.971085,69.42092,833.76385,967.4145,780.9119,880.93335,1.7573903,1.5394616,821.81244,429.81207,283.07297,355.63672,121.70757,112.381294,109.194,91.19276,1.6832793,1.5620341,171.42558,34.64243,55.266594,67.251526,5939.816,3280.776,1345.307,94.165665,1.2325542,1.4832134,13142.268,1070.3392,4915.357,4556.3315,84.920784,91.03966,28.120432,43.34182,1.3122203,1.1889789,215.82718,59.411716,82.93943,65.7685,6.454298,3.8025377,3.919993,1.1964874,1.3722417,1.4626769,13.027911,1.4561331,4.9500575,4.4033456,155.41972,59.037228,12.550453,1.0090003,1.0452235,1.0972619,406.77264,35.316536,188.08392,131.49055,2.4982002,2.2693295,2.31529,2.2018952,1.6974349,1.6987433,3.002306,0.6107661,1.1638515,0.8645898,between 5.365 and 20.0
2.0023124,53.87212,50.17973,44.233566,45.365616,0.53739345,0.61459535,51.209057,17.279642,25.75516,20.462393,678.6596,664.37775,678.88336,667.4543,0.6901662,0.8804742,39.603855,-163.58427,19.001257,11.312604,178.75673,184.13893,177.57458,183.10516,0.690909,0.74430776,29.476395,-4.9853635,14.911143,16.226116,5874.1245,4660.133,5788.992,4469.815,0.51973593,0.6103519,4534.8765,1893.6407,2339.0852,1742.5815,57.609875,55.404358,49.017944,51.80133,0.54313844,0.6263429,40.100204,24.49607,20.36254,22.545197,24.355967,24.873549,23.48577,24.80085,0.6858133,0.84638554,1.761698,0.28192732,0.7395526,0.68638945,22.514677,23.585566,24.61541,24.64061,1.2374785,1.219045,-6.070368,-34.621876,-16.262104,2.623904,4.45485,4.551367,4.504445,4.5591536,0.69712675,0.86167765,1.0065236,0.38976556,0.4985528,0.4764875,less than 5.365
3.0010822,120.21922,113.943954,118.65204,113.45683,1.0812846,0.9605884,59.65295,48.974056,25.88633,26.968721,752.9789,752.592,735.618,730.038,1.0857658,0.9759835,314.7366,311.11823,139.6611,146.90518,154.63802,152.04362,152.5315,149.16093,1.066749,0.9715573,104.748375,71.33589,42.342827,41.525467,8684.544,7381.1714,8756.2295,7275.1396,1.0627586,0.93817616,6094.181,2761.8108,2767.3806,2601.3057,113.56944,148.64003,64.90198,119.92793,0.7055644,0.6838423,207.35501,101.68672,94.49129,44.358143,14.424222,12.003846,11.319017,8.833868,0.83878464,0.88209087,21.360767,5.283314,9.560041,9.32489,61.963078,59.7122,17.649734,6.5061636,0.57246417,0.30739313,147.84373,54.819416,58.913425,68.87918,4.658206,5.215414,4.3830476,5.0387163,1.0751842,0.92191255,3.9996183,2.0966225,1.6599889,0.8024051,less than 5.365
5.021202,49.406406,42.58282,29.99523,26.884586,1.3119322,1.2092716,82.15404,20.947178,39.56249,39.861763,918.3012,1077.9813,843.8353,1039.9489,1.5529386,1.1244156,943.82117,660.19666,345.98343,315.97928,145.12889,103.53492,119.944275,83.31643,1.5017211,1.6301816,212.32478,10.824535,72.682816,76.76398,2566.8347,2029.2979,332.3199,58.296997,0.80636716,0.710123,8590.356,1545.0911,3113.5964,3115.8276,105.85143,118.94178,40.427357,87.74753,1.1815228,1.0427239,302.86307,73.47586,105.99128,69.19109,38.01666,49.68656,6.572789,19.449541,0.7126974,0.90976703,119.07026,31.354753,41.349113,108.430115,87.78652,55.208275,19.61206,6.427612,1.2756461,1.3349868,329.2754,24.030579,87.89802,65.18725,2.3246837,2.413207,2.0591097,2.1524491,1.5542482,1.4029262,4.0137153,0.82207286,1.5525987,1.5201229,less than 5.365
6.015679,81.76485,82.61825,62.4666,66.88498,1.5652673,1.2004101,132.10222,41.658726,53.134514,63.372692,1056.9963,913.2491,979.0884,846.21655,1.7461251,1.4888166,1146.0367,346.32745,384.04532,276.38004,105.94166,129.95872,91.29858,114.61641,1.6496837,1.3295087,153.22821,62.81822,54.673897,54.93665,4863.3755,5270.501,739.4887,991.0706,1.3838038,1.1722698,6679.0244,2192.8928,2564.819,2493.7588,142.00099,108.948715,83.81362,58.10712,1.5152929,1.3758639,329.28305,52.077587,99.04788,94.621864,10.861853,11.856476,3.0324256,4.74333,1.3543553,1.3314931,30.494947,6.0922546,12.044588,10.040161,26.915266,23.810308,2.9830248,2.3216877,1.0458524,1.0343987,121.79885,11.114771,44.913105,28.62601,3.282872,3.6876338,2.9255676,3.2785604,1.6503065,1.4044249,3.9781826,1.3765626,1.2175062,1.3041118,less than 5.365
3.9938607,62.39222,69.873024,50.094944,60.836258,1.1959641,1.013746,76.65014,34.521893,32.857307,32.46089,879.9406,835.4656,859.8543,823.67755,1.3660535,1.1817105,472.26843,309.57794,163.38185,203.04608,129.1557,135.03609,121.01825,126.233986,1.3427508,1.0925196,56.489883,62.305622,23.957712,26.990736,4976.0015,5966.494,4041.9795,5001.354,1.2001342,1.0843935,4769.494,2468.2722,1951.698,1725.8646,124.038025,100.12463,50.793415,47.061848,0.9278661,0.92366964,215.55107,54.36105,94.384735,97.5271,11.941671,14.268356,6.100473,6.4876814,1.2082587,1.000232,22.080677,5.962848,8.585779,9.845179,10.205032,18.277815,3.408409,10.860335,1.0581226,0.7292096,11.114708,12.91226,5.201518,4.8196177,5.370223,5.7879934,5.055729,5.67784,1.3376813,1.1377859,1.9933081,1.7282225,0.849425,0.7966847,less than 5.365
2.0103385,95.84487,104.45873,97.47824,104.488304,0.6917513,-0.22108357,-1.6372303,95.96381,-0.7969342,-2.6384351,651.7232,613.2926,651.0984,611.086,0.6847342,-0.10704802,162.72614,659.28467,78.55567,25.085238,194.3941,210.08353,194.11826,211.0569,0.68676555,-0.19267625,65.32406,184.8025,31.597092,5.6140933,6993.7227,6360.9946,6728.4272,6376.1597,0.6272555,-0.30080932,2921.2036,8470.698,1470.0071,86.5781,57.45463,29.44007,54.57446,31.131884,0.7360648,0.004076792,18.81741,31.785927,7.959662,-1.6998101,13.140624,10.719201,8.710589,9.435132,0.9852928,-0.21517125,-0.07214768,7.101896,0.016792646,-0.5381084,27.985018,10.301358,22.643534,7.075956,0.54868615,0.22238533,8.908173,-2.691964,4.6687136,1.0207294,4.504235,4.8012695,4.522298,4.799298,0.68816006,-0.054520704,-0.01984139,4.5327253,0.0026747868,-0.024532521,between 5.365 and 20.0
