carat,cut,color,clarity,depth,table,x,y,z,price
0.2851342,Ideal,I,VVS1,62.398083,56.0421,4.1764812,4.277905,2.6357656,less than 950.0
1.1300647,Ideal,I,VS2,62.689995,53.06753,6.6684146,6.7035575,4.1895633,greater than 5324.25
1.2092327,Ideal,G,VS1,61.685047,54.97945,6.9377384,6.927673,4.2768745,greater than 5324.25
0.42479727,Ideal,E,SI1,62.336304,57.0071,4.823511,4.776644,2.992216,between 950.0 and 2401.0
0.63778275,Ideal,F,VS2,61.466465,55.95666,5.5254235,5.6161513,3.4267077,between 2401.0 and 5324.25
0.27269024,Ideal,E,IF,62.07676,56.00997,4.1659174,4.188445,2.588554,less than 950.0
0.599016,Ideal,F,SI1,62.074554,59.017136,5.400006,5.3758,3.3442788,between 950.0 and 2401.0
0.92095625,Ideal,I,VS2,63.74686,56.010887,6.1308064,6.073625,3.895173,between 2401.0 and 5324.25
0.9993644,Ideal,F,SI1,62.33429,57.07389,6.4741273,6.3731155,4.0120187,between 2401.0 and 5324.25
0.2712972,Very Good,F,VVS1,63.542297,60.06324,4.0251174,4.093874,2.581221,less than 950.0
1.1840926,Ideal,E,SI2,61.412685,56.99593,6.7551165,6.7868795,4.1606193,between 2401.0 and 5324.25
0.84400696,Good,F,SI2,63.301308,53.99833,6.075861,6.101418,3.8630843,between 2401.0 and 5324.25
0.97885966,Ideal,G,VVS1,60.683605,54.4675,6.4814386,6.4767427,3.9313636,between 2401.0 and 5324.25
1.0570837,Ideal,I,VS2,63.962883,60.045536,6.406137,6.400933,4.090649,greater than 5324.25
0.5205717,Ideal,G,IF,62.059845,54.517284,5.143241,5.075985,3.1696208,between 950.0 and 2401.0
0.3100535,Ideal,E,SI2,62.165565,57.01118,4.365029,4.4433165,2.73244,less than 950.0
1.4065329,Premium,F,VS1,62.982277,54.55193,7.127288,7.0489845,4.477776,greater than 5324.25
0.38263944,Good,D,SI1,59.86915,61.01217,4.757985,4.653565,2.808517,between 950.0 and 2401.0
0.34413716,Ideal,I,SI1,61.08524,55.99761,4.5005646,4.5375185,2.7640312,less than 950.0
1.4453292,Ideal,F,SI2,61.098637,56.95468,7.332104,7.3168116,4.4805245,greater than 5324.25
1.7951372,Ideal,F,SI2,60.95067,57.000507,7.840733,7.815793,4.792167,greater than 5324.25
1.2094417,Ideal,H,VVS2,61.477707,55.96817,6.8196025,6.7761817,4.1817317,greater than 5324.25
0.9902967,Very Good,G,SI2,58.29331,59.993954,6.4273906,6.4414344,3.7539582,between 2401.0 and 5324.25
0.9434961,Very Good,D,VS2,59.427223,56.040943,6.3493004,6.313304,3.7678843,between 2401.0 and 5324.25
0.3160554,Good,D,VVS2,59.52663,61.893024,4.420313,4.4747825,2.6518357,less than 950.0
1.0083957,Ideal,H,SI1,61.81782,57.020695,6.392607,6.4326053,3.968526,between 2401.0 and 5324.25
1.0218705,Ideal,H,SI1,62.429512,57.00699,6.54413,6.4685,4.06754,greater than 5324.25
1.2684088,Ideal,H,VS1,62.60188,54.100136,6.9089427,6.8904138,4.3234997,greater than 5324.25
0.7198674,Ideal,E,VS2,61.840126,57.009575,5.7088966,5.769094,3.5457516,between 2401.0 and 5324.25
1.0044725,Ideal,E,VS1,62.28361,56.94361,6.3886247,6.3903055,3.9788914,between 2401.0 and 5324.25
0.32439375,Good,E,SI2,63.332256,55.94369,4.386175,4.3974833,2.7833912,less than 950.0
1.2143375,Very Good,G,SI1,62.794193,56.006752,6.8157253,6.833558,4.282589,greater than 5324.25
0.31827748,Ideal,G,SI1,64.11089,59.054462,4.344278,4.4681907,2.8267174,less than 950.0
0.5512672,Ideal,H,SI2,61.850018,53.90336,5.2743306,5.2437906,3.2520201,between 950.0 and 2401.0
0.43179455,Good,G,VS2,63.213406,55.024117,4.836373,4.741058,3.0305324,less than 950.0
0.26874414,Ideal,E,IF,65.196396,57.409836,4.049128,4.0803,2.646559,less than 950.0
0.98985887,Ideal,D,VS1,63.541134,56.065945,6.3700128,6.281959,4.02086,greater than 5324.25
0.55646724,Ideal,D,VVS2,60.681183,54.429653,5.3281484,5.35656,3.2414286,between 950.0 and 2401.0
1.0031539,Ideal,H,SI2,60.89422,56.0021,6.4797034,6.3813004,3.9182909,between 2401.0 and 5324.25
0.83887357,Ideal,H,VVS2,61.66374,56.966534,6.0245404,6.0321584,3.7199614,between 2401.0 and 5324.25
0.37468013,Ideal,F,VS1,63.878586,56.022667,4.5758696,4.551218,2.9184256,less than 950.0
1.0312239,Ideal,G,SI2,62.3311,60.12614,6.47341,6.406191,4.022404,between 2401.0 and 5324.25
0.33201656,Ideal,I,VS2,61.09809,60.92582,4.4568086,4.4660983,2.7269309,less than 950.0
0.3378995,Ideal,F,SI1,62.907112,54.948486,4.460162,4.4591107,2.800412,less than 950.0
1.5714562,Ideal,H,SI2,61.68199,56.982872,7.598483,7.480791,4.6503243,greater than 5324.25
1.8196256,Very Good,E,SI2,60.67546,54.0449,7.831099,7.772004,4.735799,greater than 5324.25
0.2849599,Ideal,G,IF,62.42543,54.97907,4.2014775,4.2409983,2.6325114,less than 950.0
1.2819115,Ideal,E,SI2,61.63266,57.029346,6.9349823,6.98734,4.2828984,greater than 5324.25
0.5811139,Premium,E,VS2,62.075874,58.073463,5.35385,5.359711,3.322872,between 2401.0 and 5324.25
0.9830226,Ideal,E,SI2,60.121727,56.980225,6.4694347,6.445097,3.8877897,between 2401.0 and 5324.25
1.5097404,Ideal,F,SI2,58.504463,60.61465,7.5774913,7.4502482,4.394842,greater than 5324.25
1.4939277,Ideal,J,VS2,62.027164,55.02774,7.439388,7.4641953,4.6258297,greater than 5324.25
0.40325397,Ideal,H,SI1,61.73023,55.993034,4.75824,4.7864075,2.9442377,less than 950.0
0.40093523,Premium,E,VS2,59.836857,58.033,4.7497754,4.7691574,2.8437417,between 950.0 and 2401.0
0.38834012,Ideal,H,SI2,61.68887,55.022816,4.7114997,4.7345643,2.9157975,less than 950.0
0.278443,Ideal,H,SI2,57.690407,56.96021,4.3412724,4.32027,2.4980247,less than 950.0
0.33953255,Ideal,H,VS2,61.75943,55.96523,4.452383,4.5159698,2.7735996,less than 950.0
0.35119864,Good,E,VS1,62.107716,61.013237,4.4575434,4.4921875,2.7824585,less than 950.0
0.55062973,Ideal,D,SI2,63.334484,56.977173,5.223013,5.2042828,3.3018227,between 950.0 and 2401.0
0.28425056,Good,G,VVS2,59.539013,60.97914,4.332288,4.3208055,2.568476,less than 950.0
1.5191096,Premium,E,SI2,62.044056,59.924736,7.365531,7.2933197,4.550927,greater than 5324.25
0.7268078,Very Good,F,VS1,60.38677,59.071335,5.823283,5.9067135,3.5362236,between 2401.0 and 5324.25
1.0201275,Good,E,SI2,60.387753,61.006966,6.5207834,6.5030575,3.9348679,between 2401.0 and 5324.25
0.9970356,Very Good,G,SI2,63.500847,56.984768,6.251038,6.247761,3.9655225,between 2401.0 and 5324.25
0.4985823,Very Good,F,VS2,63.70604,58.058723,5.0148935,4.9989905,3.1956508,between 950.0 and 2401.0
0.9190746,Premium,H,VVS1,59.907036,62.28695,6.3146133,6.273845,3.7690775,between 2401.0 and 5324.25
1.5359325,Ideal,F,SI2,62.83744,57.06877,7.326144,7.27976,4.591851,greater than 5324.25
0.29843533,Ideal,H,VS2,60.888477,55.019222,4.3263707,4.3721833,2.6508,less than 950.0
0.7569185,Ideal,G,SI1,60.937386,56.971447,5.9044805,5.890815,3.5950007,between 950.0 and 2401.0
0.7835119,Ideal,E,SI2,61.7505,60.138523,5.9062705,5.934544,3.6547556,between 2401.0 and 5324.25
0.6611065,Ideal,G,SI1,63.12055,55.963932,5.4962435,5.5619655,3.4923697,between 2401.0 and 5324.25
0.40759316,Very Good,F,VS2,62.097034,60.946884,4.721073,4.74083,2.936425,less than 950.0
0.4764929,Premium,H,VS2,61.274498,55.039047,5.0960355,5.0580263,3.1071758,between 950.0 and 2401.0
0.80701923,Ideal,H,SI1,59.549503,60.981663,6.105845,6.085106,3.6357114,between 2401.0 and 5324.25
0.6985669,Ideal,D,VVS2,62.44024,54.48342,5.73779,5.6982718,3.5685024,between 2401.0 and 5324.25
0.75676817,Ideal,F,IF,61.576256,56.09183,5.8852363,5.8657627,3.6192448,between 2401.0 and 5324.25
