carat,cut,color,clarity,depth,table,x,y,z,price
0.7065271,Ideal,G,VS1,61.77648,52.957413,5.758479,5.7334485,3.548566,between 950.0 and 2401.0
0.55998284,Ideal,H,VS2,60.917793,53.992916,5.3321075,5.3904896,3.2660944,between 950.0 and 2401.0
0.80230105,Very Good,I,VS1,63.01851,57.99819,5.9146357,5.9108305,3.730719,between 2401.0 and 5324.25
0.27379113,Very Good,E,VS1,62.597694,58.14341,4.142133,4.1582932,2.60034,less than 950.0
0.6987324,Ideal,G,SI1,60.08725,55.925877,5.7406335,5.793978,3.4678295,between 950.0 and 2401.0
1.6779233,Very Good,J,VS2,60.308914,58.986195,7.6861773,7.7135606,4.646084,greater than 5324.25
0.33131644,Ideal,G,SI1,61.775032,58.056004,4.446418,4.4538646,2.7500703,less than 950.0
0.75044286,Fair,F,VVS1,57.768745,67.4515,5.9982157,5.8829365,3.4187727,between 2401.0 and 5324.25
0.7085592,Very Good,I,VS1,63.399815,54.994373,5.7032747,5.6788034,3.6102536,between 2401.0 and 5324.25
0.725377,Very Good,J,SI2,62.887093,57.856667,5.6574616,5.6708827,3.5585926,between 950.0 and 2401.0
1.9247069,Ideal,F,VS1,61.134514,55.12623,8.029228,7.931488,4.8615313,greater than 5324.25
0.30522296,Good,E,VS1,64.576584,57.03239,4.236822,4.265681,2.7542815,less than 950.0
0.89234126,Premium,D,SI1,63.065277,56.983574,6.1213493,6.0566688,3.843044,between 2401.0 and 5324.25
1.1377685,Ideal,H,VS1,62.180332,56.975754,6.6377926,6.713045,4.149236,between 2401.0 and 5324.25
0.7144543,Ideal,D,SI1,62.825787,55.977776,5.725706,5.6965885,3.5882123,between 2401.0 and 5324.25
0.30059227,Very Good,F,SI1,62.630146,58.04536,4.2655954,4.2692595,2.671108,less than 950.0
1.5270573,Premium,I,SI1,62.657146,58.029243,7.4433494,7.3665333,4.6387286,greater than 5324.25
0.72303873,Very Good,D,VS1,63.253372,56.964245,5.619867,5.6781936,3.5805655,between 2401.0 and 5324.25
1.1416123,Premium,H,VS2,61.230453,59.966324,6.6879034,6.6717534,4.09677,between 2401.0 and 5324.25
0.7209335,Ideal,J,VS1,61.718372,56.02302,5.7770166,5.7470984,3.5587955,between 950.0 and 2401.0
0.5455736,Very Good,F,VVS2,61.018047,55.98385,5.250162,5.3146086,3.2176259,between 950.0 and 2401.0
1.4926282,Premium,G,VS2,58.883335,55.974136,7.551255,7.447291,4.4241095,greater than 5324.25
1.9384551,Good,J,VS1,64.13914,63.443798,7.955855,7.889283,5.0514565,greater than 5324.25
0.9068442,Very Good,F,VVS2,63.56608,56.954693,6.047812,6.045629,3.8432221,between 2401.0 and 5324.25
0.31409568,Premium,E,VS1,61.982414,59.06057,4.2958374,4.296414,2.6569948,less than 950.0
0.29999524,Very Good,F,VS2,61.877956,56.044434,4.325621,4.3531156,2.6828492,less than 950.0
0.70888716,Very Good,G,SI2,62.222076,57.572544,5.7320685,5.717927,3.561717,between 950.0 and 2401.0
0.8182901,Ideal,G,VS1,59.04308,57.02112,6.098377,6.182403,3.6243427,between 2401.0 and 5324.25
1.2562922,Very Good,I,SI2,63.573,56.899277,6.7893553,6.834504,4.3244195,between 2401.0 and 5324.25
0.31787747,Ideal,E,VS2,62.914513,54.97714,4.401899,4.3430395,2.749482,less than 950.0
0.67591566,Very Good,H,VS1,60.318935,58.95526,5.64402,5.656625,3.3972392,between 950.0 and 2401.0
0.6922799,Very Good,F,VVS1,60.375195,57.010845,5.6580234,5.7136374,3.431995,between 2401.0 and 5324.25
0.72989166,Ideal,G,VVS1,63.091164,56.05868,5.7090974,5.7540917,3.6250694,between 950.0 and 2401.0
1.1079324,Ideal,F,VS2,63.356667,57.013474,6.5726776,6.5791306,4.1757994,greater than 5324.25
0.8305056,Ideal,D,SI2,59.480095,58.185993,6.1349235,6.20271,3.6694605,greater than 5324.25
0.3901834,Fair,D,SI1,66.04487,56.97155,4.5932164,4.5373793,2.974649,less than 950.0
1.1133852,Good,E,VS1,63.103016,57.9807,6.553438,6.5074277,4.1243043,greater than 5324.25
1.5376158,Very Good,E,VS1,60.635605,56.994072,7.442611,7.45418,4.5232935,greater than 5324.25
0.33963773,Ideal,F,VS2,60.924786,57.000526,4.5317097,4.498873,2.751358,less than 950.0
0.72321355,Good,F,VS1,59.449043,58.951004,5.8375196,5.874351,3.4780943,between 950.0 and 2401.0
0.71391577,Very Good,D,VS2,62.17982,56.02145,5.714415,5.748839,3.5672607,between 950.0 and 2401.0
1.1968757,Good,I,VS2,58.9703,63.473766,6.8989005,6.915118,4.071785,greater than 5324.25
0.34874368,Very Good,H,VS2,60.722176,57.96869,4.5789423,4.555167,2.772262,less than 950.0
1.4416999,Very Good,J,VS1,61.969456,59.007973,7.208513,7.1695323,4.4603825,greater than 5324.25
0.9245468,Fair,G,VS1,65.14879,56.971058,6.079436,6.066109,3.959653,between 2401.0 and 5324.25
0.30950043,Ideal,H,VS1,61.833096,56.01478,4.330976,4.361441,2.685701,less than 950.0
1.1933203,Good,H,VS2,64.21971,59.989697,6.6418967,6.5973268,4.241321,between 2401.0 and 5324.25
0.41114017,Very Good,E,SI2,63.270664,58.988033,4.695014,4.735664,2.9781814,less than 950.0
0.9329665,Very Good,H,SI1,61.967228,56.87819,6.1819887,6.2723193,3.8630266,between 2401.0 and 5324.25
0.5165165,Very Good,F,SI1,63.29881,56.060665,5.098969,5.1019726,3.2317848,between 950.0 and 2401.0
1.0131708,Ideal,H,SI1,62.944427,56.959194,6.34375,6.3605657,4.002422,between 2401.0 and 5324.25
0.99908316,Good,E,SI1,64.040474,57.98997,6.314117,6.251758,4.0333343,between 2401.0 and 5324.25
0.25922018,Ideal,E,VS1,61.369972,54.22429,4.12883,4.108782,2.524486,less than 950.0
2.083544,Ideal,I,VS1,59.651115,56.900337,8.457727,8.287504,4.973951,greater than 5324.25
0.3330704,Very Good,I,VVS2,61.02086,55.995728,4.4381647,4.473244,2.7108665,less than 950.0
1.8758343,Good,G,VS1,59.9413,60.59444,7.8997498,7.9985075,4.7745743,greater than 5324.25
0.70530975,Ideal,G,VS2,62.432213,56.016483,5.701367,5.712709,3.5683255,between 2401.0 and 5324.25
1.0219982,Very Good,F,VS2,63.19967,57.284508,6.344058,6.3673925,4.0171394,between 2401.0 and 5324.25
0.32370126,Premium,D,VS2,62.21994,58.930065,4.396068,4.3971376,2.733626,less than 950.0
0.8107807,Ideal,H,SI2,60.258408,58.89579,6.0573087,6.111806,3.654187,between 2401.0 and 5324.25
0.35187548,Good,D,VS2,63.809505,55.999256,4.4737144,4.448231,2.8473153,less than 950.0
0.80731744,Ideal,E,VS2,61.426537,57.9758,5.9575543,6.01511,3.6788073,between 2401.0 and 5324.25
0.49617344,Very Good,D,VS1,60.716267,59.00725,5.095428,5.107995,3.0970085,between 950.0 and 2401.0
1.0303814,Fair,F,VS1,57.416996,65.28015,6.690549,6.7143736,3.8580399,between 2401.0 and 5324.25
0.3160807,Ideal,F,VS2,61.55995,54.995228,4.406765,4.4467735,2.7237115,less than 950.0
1.4440633,Fair,G,SI1,66.60914,59.029144,6.9586134,6.986879,4.642571,greater than 5324.25
1.5611656,Premium,I,SI1,61.034725,60.067684,7.4393325,7.42341,4.5304933,greater than 5324.25
0.46145672,Ideal,F,SI2,61.99047,52.977448,4.9128966,5.024399,3.0826728,less than 950.0
