carat,cut,color,clarity,depth,table,x,y,z,price
0.7185251,Premium,D,VS1,62.45846,55.968636,5.6243286,5.5917935,3.5229254,between 2401.0 and 5324.25
1.5135111,Premium,F,VS2,61.065514,56.964703,7.3740478,7.3409085,4.5395756,greater than 5324.25
1.2575983,Good,I,VS2,61.96858,58.062145,6.94336,6.973311,4.302433,greater than 5324.25
0.33209613,Premium,G,SI1,61.982845,60.142574,4.43659,4.418803,2.7425501,less than 950.0
1.5504746,Good,J,VS2,62.838432,54.97893,7.421518,7.366532,4.6369576,greater than 5324.25
1.4287851,Very Good,E,SI1,62.2405,55.060215,7.2596664,7.2327805,4.5001664,greater than 5324.25
1.9813591,Good,G,VS1,61.96507,59.085293,7.8403287,7.792346,4.9073033,greater than 5324.25
1.1670222,Ideal,G,SI1,61.550262,56.01044,6.8449664,6.7548757,4.1857443,greater than 5324.25
0.93886626,Ideal,F,SI1,62.55937,55.015575,6.2528434,6.2512517,3.9200683,between 2401.0 and 5324.25
1.5081483,Very Good,F,SI2,59.673244,55.01509,7.374643,7.4262958,4.4679585,greater than 5324.25
1.1982038,Good,G,VVS2,63.148514,53.980022,6.7391095,6.729951,4.254642,greater than 5324.25
0.89990264,Premium,G,VS1,62.173225,57.983723,6.1389403,6.1291156,3.8396647,between 2401.0 and 5324.25
0.48641348,Ideal,I,VS2,63.428307,57.002754,5.1005073,5.0971336,3.2453272,between 950.0 and 2401.0
0.7830712,Good,I,VS2,63.143475,55.975395,5.8192263,5.854909,3.6862876,between 2401.0 and 5324.25
0.29435483,Good,G,VS1,63.491703,56.019142,4.1958637,4.1699796,2.6561909,less than 950.0
1.2630254,Good,E,SI1,62.487995,60.984222,6.859529,6.9903555,4.3230424,between 2401.0 and 5324.25
0.28532082,Premium,G,VVS2,62.49316,55.997864,4.1646056,4.21371,2.5930247,less than 950.0
0.72762555,Very Good,D,SI1,61.581833,58.036037,5.732007,5.754417,3.5390549,between 950.0 and 2401.0
1.1224909,Very Good,F,VS1,62.126896,58.98459,6.6504765,6.61404,4.1159296,greater than 5324.25
0.4812466,Ideal,F,SI1,61.789856,58.969025,5.0362864,5.0718536,3.1197374,between 950.0 and 2401.0
1.3419403,Ideal,D,VVS2,63.5392,58.01007,6.9728312,7.027709,4.4300175,greater than 5324.25
1.5231858,Ideal,G,VS1,61.817184,59.119,7.406407,7.3377285,4.566116,greater than 5324.25
0.6996591,Very Good,G,VVS2,64.28101,54.98838,5.6766815,5.5945582,3.617355,between 950.0 and 2401.0
1.0946399,Very Good,D,VS1,58.729145,56.997864,6.6281347,6.6596055,3.971691,greater than 5324.25
0.67721355,Good,G,SI2,63.760838,58.000553,5.6135163,5.5776825,3.563297,between 950.0 and 2401.0
0.26380005,Ideal,I,VVS2,61.400406,59.108807,4.058531,4.0761623,2.4820385,less than 950.0
0.3598521,Ideal,I,SI1,61.383896,56.97216,4.5625877,4.586713,2.8198829,less than 950.0
1.49951,Good,F,VVS2,63.725857,57.993923,7.2621956,7.2663503,4.621439,greater than 5324.25
0.7096414,Ideal,F,SI1,61.433628,55.032837,5.7166424,5.7989335,3.5437095,between 950.0 and 2401.0
0.6479828,Ideal,E,VS1,62.438766,56.960125,5.541301,5.546085,3.4743044,greater than 5324.25
0.23424698,Good,F,VS1,63.5377,58.00635,4.0518394,3.994064,2.5528924,less than 950.0
1.5723879,Ideal,F,VS1,61.837955,58.04586,7.485145,7.438806,4.609962,greater than 5324.25
