x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
431.4853,97.3421,472.3512,190.235,129.445,460.4123,234.4215,391.4257,191.6352,566.0,95.4892,248.498,51.6789,381.2348,90.2134,409.1847,175.1928,498.6542,165.192,486.5434,431.2345,159.4217,231.543,191.635,251.3214,411.2354,272.4218,83.6523,441.3654,95.6543,340.2134,240.5432,268934.1237,259821.4321,269219.7562,251908.7562,244554.3217,208984.3217,231412.3421,243134.9876,232194.9876,195632.1098,200821.1098,221054.321,219432.1098,253421.1098,270943.8765,less than 3685857.466,
398.6542,485.3214,183.6543,102.3421,298.7654,125.8765,451.2345,359.2134,232.5432,102.6345,394.5234,189.6543,121.5432,375.9087,221.0834,157.435,216.9432,299.5432,176.6543,298.9087,425.9087,118.4217,395.6543,241.0921,149.4217,257.6543,265.8765,94.3214,362.1154,299.6543,181.4217,135.5432,237189.0987,244321.6542,251434.5643,211908.6542,207134.6542,227498.9876,191354.3217,212934.6542,232145.3217,194823.1098,187654.6542,243091.1098,238765.4321,244876.3217,208654.3217,270321.3217,between 3685857.466 and 3755820.3235
279.0987,94.3214,366.0987,186.5432,444.6543,278.6543,162.0987,247.4563,322.1154,157.6543,395.8765,125.9876,209.3217,322.0987,232.235,399.8765,96.5432,485.9087,171.6543,257.8765,428.3217,183.0543,272.591,329.3217,229.9087,369.2134,104.1154,456.3921,189.6543,238.2134,231.8721,292.9078,201324.6542,246764.2134,205689.1098,205689.2109,236734.6542,200689.3217,225654.6542,225908.6542,211432.1098,200189.6542,215908.1348,279534.1234,268765.3217,211907.6542,270654.3217,less than 3685857.466,
141.0921,425.9087,129.6543,366.2134,252.591,225.6543,294.1098,391.4217,196.9283,255.9876,168.0987,241.3245,129.9876,187.3217,245.6543,381.9087,325.6543,134.9087,219.6432,425.2182,317.6543,165.465,349.3913,277.9087,181.9087,366.6543,196.8721,246.4217,157.3217,256.8721,395.4563,211.2134,211908.6542,227565.3217,239021.3217,207872.6542,262131.6542,201908.6542,234321.3217,193654.3217,208987.6542,227498.9876,225908.6542,196534.1234,206235.7562,236123.9854,270321.3217,greater than 3830819.051,
566.0,188.2134,102.5034,208.235,481.451,162.3521,141.0945,252.8756,175.6543,396.3217,388.3217,193.1234,98.3217,191.6543,200.6543,299.6543,194.8765,241.4521,311.2134,485.9087,129.6432,251.235,483.6543,284.2134,255.6543,435.2134,131.2134,141.8765,362.6543,395.2134,257.8756,186.2134,278536.3217,214765.9876,238761.6542,210189.3217,230654.1098,204657.6542,243908.3217,213789.9808,249908.3217,225543.3217,201908.6542,225654.3217,230654.3217,208934.1234,266456.3217,greater than 3830819.051,
301.7865,94.4217,193.6543,283.9865,252.591,225.3432,141.5678,456.3217,183.5678,251.6543,245.3217,198.7654,156.2134,181.6543,333.6543,341.2134,151.6543,341.2134,235.8765,488.9808,185.6543,201.9087,283.9808,191.9087,257.3217,421.2134,141.2134,341.2134,257.6543,255.6543,299.2134,186.2134,230189.0987,210654.3217,201908.6542,225908.6542,204321.3217,245654.3217,206123.6542,225654.3217,194654.3217,186654.3217,201654.3217,270654.3217,270654.3217,251908.6542,206908.6542,between 3685857.466 and 3755820.3235,
135.6543,425.6543,472.3512,198.231,129.6543,325.4123,191.4215,491.6543,396.2134,255.6543,149.2134,293.2134,108.2134,208.6543,333.2134,401.2134,335.3217,275.6543,271.2134,423.2134,251.6543,191.2134,243.3217,284.2134,258.2134,388.2134,189.2134,265.2134,343.9087,179.2134,291.9087,192.2134,278765.3217,223908.6542,261892.6542,211908.6542,235908.3217,267135.6542,200654.3217,222654.3217,219654.3217,229654.3217,223908.6542,269654.3217,246908.6542,270654.3217,270908.6542,less than 3685857.466,
255.9087,189.6543,183.2134,137.2134,394.2134,198.2134,162.2134,291.2134,205.2134,255.2134,245.2134,289.2134,129.6543,168.2134,311.2134,401.2134,101.2134,211.2134,169.2134,433.2134,233.2134,211.2134,271.2134,201.2134,265.2134,391.2134,181.2134,191.2134,257.6543,227.2134,299.2134,252.2134,230654.3217,204321.3217,210654.3217,207654.3217,220654.3217,208654.3217,228654.3217,251654.3217,270654.3217,230654.3217,210654.3217,210654.3217,270654.3217,263654.3217,270654.3217,less than 3685857.466,
293.8034,189.2134,208.6543,141.2134,444.2134,294.2134,200.6543,405.2134,167.2134,273.2134,263.2134,264.2134,107.2134,187.6543,249.2134,380.2134,171.2134,299.2134,187.6543,401.2134,205.6543,221.6543,234.2134,241.2134,257.2134,388.2134,141.2134,286.2134,227.2134,395.2134,241.2134,147.2134,248019.3217,219654.3217,239654.3217,231908.6542,272654.3217,211654.3217,268654.3217,216654.3217,270654.3217,235654.3217,221908.6542,235908.6542,269654.3217,269654.3217,270654.3217,less than 3685857.466,
182.2134,372.591,98.6543,137.2134,232.2134,275.2134,151.2134,405.2134,246.2134,325.2134,199.2134,175.2134,103.2134,252.2134,259.2134,288.2134,194.2134,394.2134,324.2134,259.2134,308.2134,225.2134,185.2134,194.2134,295.2134,276.2134,286.2134,252.2134,355.6543,191.2134,182.2134,133.2134,257632.3217,192654.3217,211908.6542,212908.6542,200654.3217,207654.3217,208654.3217,191654.3217,230654.3217,196654.3217,210654.3217,264654.3217,270654.3217,270654.3217,270654.3217,less than 3685857.466,
387.6543,366.2134,129.2134,162.2134,241.2134,225.2134,191.2134,335.2134,205.2134,294.2134,395.2134,184.2134,107.2134,296.2134,273.2134,350.2134,171.2134,325.2134,191.2134,408.2134,251.6543,215.6543,245.2134,208.2134,312.2134,383.2134,186.2134,329.2134,243.2134,313.2134,333.2134,221.2134,245321.6542,230654.3217,211908.6542,211908.6542,234654.3217,200654.3217,215654.3217,245654.3217,225654.3217,230654.3217,201908.6542,270654.3217,251654.3217,269654.3217,270654.3217,less than 3685857.466,
186.2134,394.2134,291.2134,106.2134,311.2134,128.2134,265.6543,292.2134,228.2134,259.2134,247.2134,297.2134,123.2134,194.2134,209.2134,360.2134,146.2134,221.2134,203.2134,242.2134,298.2134,265.2134,224.2134,282.2134,243.2134,277.2134,169.2134,338.2134,179.2134,325.2134,191.2134,244.2134,265123.3217,200654.3217,245908.6542,201908.6542,225654.3217,196654.3217,217654.3217,245654.3217,230654.3217,206654.3217,210654.3217,275654.3217,264654.3217,269654.3217,270654.3217,between 3685857.466 and 3755820.3235,
479.3521,53.241,460.3828,95.6271,388.1199,400.2734,266.6854,87.5678,497.2922,394.4888,18.4311,444.8161,409.7082,94.1155,396.5881,261.9456,219.831,488.3881,376.3655,457.8685,395.871,484.799,193.8271,242.5099,317.9354,256.6752,484.388,396.1145,444.9834,15.2639,413.3391,166.7845,210738.1893,226431.9794,261430.5317,208634.2614,194129.1919,253430.2698,204382.2992,228421.011,247190.8701,241181.1593,263501.841,256394.4806,240753.909,214953.0294,245019.9103,less than 3685857.466,
137.4682,487.3829,430.5992,335.1746,354.8488,116.3196,88.3161,457.1111,444.847,74.678,366.3419,215.4794,469.8268,302.6833,74.2533,245.9047,396.4974,469.3045,381.347,396.1236,86.4339,87.5681,494.767,378.5515,421.589,429.939,82.3557,355.9614,457.1353,445.3198,366.9145,87.4117,232145.797,254200.7349,216521.4814,237811.331,229191.4115,243942.5511,196523.351,194354.539,269217.799,242382.1694,265892.3104,228145.6719,185413.7106,196142.8618,244631.9404,between 3755820.3235 and 3830819.051,
92.216,376.6277,192.3393,299.2955,384.924,437.8763,488.3161,127.1233,456.3954,420.7384,91.7415,324.4913,291.395,452.6992,387.9395,397.8386,397.1411,256.321,395.9555,317.4945,401.3695,299.9551,354.5861,457.349,443.7576,270.9331,407.8474,450.3875,374.2893,344.599,484.7972,430.2615,223195.3514,225442.4298,247305.9611,202950.6592,207021.161,181289.5551,253111.2504,242397.7016,244439.3398,267774.2996,240398.911,255445.3092,235493.6612,240631.3809,225587.1512,202351.4906,greater than 3830819.051
245.9047,119.2513,479.2911,335.0082,452.2534,294.2349,56.7379,409.824,444.8995,340.1848,96.6543,396.234,266.7344,355.2138,85.4282,444.3621,343.3421,399.2843,308.1815,85.6456,456.3174,305.6464,397.756,403.3994,420.2813,393.9269,444.4015,428.1621,336.7645,255.3743,396.3399,322.3971,235907.689,186359.989,236179.2096,244795.671,228823.6894,200987.1299,245341.5308,257310.7403,263106.7402,244061.3004,210495.2203,229684.879,231040.4201,243799.6903,210101.6503,less than 3685857.466,
370.3347,253.4634,385.261,129.2995,415.7355,266.4425,317.8826,355.3829,394.8149,379.832,412.0342,265.383,393.935,292.7457,406.654,385.3411,456.5125,333.2523,341.392,274.5552,437.827,288.4288,438.4493,394.2396,370.7345,436.4496,391.955,259.3442,394.2396,278.4118,445.5495,303.685,236450.919,227328.6717,266356.9308,208208.3414,230445.4813,188716.4115,259949.2413,251531.5106,212411.7806,206743.6104,246199.489,255938.2601,207942.519,210127.8103,256245.8503,greater than 3830819.051,
