x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
479.3955,95.1115,421.1944,194.1111,456.2188,19.5554,394.7364,508.8763,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,141.555,508.999,19.5554,177.888,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266494.445,266111.111,223333.333,251111.111,211222.222,211333.333,199444.444,211555.555,266666.666,211777.777,233888.888,211999.999,266111.111,211222.222,266333.333,266444.444,between 3685857.466 and 3755820.3235
394.7364,177.444,394.111,141.555,508.999,394.666,177.888,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,266111.111,266222.222,211333.333,233444.444,211555.555,266666.666,266777.777,211888.888,233999.999,266111.111,211222.222,266333.333,211444.444,266555.555,266666.666,greater than 3830819.051,
95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,211222.222,233333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,less than 3685857.466,
508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,233333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,266888.888,between 3685857.466 and 3755820.3235,
394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,greater than 3830819.051,
141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,between 3685857.466 and 3755820.3235,
177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,less than 3685857.466,
96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,greater than 3830819.051,
394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,between 3685857.466 and 3755820.3235,
177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,394.445,177.555,96.777,177.111,266.1292,95.3333,444.445,141.2123,503.1112,96.444,394.111,394.333,97.7777,394.666,177.444,394.111,141.555,508.999,394.222,508.777,19.5554,394.111,141.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,266999.999,211111.111,266222.222,211333.333,266444.444,211555.555,266666.666,211777.777,233888.888,less than 3685857.466,
