x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
216.11,503.75,445.51,93.98,564.32,161.29,411.92,211.46,444.29,560.91,414.19,444.63,272.92,83.52,465.79,178.29,93.19,395.56,534.14,283.19,443.87,232.95,334.51,463.18,243.39,402.25,518.61,202.88,439.73,375.94,278.13,238.94,246189.32,268421.89,228139.71,265939.19,258819.97,189231.13,244981.41,245671.19,268191.14,223419.23,243819.85,225631.94,268479.71,196981.22,236499.38,less than 3685857.466,
478.31,102.29,311.91,560.85,197.83,93.58,534.18,382.94,202.91,546.39,443.46,564.14,460.96,322.59,387.78,198.25,482.58,449.67,297.54,202.19,549.73,251.89,504.38,374.95,471.93,407.91,212.15,487.23,415.79,380.49,434.65,462.29,234781.54,240992.15,255169.22,201871.42,243859.51,236421.41,261391.59,205261.41,246853.19,204671.29,211439.42,230499.41,244391.51,235891.29,210131.19,greater than 3830819.051,
93.98,483.66,116.61,91.19,471.18,333.42,203.91,560.42,414.81,282.83,485.19,311.46,440.29,421.41,232.42,304.17,411.29,455.21,560.33,437.67,260.94,508.96,281.49,429.83,481.58,349.25,478.33,448.96,201.49,396.58,420.19,219.94,263892.89,236541.24,272021.18,259439.14,232501.29,263291.83,235691.69,228541.88,268981.25,240681.29,256031.51,210031.34,231801.89,251241.39,259171.15,between 3755820.3235 and 3830819.051,
563.39,172.19,413.71,93.55,354.19,241.39,520.88,322.29,177.79,549.39,272.66,432.95,204.11,299.49,549.66,270.91,377.46,263.47,507.78,401.29,354.75,191.71,453.29,311.74,428.99,294.44,303.45,480.94,334.36,446.24,292.11,507.31,245991.19,252131.49,266391.79,232131.71,248891.21,230191.49,243191.79,251151.89,242091.59,268531.19,235891.21,257191.99,244891.71,201891.49,268191.51,greater than 3830819.051,
98.25,560.39,491.51,360.95,208.19,395.81,266.25,484.88,295.13,423.38,213.39,422.85,333.96,444.98,452.39,311.23,259.86,371.75,449.89,457.38,445.19,382.41,262.56,202.89,491.94,375.25,428.31,305.38,480.25,434.59,407.51,408.59,202645.19,235645.29,252019.21,256531.99,245151.61,251021.39,219191.51,256181.71,230191.19,271541.29,233381.29,238611.59,227101.39,232381.69,210271.31,less than 3685857.466,
372.91,105.19,456.49,240.39,523.58,102.19,492.25,261.88,401.18,308.29,374.19,420.58,462.88,231.88,475.19,192.39,419.25,371.38,203.91,455.58,310.78,462.83,493.19,317.88,289.25,418.75,298.19,443.58,272.25,405.29,263.38,438.19,240101.91,266201.19,244641.21,230361.91,268561.19,248981.21,243471.91,233631.71,240831.61,200191.29,249151.21,243681.29,262151.19,208171.29,224791.19,greater than 3830819.051,
208.49,395.19,472.41,310.25,201.19,429.25,114.75,452.51,315.25,444.21,334.38,334.29,231.49,343.56,491.19,320.86,479.19,457.14,272.91,261.41,489.56,395.13,475.41,410.19,403.75,285.44,419.19,388.29,408.25,463.25,439.29,400.19,266991.59,231491.61,272811.59,259091.19,244891.21,265141.21,234291.49,230791.51,217431.69,235381.29,240441.21,252691.59,233271.19,263551.29,239151.19,between 3755820.3235 and 3830819.051,
462.85,210.25,454.19,93.85,517.21,93.91,245.39,508.95,360.25,241.43,444.21,202.41,465.21,429.46,232.19,420.25,311.51,455.91,497.21,341.25,400.51,262.91,437.29,410.91,306.49,418.19,296.45,401.25,428.41,407.75,413.19,412.25,244001.21,236631.21,264121.51,259419.29,245621.39,258341.19,200791.19,228391.29,244681.21,246501.19,253231.21,234541.19,251051.51,233621.39,210991.61,less than 3685857.466,
521.41,374.19,407.39,479.35,288.39,449.19,429.55,93.43,434.96,407.21,425.95,272.45,259.55,395.95,454.19,429.41,298.81,459.25,420.49,409.81,355.41,409.91,444.29,287.81,386.45,272.39,465.41,478.41,360.95,396.55,304.19,263.55,242491.31,232191.19,263831.21,250551.29,259081.61,258961.29,265681.29,240821.69,255761.21,268421.21,252921.21,239291.71,224901.81,230791.39,240901.81,greater than 3830819.051,
240.95,451.39,409.25,334.75,259.19,375.41,211.95,432.19,414.21,405.35,457.49,272.25,342.43,205.41,429.81,446.25,480.99,336.61,420.45,442.61,421.19,302.11,293.49,419.35,314.81,389.39,401.35,297.81,396.29,444.69,399.29,407.61,266621.19,240291.21,268061.19,235951.19,246831.21,253341.19,261591.39,251191.49,241111.39,229751.19,252881.29,257201.61,255701.81,235831.19,240201.61,less than 3685857.466,
198.41,232.95,417.71,93.95,473.31,322.19,395.39,322.39,457.15,323.41,457.21,211.39,395.43,231.91,413.39,342.25,437.29,299.69,271.51,301.25,417.41,263.61,311.81,384.39,301.49,361.21,431.69,337.21,317.75,428.85,361.45,396.89,251351.19,265051.89,241791.21,247631.21,254981.29,260061.39,245801.19,254451.29,268611.29,233671.89,235701.21,259311.21,258521.61,241241.29,210981.21,between 3755820.3235 and 3830819.051,
343.11,481.25,234.75,431.39,342.81,325.41,374.25,452.39,253.85,431.11,403.49,246.11,421.31,210.51,304.79,219.49,373.31,447.75,294.25,455.91,261.19,345.41,446.95,420.55,301.75,302.69,398.89,349.15,409.91,417.49,451.19,443.25,252191.21,236461.19,252051.19,267511.29,251111.21,246291.19,247161.21,239411.29,244351.69,250191.21,245611.19,253661.39,234371.89,249911.21,240191.61,greater than 3830819.051,
234.25,459.25,342.39,297.99,445.21,336.41,299.69,323.31,255.91,398.25,299.79,411.49,442.25,220.85,369.55,302.55,336.41,455.39,341.21,443.25,392.89,361.25,297.25,382.91,351.81,436.89,370.49,293.55,429.49,429.15,339.71,337.85,259231.81,252181.29,251731.21,239741.21,232341.29,265271.61,210991.31,239791.21,244081.29,232891.21,240391.29,270191.39,221291.49,242731.21,223491.21,less than 3685857.466,
290.51,444.19,493.25,272.95,419.81,215.41,397.31,401.59,394.19,302.95,444.25,409.25,472.95,299.25,394.85,320.41,441.85,455.31,395.91,452.25,349.95,355.21,305.81,433.25,401.49,322.29,411.29,438.65,296.49,384.89,444.29,292.39,266551.31,252161.21,253841.29,231061.29,253401.21,235811.39,255591.29,255121.29,241621.19,245871.21,268111.19,246481.29,255101.81,234831.29,241301.61,greater than 3830819.051,
413.81,396.49,461.61,462.95,317.81,301.15,462.55,305.35,283.69,416.75,399.65,262.25,388.65,354.35,347.75,446.15,481.25,431.49,302.99,401.75,409.35,377.85,437.35,421.55,396.15,434.95,448.25,322.15,407.85,395.85,377.75,357.65,240419.39,234509.21,268029.21,259059.21,260709.29,238949.21,249869.21,246009.61,241199.61,246249.61,257859.21,226159.81,243939.21,249609.21,210349.39,230199.21,less than 3685857.466
217.59,455.35,444.39,457.41,491.99,325.59,419.41,317.29,453.25,376.49,476.15,415.21,354.79,365.19,322.51,412.99,287.49,419.91,374.75,437.49,451.41,318.45,306.59,415.29,351.41,411.35,373.21,418.29,403.35,372.85,406.55,422.55,255801.39,245571.21,254051.21,255061.21,258151.21,239091.21,244411.29,252171.21,274091.61,234261.19,240491.89,223501.31,239651.39,244561.21,239021.31,240999.29,between 3755820.3235 and 3830819.051
398.69,393.25,409.21,471.19,361.35,438.81,436.91,264.21,364.11,438.41,341.99,298.51,381.65,438.29,293.85,444.81,438.75,407.59,474.75,457.19,354.59,446.71,394.65,366.65,287.11,441.19,347.81,421.41,432.19,329.49,423.41,407.15,259071.81,244599.31,244511.29,250751.89,239931.61,257111.21,239811.41,242111.21,256381.29,241891.31,244231.21,257231.41,246511.29,236191.41,266201.21,less than 3685857.466,
137.4291,184.2119,91.1231,497.8315,74.2611,563.6854,394.9282,34.4298,187.2489,482.1929,112.399,414.9821,181.3479,503.9366,335.1853,445.3196,324.9219,270.9855,84.3987,409.9823,361.1799,295.4598,77.1211,54.4195,101.2782,413.9821,485.3556,94.4859,341.119,226.4595,411.3399,92.491,214501.4199,259124.191,233421.7377,212349.8615,267194.2901,228499.3814,252191.6018,213821.4892,260142.3914,245631.9008,270581.9419,201402.349,231991.2199,225831.3303,268420.989,less than 3685857.466,
90.8234,462.8398,355.2191,43.9821,21.3419,460.9821,195.6719,234.9514,481.9819,481.9821,100.9821,21.9821,39.9819,365.6231,51.9821,129.9821,282.9821,93.9821,414.9821,461.9821,121.9821,364.9821,211.9821,161.9821,481.9821,39.9821,281.9821,229.9821,185.9821,393.9821,19.9821,371.9821,219991.0123,201499.8901,236911.001,214101.111,235191.1119,208399.999,268499.999,227991.111,232991.001,207999.999,192091.001,238399.111,233499.8901,213009.001,240991.111,254191.001,greater than 3830819.051
325.3942,115.9821,444.9219,273.9821,104.9821,325.9821,247.9821,354.9821,295.9821,444.9821,395.9821,185.9821,273.9821,121.9821,181.9821,395.9821,221.9821,295.9821,269.9821,375.9821,145.9821,335.9821,265.9821,245.9821,395.9821,485.9821,181.9821,261.9821,341.9821,281.9821,197.9821,493.9821,249191.0119,262199.111,212691.0099,223981.001,246191.009,222091.001,268391.111,225191.111,240991.011,247991.001,212291.111,230891.001,241191.001,215791.0099,236491.111,266191.011,less than 3685857.466
454.9821,102.9821,341.9821,114.9821,305.9821,225.9821,482.9821,394.9821,395.9821,173.9821,203.9821,271.9821,185.9821,243.9821,173.9821,309.9821,443.9821,309.9821,443.9821,491.9821,261.9821,265.9821,413.9821,391.9821,173.9821,135.9821,151.9821,191.9821,175.9821,251.9821,333.9821,225.9821,205499.0119,244991.001,235391.001,198391.009,233091.111,230291.001,249291.001,226191.111,223991.111,240191.001,267191.111,212191.009,227491.001,245891.111,238091.001,less than 3685857.466,
159.9821,202.9821,317.9821,288.9821,247.9821,82.9821,335.9821,253.9821,297.9821,191.9821,443.9821,199.9821,333.9821,243.9821,313.9821,215.9821,487.9821,307.9821,357.9821,365.9821,439.9821,227.9821,179.9821,497.9821,151.9821,335.9821,287.9821,241.9821,465.9821,395.9821,245.9821,437.9821,263791.001,234391.001,203091.111,210291.001,216991.001,261191.111,194091.001,204191.001,229591.001,268891.111,224291.111,256791.001,203191.111,259691.001,266791.001,243791.001,between 3685857.466 and 3755820.3235
272.3949,397.1311,200.0625,136.7964,361.671,217.9644,292.792,381.6412,203.7438,375.2516,425.111,265.3944,253.7817,272.7615,184.6852,446.6211,317.4398,271.1518,281.8411,432.6615,206.2725,408.3714,232.6711,182.1018,251.3698,288.4307,384.8409,255.9402,200.8411,441.1309,365.891,293.6114,274019.3699,245139.8701,202919.5299,212199.5901,269339.1399,234109.7699,251989.2301,191179.7001,211729.6101,212059.8201,201629.1799,186339.8199,267079.9599,260189.2699,232639.4099,246139.89,less than 3685857.466
