x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
454.5863,193.9459,261.8025,96.4211,481.419,396.4754,245.7537,187.341,329.2193,98.1452,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,great than 3830819.051
216.3945,475.8231,394.8371,245.3948,394.4196,245.945,266.3948,394.4196,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
329.8371,245.945,245.3948,394.8371,481.419,245.945,266.3948,245.945,329.2193,98.1452,501.3946,266.3948,19.3948,394.8371,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,between 3755820.3235 and 3830819.051
394.4196,329.2193,245.945,245.3948,481.419,396.4754,245.7537,187.341,329.2193,245.3948,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
503.3947,329.2193,245.945,245.3948,394.8371,245.945,266.3948,394.4196,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
245.945,266.3948,245.3948,394.8371,481.419,396.4754,245.7537,187.341,329.2193,98.1452,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
329.2193,245.945,245.3948,394.8371,394.4196,245.945,266.3948,245.945,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,between 3755820.3235 and 3830819.051,
245.945,329.2193,245.3948,394.8371,481.419,396.4754,245.7537,187.341,329.2193,98.1452,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
394.4196,245.945,245.3948,245.3948,481.419,396.4754,245.7537,187.341,329.2193,245.3948,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
503.3947,329.2193,245.945,245.3948,394.8371,245.945,266.3948,394.4196,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
245.945,266.3948,245.3948,394.8371,481.419,396.4754,245.7537,187.341,329.2193,98.1452,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,between 3755820.3235 and 3830819.051
329.2193,245.945,245.3948,394.8371,394.4196,245.945,266.3948,245.945,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
394.4196,329.2193,245.945,245.3948,481.419,396.4754,245.7537,187.341,329.2193,245.3948,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
503.3947,245.945,245.3948,394.8371,394.4196,245.945,266.3948,394.4196,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
245.945,266.3948,245.3948,394.8371,481.419,396.4754,245.7537,187.341,329.2193,98.1452,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,between 3755820.3235 and 3830819.051
329.2193,245.945,245.3948,394.8371,394.4196,245.945,266.3948,245.945,329.2193,245.3948,501.3946,266.3948,394.8371,394.8371,394.4196,503.3947,399.3948,219.3958,105.394,488.4193,263.3942,446.395,101.3948,493.8372,399.3948,399.8371,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051,
394.4196,329.2193,245.945,245.3948,481.419,396.4754,245.7537,187.341,329.2193,245.3948,501.3946,432.9879,19.3948,444.2112,394.4196,503.3947,219.3958,482.942,105.394,488.4193,399.8371,263.3942,446.395,101.3948,493.8372,399.3948,202.394,485.394,212.394,488.3942,429.3945,396.3947,268435.8231,239482.3942,225671.3948,268394.8371,256823.3945,243945.3948,227483.3942,246394.3948,266394.3945,245723.3948,254394.3942,263945.3948,225394.3948,246723.3942,266394.3945,249394.3948,greater than 3830819.051
