434.0192,398.2301,299.1579,232.506,463.3419,83.5316,299.1579.1,432.3554,90.0108,142.6298,407.2156,181.168,398.4503,362.1262,293.6567,194.1916,224.1085,282.9879,194.3166,242.4061,439.5103,208.2965,249.3933,485.6854,50.0,221.7389,153.1371,452.5483,351.6056,162.7236,395.6806,243.0903,239905.6141,247441.2303,229641.1967,206327.8018,257954.3424,240936.6686,222883.0824,255043.6543,200185.3563,220577.3074,244934.9927,255762.8082,233891.0457,251822.5646,254571.3456,223857.7985,between 3685857.466 and 3755820.3235,318.94845,61.0455,228.083925,78.69217499999999,132.71395,60.747225,46.42365,344.76555,187.24465,161.21030000000002,245.546525,214.29877499999998,493.441125,67.89897500000001,134.7277,117.28205,111.927525,428.831325,281.026125,59.528075,394.07435,149.355225,52.8156,255.97760000000002,291.993075,66.03457499999999,141.526375,58.0405,93.738175,64.448425,168.116,119.8419,248571.01355,220957.35847500002,218140.42630000002,219626.216725,253139.076175,236639.863575,178222.423825,195919.42457499998,216328.439725,198849.86692499998,204168.90935,244802.087175,192756.369925,226564.96695,210502.755325,230675.8934,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total,371.9792,465.0827,0.0,279.7562,128.4859,93.4891,74.0244,367.1219,270.162,556.9531,490.8851,566.0,510.1421,101.5551,486.4359,505.6642,549.411,554.9634,250.6857,566.0.1,368.4089,553.0173,450.6362,123.192,58.4293,425.2521,20.1955,481.4196,129.1555,146.2514,511.3664,178.3687,208511.7382,250101.1675,201288.1049,236809.1845,203299.4659,228305.1972,228846.9848,212788.3115,224416.897,245800.8894,210197.3015,208755.5197,216132.3229,223619.0633,189660.6457,198425.5015,3755820.3235,371.919,388.62855,243.0765,308.6327,384.3247,276.2068,121.20875,462.2931,328.41405,553.4751,354.8264,177.0063,423.58075,190.08025,472.59925,424.3749,490.6915,424.08355,228.07135,514.6436,290.8538,444.18225,502.06555,289.47065,387.9125,430.48345,132.4201,465.7984,127.76905,294.42385,58.23515,132.3436,228405.033,265127.6932,225438.72315,254912.24935,236227.0883,247530.5993,253330.8468,227520.11835,243826.51615,264151.11715,215510.67565,219897.12935,234530.69155,225383.7277,196896.80465,206984.2789
416.0,429.0668,289.6327,234.9651,469.9857,135.9041,52.8863,349.4227,121.2644,243.8582,95.2821,100.0,424.2184,450.2648,75.671,375.1178,100.0,198.0402,159.998,358.8064,316.4668,227.0221,410.077,312.3722,399.3991,386.2835,282.9416,498.1739,401.664,55.0146,457.4796,88.4186,264452.8378,260519.0438,228875.1884,267888.4394,272787.948,227798.5823,231140.4146,259477.0104,229124.1103,267508.6392,218809.7983,267242.6057,265859.5224,263392.4827,235714.6291,228329.0246,between 3755820.3235 and 3830819.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.9998,399.2301,248.6819,306.7061,311.7532,95.3844,72.4028,417.9885,75.9731,74.1773,198.2246,250.4444,485.3977,152.672,466.0,341.3647,252.8332,233.4226,173.0131,130.0,294.5689,346.879,401.8745,320.2257,295.9312,456.0,86.7106,469.4862,127.2882,361.6534,436.1336,132.5194,214638.2049,246339.8897,205586.143,206135.4457,246282.8923,234695.2543,217518.2919,239843.9854,208432.8004,248946.2053,202896.5391,255791.2961,257799.6007,260027.167,255456.5572,220141.6263,less than 3685857.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.5567,465.6854,101.4376,255.9036,402.0905,144.4761,354.8836,465.6854,54.0246,123.0221,403.1223,150.0,229.8264,304.9501,465.6854,216.9791,465.6854,465.6854,465.6854,280.7837,349.4082,465.6854,398.3638,158.0071,446.0819,150.4146,496.2897,465.6854,74.3028,465.6854,432.1735,448.4653,268091.992,265037.8149,239081.2624,221636.1911,227589.7554,261030.3441,229076.7241,257349.5085,223957.4123,228828.8305,223274.5749,269183.2981,225954.6983,269145.6701,260402.2214,251856.0767,between 3685857.466 and 3755820.3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.12085,92.093775,309.79094999999995,241.14825,431.966175,498.5394,207.811375,471.676075,315.51212499999997,369.212875,444.62,494.5304,515.676425,111.51465,346.67347499999994,429.6343,336.69335,533.00945,404.1257,537.84245,521.259075,516.363575,133.54235,447.840425,486.582475,503.984375,161.157725,238.283925,120.68985,222.6398,375.103,260776.023975,262368.915325,240655.52595,268200.5046,266835.86892499996,252673.855875,222679.39695,258203.921175,246476.57815,267668.81905,243897.056225,260696.34565,211806.844725,234712.85975,234999.061,less than 3685857.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2011,30.099325,143.156725,0.0,276.2845,74.098,56.0165,451.4019,187.24465,114.1175,245.546525,214.298775,493.441125,67.89897500000001,134.7277,117.28205,111.927525,394.07435,59.528075,149.355225,291.993075,52.8156,255.9776,66.03457499999999,141.526375,58.0405,93.738175,64.448425,168.116,119.8419,248571.01355,220957.358475,218140.4263,219626.216725,253139.076175,236639.863575,178222.423825,195919.424575,216328.439725,198849.866925,204168.90935,244802.087175,192756.369925,226564.96695,210502.755325,230675.8934,between 3685857.466 and 3755820.3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greater than 3830819.051,238.083925,30.099325,143.156725,78.69217499999999,276.2845,60.747225,46.42365,344.76555,187.24465,161.21030000000002,245.546525,214.298775,493.441125,67.89897500000001,134.7277,117.28205,111.927525,428.831325,281.026125,59.528075,394.07435,149.355225,52.8156,255.9776,291.993075,66.03457499999999,141.526375,58.0405,93.738175,64.448425,168.116,119.8419,248571.01355,220957.358475,218140.4263,219626.216725,253139.076175,236639.863575,178222.423825,195919.424575,216328.439725,198849.866925,204168.90935,244802.087175,192756.369925,226564.96695,210502.755325,230675.8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4938,351.0176,405.2113,101.3859,0.0,233.8997,480.9614,391.1598,492.8312,296.6594,455.3808,85.9148,508.1994,565.3517,390.6382,247.8195,398.4256,468.1817,421.6583,229.6325,503.8958,199.2456,291.4965,91.3646,436.6753,501.859,211.8431,127.4919,394.7718,69.4398,486.6098,411.5846,239942.3192,219369.8351,259654.209,208759.8762,253461.8612,204829.3511,265982.8612,228422.855,218081.4617,252185.284,237654.3753,234621.3417,249201.9283,266509.6485,246394.8278,221849.1553,less than 3685857.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3395,409.8232,474.9102,135.6832,527.6289,183.8998,56.3511,426.5091,365.4447,63.4567,520.8513,445.1234,0.0,184.1315,504.3556,381.5518,465.3556,407.1419,398.9826,93.4215,204.1231,522.9857,14.5638,185.3211,549.0134,503.2567,93.2587,248.1993,412.4695,68.3874,533.4943,395.6463,244196.3812,251321.9821,266743.3954,212021.7585,255739.8554,195635.4755,267149.3863,225694.7785,259715.1892,266390.5473,202381.695,238499.5556,245391.6676,258555.123,270499.4678,234131.4862,between 3755820.3235 and 3830819.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6152,377.2356,446.1879,122.8197,495.4099,98.1564,479.3211,398.0179,429.1641,239.6956,502.1817,117.5861,505.6039,566.0,396.7679,295.1568,533.4939,445.8306,386.5626,255.8953,488.3051,87.3679,441.6713,98.1532,526.3053,519.5843,65.5813,299.1296,427.7653,149.3654,503.2567,411.5846,246511.8511,221159.4385,259103.7298,212531.6306,253399.8541,203489.4212,155619.8448,202244.3374,230141.4867,213586.868,240928.9839,230062.7909,244756.2196,262723.9568,256372.1426,221524.215,greater than 3830819.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.1174,304.5073,201.6444,104.9085,0.0,216.3601,305.2111,372.095,313.2542,278.3416,412.3619,150.6515,493.9718,506.4392,425.1698,453.5998,231.4864,376.7652,374.8177,288.965,156.0412,137.3243,0.0,122.0474,408.053,513.3759,177.0776,140.7141,0.0,68.3874,172.0001,454.5939,258255.0097,243024.2251,266398.7876,208791.785,265187.2891,204539.6795,155619.8448,223815.1798,245373.9009,211867.7905,240928.9839,202184.7602,245603.8196,261712.6143,270174.3477,256105.1826,between 3755820.3235 and 3830819.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
