F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
10225.56,3193.99,0.32261,104.5,1415230.29,155.1957,4058.6,70.1875,33.1397,greater than 13.379
9197.67,2923.98,0.31106,88.9188,1271099.34,131.4455,3832.99,56.0,34.097,less than 2.305
6964.54,2453.72,0.24273,67.3764,973379.66,109.2648,3455.31,33.75,28.5617,between 2.305 and 5.03
13496.22,3439.94,0.38315,128.485,1882631.95,227.6633,4785.34,103.0,37.6598,greater than 13.379
4833.66,1595.3,0.20108,42.9099,637793.64,74.1376,2706.22,14.0,22.1017,less than 2.305
17666.4,4934.8,0.27933,215.795,2456166.89,280.773,5704.39,200.0,43.1422,greater than 13.379
6975.55,2563.78,0.36753,73.7825,970455.3,110.567,2954.88,100.0,37.6503,between 5.03 and 13.379
12116.8,6178.71,0.50992,123.323,1677561.91,237.527,5049.83,131.0,28.7626,less than 2.305
13209.2,3498.44,0.26484,143.971,1861608.89,159.534,4733.66,112.0,27.9591,greater than 13.379
8424.47,2684.55,0.31866,64.1943,1157045.24,109.551,3400.54,73.0,37.6884,between 2.305 and 5.03
8800.05,2670.51,0.30346,95.2931,1220912.99,130.949,3830.51,18.0,33.7304,between 5.03 and 13.379
9595.3,2123.54,0.22131,106.532,1321285.69,131.942,4269.71,58.0,34.1608,less than 2.305
6175.5,2849.54,0.46142,47.5366,833551.52,97.6827,2706.22,33.0,39.3895,greater than 13.379
9625.85,3281.74,0.34092,99.0344,1345885.82,141.334,3635.94,14.0,34.0822,less than 2.305
14357.3,5540.86,0.38592,82.4885,1945701.11,227.265,5168.01,131.0,28.9533,greater than 13.379
6572.82,1595.3,0.24271,68.4371,923095.31,74.1376,3473.56,19.0,34.1118,less than 2.305
