F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
9048.52,3174.35,0.29451,109.191,1436159.235,146.059,4573.98,67.0,35.5171,between 2.305 and 5.03
14823.9,4447.64,0.27831,182.349,2093545.981,224.981,5553.41,118.0,29.4422,less than 2.305
11857.4,2827.95,0.25198,130.799,1635512.658,169.351,4298.85,52.0,33.9118,between 2.305 and 5.03
10142.8,2932.29,0.26319,101.549,1414873.141,129.751,4045.32,93.0,34.6299,between 2.305 and 5.03
13146.3,3817.33,0.29758,159.941,1881022.871,201.059,4765.67,61.0,30.9355,greater than 13.379
9218.59,2460.55,0.23341,83.7517,1303948.292,120.982,3937.33,44.0,36.2819,less than 2.305
11249.1,3298.19,0.27229,125.781,1641479.825,160.781,4469.49,70.0,32.4508,between 2.305 and 5.03
14291.5,4191.29,0.30912,175.499,2062559.941,239.941,4983.85,116.0,28.6354,between 2.305 and 5.03
9834.48,2715.91,0.25935,94.3951,1394549.499,125.931,4141.85,58.0,34.8913,between 2.305 and 5.03
6542.78,1945.46,0.22418,69.5842,911251.6413,95.5842,3258.41,27.0,39.2514,greater than 13.379
13567.2,3641.91,0.28557,162.631,1944910.691,206.631,4643.85,85.0,30.7682,between 2.305 and 5.03
11939.4,3139.29,0.26591,135.417,1685511.982,172.417,4427.32,49.0,32.9671,less than 2.305
9582.34,2442.55,0.23819,88.2949,1348219.551,118.294,4026.51,63.0,35.6014,between 2.305 and 5.03
12285.1,3482.35,0.28151,149.349,1794320.781,209.349,4691.99,112.0,30.2179,greater than 13.379
15039.4,4619.45,0.29685,192.509,2159149.851,251.509,5221.41,129.0,27.7649,between 2.305 and 5.03
11048.9,2993.15,0.25314,123.059,1586549.601,158.059,4368.94,54.0,33.4219,between 2.305 and 5.03
12418.8,3363.35,0.27538,151.691,1810151.911,201.691,4645.38,88.0,30.5967,between 5.03 and 13.379
13954.2,4054.85,0.29269,172.911,2033919.941,227.911,4939.41,100.0,29.2745,between 2.305 and 5.03
10521.9,2821.41,0.24549,114.781,1503948.941,149.781,4232.38,65.0,34.2782,less than 2.305
14851.9,4531.85,0.30251,186.549,2122559.941,244.549,5099.41,115.0,28.8014,between 2.305 and 5.03
13029.1,3653.49,0.28979,161.299,1906549.871,215.299,4781.99,90.0,30.4421,greater than 13.379
10216.8,2942.85,0.25885,105.549,1458219.551,140.549,4289.41,60.0,34.5171,between 2.305 and 5.03
12095.9,3298.75,0.26631,143.091,1766549.701,193.091,4629.99,108.0,31.4851,between 5.03 and 13.379
11347.1,3043.19,0.24039,132.549,1624910.941,177.549,4449.41,51.0,33.6349,between 2.305 and 5.03
10032.5,2793.29,0.23629,100.781,1418219.551,134.781,4093.99,69.0,35.3782,less than 2.305
12641.8,3585.39,0.28309,157.691,1886549.941,211.691,4831.99,97.0,30.1452,greater than 13.379
14518.2,4407.69,0.29935,183.509,2102559.941,239.509,5079.41,123.0,28.6349,between 2.305 and 5.03
11159.4,3159.55,0.25639,128.549,1658219.701,172.549,4499.41,56.0,33.2819,between 2.305 and 5.03
13191.5,3813.39,0.28669,164.549,1986549.941,217.549,4921.99,92.0,30.3541,greater than 13.379
9638.44,2683.55,0.24281,92.781,1378219.551,125.781,4209.41,64.0,35.0184,between 2.305 and 5.03
12219.8,3355.19,0.27419,148.781,1806549.871,202.781,4681.99,110.0,31.4952,between 5.03 and 13.379
11501.6,3115.55,0.24991,136.099,1698219.701,184.099,4579.41,53.0,33.1599,between 2.305 and 5.03
14065.8,4231.75,0.29659,179.549,2058219.941,235.549,5149.41,119.0,29.3945,between 2.305 and 5.03
10829.4,2975.39,0.25449,121.099,1618219.701,164.099,4439.41,62.0,34.2019,between 2.305 and 5.03
15129.1,4679.69,0.30349,195.781,2192559.941,259.781,5311.99,130.0,27.9654,less than 2.305
12971.9,3723.55,0.28729,163.781,1968219.941,217.781,4951.99,96.0,30.6541,greater than 13.379
11258.4,3099.59,0.24821,133.781,1684900.001,179.781,4569.99,55.0,33.6419,between 2.305 and 5.03
10349.1,2869.35,0.24069,112.099,1518219.701,148.099,4299.41,68.0,35.4399,between 2.305 and 5.03
14238.2,4349.89,0.30089,181.781,2098219.941,241.781,5099.99,122.0,29.3945,between 2.305 and 5.03
12039.5,3351.99,0.27329,147.099,1798219.701,201.099,4681.99,109.0,31.6349,between 5.03 and 13.379
11119.9,3069.15,0.25161,131.099,1664900.001,176.099,4539.99,59.0,34.2019,between 2.305 and 5.03
13318.1,3945.45,0.29249,169.781,2028219.941,223.781,4991.99,105.0,30.4945,greater than 13.379
10018.9,2819.59,0.23729,104.781,1478219.701,141.781,4261.99,71.0,35.6782,less than 2.305
14889.4,4563.55,0.30629,192.781,2184900.001,252.781,5211.99,128.0,29.3945,between 2.305 and 5.03
