F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
8495.63,2471.94,0.25935,73.3596,1125153.101,101.439,3365.27,44.0,36.4683,between 2.305 and 5.03
6547.38,1947.49,0.30656,54.2845,852313.9174,90.8718,2827.67,67.0,40.2631,between 5.03 and 13.379
9456.75,2928.17,0.34219,82.9515,1345868.6709,129.695,3739.14,32.0,34.5928,between 2.305 and 5.03
10427.9,2144.39,0.22914,96.4408,1476775.411,139.836,4051.71,104.0,32.9439,less than 2.305
14294.8,4718.35,0.36281,189.147,1981123.831,240.876,5442.91,70.0,28.3998,between 2.305 and 5.03
10823.1,3253.38,0.38048,99.2614,1494986.829,127.316,4213.81,23.0,33.4558,greater than 13.379
7739.01,3035.53,0.32985,65.6793,1061324.849,105.819,3519.62,48.0,37.4941,between 5.03 and 13.379
12946.5,2645.31,0.24921,158.481,1826857.361,212.427,4893.45,63.0,30.1516,less than 2.305
11794.9,3810.29,0.33359,130.399,1621565.961,171.955,4637.35,57.0,29.6454,greater than 13.379
13469.1,4328.19,0.29112,166.781,1900546.781,224.129,5108.18,85.0,27.7818,between 5.03 and 13.379
8649.24,2606.29,0.36959,75.7645,1083017.531,118.356,3408.36,31.0,38.3829,between 5.03 and 13.379
14048.6,4892.77,0.28014,185.467,2014915.549,246.911,5395.41,70.0,26.5332,less than 2.305
7481.31,2422.22,0.20817,62.2732,1008513.659,93.4194,3048.74,40.0,38.9477,greater than 13.379
15282.8,3944.71,0.27291,198.964,2124941.361,258.446,5808.85,88.0,25.4634,between 2.305 and 5.03
11036.6,3439.23,0.26355,103.759,1527754.261,136.925,4191.99,53.0,32.8239,less than 2.305
14057.5,4229.47,0.36554,184.554,1963501.569,233.979,5221.41,74.0,28.1965,greater than 13.379
11873.2,3514.12,0.31679,125.156,1640111.819,182.131,4748.98,60.0,30.4451,between 2.305 and 5.03
13282.4,2952.31,0.23498,164.129,1864208.831,206.411,4944.24,50.0,27.9553,less than 2.305
10245.1,3354.13,0.28266,93.4453,1411106.991,134.688,3952.36,30.0,34.2014,between 2.305 and 5.03
11535.5,3139.25,0.25921,114.945,1582846.269,155.213,4452.64,44.0,31.5098,between 5.03 and 13.379
15549.9,5039.21,0.29471,203.926,2201121.841,263.531,5905.21,85.0,24.8149,between 2.305 and 5.03
10846.4,3722.92,0.36722,95.4885,1492815.231,128.594,4265.23,51.0,33.7332,greater than 13.379
9858.14,2511.49,0.26626,90.3965,1368218.699,125.169,3811.42,36.0,35.246,less than 2.305
14765.9,4544.81,0.28295,194.235,2063354.701,253.984,5552.95,65.0,26.4958,between 5.03 and 13.379
12367.8,3362.88,0.24565,154.792,1795902.699,210.488,4919.76,59.0,29.4249,less than 2.305
11197.3,3699.42,0.30561,110.366,1551308.591,144.655,4505.31,43.0,32.5461,greater than 13.379
12785.2,3065.47,0.27018,155.991,1822514.611,198.354,4895.77,49.0,28.6492,less than 2.305
10613.9,2053.29,0.28331,96.6519,1442021.441,129.241,3903.88,39.0,34.4362,between 2.305 and 5.03
12097.5,4238.63,0.36081,126.396,1695406.441,180.825,5038.92,69.0,29.7841,between 2.305 and 5.03
10482.9,3289.15,0.25221,93.9346,1461152.671,136.455,4084.67,53.0,32.9382,greater than 13.379
13824.2,4304.39,0.28522,179.811,1974947.819,235.678,5254.41,72.0,27.5938,between 5.03 and 13.379
11748.8,2614.62,0.33228,114.751,1617978.299,152.941,4542.96,55.0,31.5842,between 5.03 and 13.379
12694.8,3926.59,0.30848,153.517,1801117.809,208.849,5002.59,61.0,29.1049,less than 2.305
13085.7,3411.29,0.24273,160.659,1849794.111,214.469,4861.59,52.0,28.5509,between 2.305 and 5.03
10341.2,2859.31,0.29452,95.6307,1414346.501,130.449,4005.31,42.0,34.2974,between 5.03 and 13.379
14534.9,4882.28,0.28141,192.564,2082059.931,255.164,5605.42,73.0,26.495,less than 2.305
12354.1,2784.22,0.20958,153.542,1766321.601,203.495,4818.41,56.0,29.5211,between 5.03 and 13.379
10519.8,3442.85,0.35879,97.4912,1453998.061,135.961,4151.31,50.0,33.4758,greater than 13.379
10024.8,3239.22,0.26119,89.3341,1381998.081,130.695,3889.29,38.0,34.8449,between 2.305 and 5.03
15110.6,4416.63,0.29628,201.348,2144119.271,261.991,5926.92,83.0,25.4066,less than 2.305
11341.9,3976.94,0.36539,111.629,1572459.801,149.655,4568.86,60.0,31.8214,between 2.305 and 5.03
14818.1,5213.58,0.27029,196.699,2109622.431,255.751,5725.25,75.0,25.8482,between 5.03 and 13.379
13658.1,4219.41,0.24935,177.488,1947759.421,226.785,5099.39,65.0,27.9363,greater than 13.379
9149.56,2666.31,0.30071,83.4569,1246957.901,123.427,3726.18,47.0,35.2039,less than 2.305
12637.2,3022.55,0.28624,153.729,1804238.901,204.586,4902.85,59.0,29.2162,between 5.03 and 13.379
10380.8,3179.21,0.29744,96.5769,1432049.171,134.123,4066.99,51.0,33.8218,greater than 13.379
14539.4,4538.13,0.26319,192.925,2055109.791,251.659,5629.56,74.0,26.6234,less than 2.305
10864.9,3791.66,0.34616,99.4242,1497221.661,132.599,4291.03,54.0,33.4833,between 2.305 and 5.03
12139.8,3445.38,0.25471,133.419,1699621.571,187.629,4814.59,64.0,30.2049,between 5.03 and 13.379
15096.5,4829.22,0.28749,200.699,2153559.791,261.438,5883.58,80.0,25.6591,greater than 13.379
13584.6,4062.88,0.28185,175.829,1934110.801,225.931,5149.38,68.0,28.1081,less than 2.305
7314.29,2839.41,0.34219,61.2698,1001541.395,93.3914,3131.45,44.0,38.4425,less than 2.305
10228.8,3298.15,0.30581,88.4195,1420013.351,129.615,4078.56,91.0,33.4694,between 2.305 and 5.03
11835.6,3751.27,0.27814,104.948,1627341.488,148.389,4832.11,67.0,29.8377,greater than 13.379
8192.55,2365.82,0.36459,74.0812,1135419.549,109.821,3528.45,51.0,36.2545,between 5.03 and 13.379
6543.18,2006.49,0.24535,56.4159,888257.903,83.5173,2890.28,28.0,41.5919,between 2.305 and 5.03
14392.4,4321.39,0.29618,165.681,2003021.751,223.509,5248.82,101.0,28.3551,less than 2.305
5279.21,1614.58,0.32067,47.3181,725110.467,75.6697,2471.56,36.0,42.1151,greater than 13.379
8621.71,2943.27,0.28253,76.2699,1183948.632,114.348,3685.59,49.0,35.4784,between 2.305 and 5.03
13921.9,3945.85,0.25194,129.399,1928996.628,205.457,5022.17,85.0,26.9332,between 5.03 and 13.379
12187.4,3517.29,0.33551,115.671,1694270.201,173.382,4659.14,60.0,30.9415,greater than 13.379
9835.31,3064.58,0.26649,90.4732,1374577.351,135.198,4162.91,43.0,34.6991,less than 2.305
15155.3,4629.39,0.31025,187.384,2123241.662,245.934,5739.53,108.0,23.4598,between 2.305 and 5.03
10616.4,2813.31,0.29788,96.5298,1479213.499,141.849,4298.52,77.0,32.8919,between 5.03 and 13.379
